apartment_id,apartment_name,gu,legal_dong,latitude,longitude,final_local_market_id,final_local_market_name,market_definition_type,local_market_confidence,assignment_stability,algorithm_cluster,hierarchical_cluster,market_size_apartments,market_transactions_12m,dominant_legal_dong,dominant_dong_share,spatial_fragmentation_flag,low_sample_flag,data_quality_flag,cluster_algorithm_reference
A60939004,금정산쌍용예가,금정구,장전동,35.2426610490447,129.083902999243,LM007,금정구|장전동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,363.0,장전동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60939005,금정산2차쌍용예가,금정구,장전동,35.2404710497924,129.084218763949,LM007,금정구|장전동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,363.0,장전동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60970301,대우,금정구,부곡동,35.2330659140749,129.08997847798,LM006,금정구|부곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60971101,구서동롯데캐슬골드1단지(1051),금정구,구서동,35.2506948293087,129.088194708041,LM005,금정구|구서동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,250.0,구서동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60975204,선경1,금정구,구서동,35.2560057821536,129.088358330187,LM005,금정구|구서동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,250.0,구서동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60975303,경남한신,금정구,부곡동,35.236865898024,129.089689808643,LM006,금정구|부곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60975404,뉴그린1,금정구,부곡동,35.2192288383225,129.095613916107,LM006,금정구|부곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60975502,에스케이아파트,금정구,부곡동,35.2405697424458,129.09239314258,LM006,금정구|부곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60976105,선경3,금정구,구서동,35.2623826042217,129.084693110615,LM005,금정구|구서동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,250.0,구서동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60976501,부곡시영,금정구,부곡동,35.2229201910639,129.098204553398,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60976502,부곡늘푸른아파트,금정구,부곡동,35.2229201910639,129.098204553398,LM006,금정구|부곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60976902,경동,금정구,청룡동,35.2810265578512,129.086190756635,LM008,금정구|청룡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,1.0,14.0,청룡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60980506,구서우성,금정구,구서동,35.2563661777052,129.085029295376,LM005,금정구|구서동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,250.0,구서동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60982103,우신뉴타운,금정구,부곡동,35.2340611704664,129.090096714769,LM006,금정구|부곡동,LEGAL_DONG,MEDIUM,0.83,2.0,2.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61175110,주공,연제구,연산동,35.1785179574933,129.111055676864,LM081,연제구|연산동,LEGAL_DONG,HIGH,1.0,2.0,2.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61175209,한양(1차),연제구,연산동,35.1907586181256,129.100628084087,LM081,연제구|연산동,LEGAL_DONG,HIGH,1.0,0.0,0.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61175804,현대,연제구,거제동,35.1844844030634,129.072701135557,LM080,연제구|거제동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61175901,연산자이,연제구,연산동,35.1879047554378,129.089788256589,LM081,연제구|연산동,LEGAL_DONG,HIGH,1.0,1.0,1.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61176308,선경,연제구,연산동,35.1774031788907,129.109088890896,LM081,연제구|연산동,LEGAL_DONG,HIGH,1.0,0.0,0.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61176411,연산엘지,연제구,연산동,35.1840862910393,129.104619783871,LM081,연제구|연산동,LEGAL_DONG,HIGH,1.0,0.0,0.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61176513,거제1차현대홈타운,연제구,거제동,35.1924298960748,129.071121435861,LM080,연제구|거제동,LEGAL_DONG,HIGH,1.0,1.0,1.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61176612,거제2차현대홈타운,연제구,거제동,35.1925483818455,129.068128525269,LM080,연제구|거제동,LEGAL_DONG,HIGH,1.0,1.0,1.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61176709,쌍용,연제구,거제동,35.1937185677886,129.068928069495,LM080,연제구|거제동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61176911,거제동롯데캐슬,연제구,거제동,35.1933809649385,129.084588086837,LM080,연제구|거제동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61177214,거제동월드메르디앙,연제구,거제동,35.1923989429261,129.082988250779,LM080,연제구|거제동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61180503,유림아시아드,연제구,거제동,35.1766936259166,129.067056005977,LM080,연제구|거제동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,774.0,거제동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61201007,롯데캐슬마린,해운대구,중동,35.1659344817068,129.165077056801,LM092,해운대구|중동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,5.0,254.0,중동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61202004,대우트럼프월드센텀,해운대구,우동,35.1698704966296,129.132455662366,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,0.0,0.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61202007,해운대두산위브더제니스,해운대구,우동,35.1572036560166,129.144817207267,LM089,해운대구|우동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61202008,쌍용예가,남구,용호동,35.1127684985524,129.109271458577,LM025,남구|용호동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61202009,해운대자이1단지,해운대구,우동,35.1649470018111,129.14296529945,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61202011,센텀두산위브,해운대구,우동,35.1747772240517,129.140586355823,LM089,해운대구|우동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203012,영남,해운대구,좌동,35.1680799575736,129.183087303976,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203013,두산2,해운대구,좌동,35.1690929310781,129.179950952506,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203014,경남,해운대구,좌동,35.1773532230785,129.166883113235,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203015,한일,해운대구,좌동,35.1725806206666,129.171283942742,LM091,해운대구|좌동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203016,동신,해운대구,좌동,35.177503729391,129.179007579303,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203017,동부,해운대구,좌동,35.1781816864775,129.178750414799,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203018,대림2,해운대구,좌동,35.1748121460862,129.172437294306,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203019,삼성,해운대구,좌동,35.1790705362313,129.177334583601,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203020,건영1,해운대구,좌동,35.1786002826625,129.179425280502,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203021,해운대 센트럴파크,해운대구,좌동,35.1757077373221,129.170676568788,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,0.0,0.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203022,롯데3차,해운대구,좌동,35.1766687940571,129.177361495622,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203023,롯데4,해운대구,좌동,35.1756278882584,129.181136503358,LM091,해운대구|좌동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203024,대우,해운대구,좌동,35.1673954673428,129.179439891781,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203025,벽산1,해운대구,좌동,35.1705390635997,129.180432057658,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203026,화목,해운대구,좌동,35.1714902510447,129.179338824519,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203027,LH뜨란채아파트,해운대구,좌동,35.1738305131974,129.168251016353,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203028,코오롱,해운대구,좌동,35.1700062943164,129.168138360044,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203029,건영2,해운대구,좌동,35.1756250422471,129.176858428194,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203031,상록,해운대구,좌동,35.1653958910219,129.179717596926,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,0.0,0.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203032,대우2,해운대구,좌동,35.1724530764883,129.183227515649,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203033,벽산2,해운대구,좌동,35.169571011314,129.185048776441,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,0.0,0.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203034,대동타운,해운대구,좌동,35.1765713115698,129.17149491438,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203035,경남선경,해운대구,좌동,35.1665220867177,129.18642275724,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,0.0,0.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203036,두산1차아파트,해운대구,좌동,35.1787081580615,129.169943078852,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203037,대림,해운대구,좌동,35.1793143508119,129.174046968666,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203038,SKVIEW,해운대구,좌동,35.1651320342948,129.183384115577,LM091,해운대구|좌동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61203039,엘지,해운대구,좌동,35.1806671446303,129.173865905375,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61204001,송정1단지주공아파트,해운대구,송정동,35.1833811765998,129.197981278833,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61204002,부산송정2휴먼시아,해운대구,송정동,35.1924127653793,129.206015784853,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61205002,센텀동부센트레빌,해운대구,재송동,35.183765939939,129.1243696844,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,0.0,0.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61205003,더샵센텀스타,해운대구,재송동,35.1773956856851,129.124998931426,LM090,해운대구|재송동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61206110,센텀롯데캐슬3차아파트,해운대구,반여동,35.1993678928106,129.121211096777,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61206113,우방신세계타운,해운대구,반여동,35.2028494448124,129.116151764366,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61206114,센텀롯데캐슬2차,해운대구,반여동,35.1974725711421,129.124845431852,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61206118,메가센텀한화꿈에그린,해운대구,반여동,35.198078585653,129.122082174336,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61270515,센텀롯데캐슬아파트,해운대구,반여동,35.2048510083995,129.123877307552,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61271101,센텀삼환Nauville,해운대구,우동,35.1724804660659,129.138756330029,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61271204,더샵센텀파크1차,해운대구,재송동,35.1767570378219,129.123591937256,LM090,해운대구|재송동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61271302,더샵센텀파크2차,해운대구,재송동,35.1795016077605,129.123276453416,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,1.0,1.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61271919,아시아선수촌아파트,해운대구,반여동,35.203871411036,129.121681336433,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61272011,현대그린맨션,해운대구,반여동,35.19852822286,129.116494686233,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61273009,부산도시공사 반송영구임대아파트,해운대구,반송동,35.2285205300458,129.162509326116,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61273306,벽산삼협,해운대구,반송동,35.2267985284278,129.160664640772,LM087,해운대구|반송동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,67.0,반송동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61273507,삼한2,해운대구,반송동,35.2302731002865,129.16288983153,LM087,해운대구|반송동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,67.0,반송동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61273609,부산반송주공,해운대구,반송동,35.2302899017431,129.158664190919,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61274011,경남마리나,해운대구,우동,35.1611586505307,129.142559403507,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61274013,해운대 I PARK,해운대구,우동,35.157037795554,129.143328681551,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,0.0,0.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61274114,경동,해운대구,우동,35.1618278396226,129.142635887201,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61274213,롯데,해운대구,우동,35.1634441587193,129.147619699842,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61274508,동부올림픽타운,해운대구,우동,35.1668836722389,129.139840566086,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61274707,삼호가든맨션,해운대구,우동,35.1749283317367,129.139725587321,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61274815,센텀삼익아파트,해운대구,재송동,35.1907671525517,129.121418403334,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,2.0,2.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61275302,현대,해운대구,좌동,35.1655331454587,129.178084411953,LM091,해운대구|좌동,LEGAL_DONG,HIGH,1.0,1.0,1.0,28.0,1147.0,좌동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61278214,센텀우신골든빌,해운대구,재송동,35.1901071344599,129.125837136089,LM090,해운대구|재송동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61278912,대우마리나3,해운대구,우동,35.1620496306781,129.145118731208,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61279802,일동미라주,해운대구,반여동,35.2053128310828,129.117825261561,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,2.0,2.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61279804,센텀SKVIEW아파트,해운대구,반여동,35.2035746936972,129.113815248581,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61280805,삼한그린타운1,해운대구,반송동,35.2283461910031,129.161246786733,LM087,해운대구|반송동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,67.0,반송동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61281117,센텀대림,해운대구,반여동,35.2006488722715,129.117222167006,LM088,해운대구|반여동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,532.0,반여동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61281512,센텀피오레1차,해운대구,재송동,35.1931877596434,129.115520380218,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,1.0,1.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61282215,대우마리나1,해운대구,우동,35.1596895747603,129.145360476605,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,1.0,1.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61282705,센텀센시빌,해운대구,우동,35.1745345473452,129.13087471346,LM089,해운대구|우동,LEGAL_DONG,LOW,0.79,1.0,0.0,19.0,766.0,우동,1.0,False,False,LOW_ASSIGNMENT_STABILITY,KMEANS_K3_SEED20260911
A61283211,재송그린,해운대구,재송동,35.1916234956582,129.12985607532,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,2.0,2.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61283410,장산동국,해운대구,재송동,35.1933696300285,129.133924534696,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,2.0,2.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61286403,센텀이편한세상,해운대구,재송동,35.189401531384,129.117817187906,LM090,해운대구|재송동,LEGAL_DONG,HIGH,1.0,1.0,1.0,11.0,498.0,재송동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61286810,반도보라빌,해운대구,우동,35.1624138157013,129.147958676759,LM089,해운대구|우동,LEGAL_DONG,HIGH,1.0,0.0,0.0,19.0,766.0,우동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61288603,해운대래미안,해운대구,중동,35.1640129176826,129.176736798264,LM092,해운대구|중동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,5.0,254.0,중동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61301003,삼익비치,수영구,남천동,35.1437530945336,129.115366260127,LM076,수영구|남천동,LEGAL_DONG,HIGH,1.0,1.0,1.0,5.0,444.0,남천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61310007,쌍용예가디오션,수영구,광안동,35.1560597268621,129.114667093976,LM075,수영구|광안동,LEGAL_DONG,HIGH,1.0,1.0,1.0,4.0,155.0,광안동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61313001,삼성,수영구,망미동,35.1686144727757,129.100818604991,LM077,수영구|망미동,LEGAL_DONG,HIGH,1.0,2.0,2.0,4.0,145.0,망미동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61313002,더샵파크리치,수영구,망미동,35.1736824174031,129.107339690735,LM077,수영구|망미동,LEGAL_DONG,LOW,1.0,1.0,0.0,4.0,145.0,망미동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61313203,이편한세상3차,수영구,망미동,35.1820724535399,129.116974870884,LM077,수영구|망미동,LEGAL_DONG,HIGH,1.0,1.0,1.0,4.0,145.0,망미동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61375202,광원,수영구,광안동,35.1614978181642,129.107336656838,LM075,수영구|광안동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,4.0,155.0,광안동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61375603,비치-그린아파트,수영구,광안동,35.163078915946,129.109265797747,LM075,수영구|광안동,LEGAL_DONG,HIGH,1.0,0.0,0.0,4.0,155.0,광안동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61375702,현대,수영구,수영동,35.1673047822004,129.122786494183,LM079,수영구|수영동,LEGAL_DONG,HIGH,1.0,1.0,1.0,2.0,35.0,수영동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61377105,센텀비치푸르지오,수영구,민락동,35.1599390788056,129.131496560451,LM078,수영구|민락동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,219.0,민락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61377106,부산더샵센텀포레,수영구,민락동,35.1665033337236,129.122162524106,LM078,수영구|민락동,LEGAL_DONG,HIGH,1.0,1.0,1.0,5.0,219.0,민락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61377204,롯데캐슬자이언트,수영구,민락동,35.1582247902295,129.132568315554,LM078,수영구|민락동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,219.0,민락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61381805,코오롱하늘채골든비치,수영구,남천동,35.143326922398,129.111829713286,LM076,수영구|남천동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,5.0,444.0,남천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61381903,뉴비치,수영구,남천동,35.1384626993821,129.110007910423,LM076,수영구|남천동,LEGAL_DONG,HIGH,1.0,1.0,1.0,5.0,444.0,남천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61383101,수영협성르네상스타운,수영구,수영동,35.1711046086256,129.120999627385,LM079,수영구|수영동,LEGAL_DONG,HIGH,1.0,1.0,1.0,2.0,35.0,수영동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61402003,서면베르빌2,부산진구,범천동,35.1451362665212,129.058408571234,LM042,부산진구|범천동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,198.0,범천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61403001,더샵센트럴스타,부산진구,부전동,35.1518342155363,129.060292382158,LM044,부산진구|부전동,LEGAL_DONG,HIGH,1.0,0.0,0.0,2.0,73.0,부전동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61404006,서면한신,부산진구,전포동,35.1628234273282,129.066855757132,LM047,부산진구|전포동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,439.0,전포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61404007,서면롯데캐슬스카이,부산진구,전포동,35.1619537729916,129.064739441542,LM047,부산진구|전포동,LEGAL_DONG,HIGH,1.0,1.0,1.0,7.0,439.0,전포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61404203,서면대우디오빌2,부산진구,전포동,35.1609777083749,129.06583954255,LM047,부산진구|전포동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,439.0,전포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
