apartment_id,apartment_name,legal_dong,gu,school_premium_core_score,gap_confidence,has_6m_price,has_12m_price,has_24m_price,transaction_count_6m,transaction_count_12m,transaction_count_24m,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_cv,temporal_median,temporal_min,temporal_max,residual_method_gap_pct,comparable_method_gap_pct,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag,phase145_gap_reproduced,phase145_reproduction_error
A61203035,경남선경,좌동,해운대구,62.41092715231788,HIGH,True,True,True,25.0,53.0,86.0,24.369635438918465,21.71271767671277,19.274416424221325,+++,STABLE_POSITIVE,2.5483910545269133,5.09521901469714,0.11697599525507371,21.71271767671277,19.274416424221325,24.369635438918465,17.90186058974692,30.837410288090005,STRONG_POSITIVE,12.935549698343085,False,500,20.678079760159598,14.112920195977663,17.69245222248667,22.520244486770192,24.182974166990736,1.0,0.0,4.827792264283524,VERY_STABLE_POSITIVE,False,24.369635438918465,0.0
A61203036,두산1차아파트,좌동,해운대구,61.9123068432671,MEDIUM,True,True,True,20.0,49.0,80.0,-7.607391102831796,-4.452681042290362,0.430398600868259,--+,MIXED,4.04974743427328,8.037789703700055,1.0446761258249295,-4.452681042290362,-7.607391102831796,0.430398600868259,-13.587614262047133,-1.6271679436164588,STRONG_NEGATIVE,11.960446318430673,False,500,-4.310349641769135,-13.486627581548838,-8.452463487100523,-0.23302673178093491,7.128107655560737,0.238,0.762,8.219436755319588,STABLE_NEGATIVE,False,-7.607391102831795,0.0
A61203037,대림,좌동,해운대구,59.09834437086093,MEDIUM,True,True,True,21.0,52.0,86.0,-19.678677593922476,-20.51826518572959,-18.60130149332595,---,STABLE_NEGATIVE,0.9609367291387129,1.916963692403641,0.049028848106966276,-19.678677593922476,-20.51826518572959,-18.60130149332595,-26.6301286514758,-12.727226536369152,STRONG_NEGATIVE,13.902902115106649,False,500,-20.519254814702883,-30.36858776743263,-24.657024897058008,-17.976100562627035,-14.074606343160937,0.0,1.0,6.680924334430973,VERY_STABLE_NEGATIVE,False,-19.67867759392248,0.0
A61203038,SKVIEW,좌동,해운대구,62.41092715231788,MEDIUM,True,True,True,30.0,89.0,131.0,32.09802977224911,31.72799214367501,31.836380322390355,+++,STABLE_POSITIVE,0.1902350644410603,0.37003762857410294,0.005965825444163929,31.836380322390355,31.72799214367501,32.09802977224911,28.456269559939557,35.73978998455867,STRONG_POSITIVE,7.2835204246191125,False,500,31.594256580939636,22.342707478772034,30.606751805634055,32.52612295589286,34.982672700610586,1.0,0.0,1.9193711502588044,VERY_STABLE_POSITIVE,False,32.09802977224911,0.0
A61203039,엘지,좌동,해운대구,78.09409492273733,MEDIUM,True,True,True,15.0,65.0,102.0,5.2550586331541425,9.795192627688099,7.172788403676767,+++,STABLE_POSITIVE,2.2791631532642302,4.5401339945339565,0.30767570786949233,7.172788403676767,5.2550586331541425,9.795192627688099,1.4517090349548187,9.058408231353466,STRONG_POSITIVE,7.6066991963986474,False,500,6.1503095365330065,-10.809588664306036,-3.518851426137892,10.656970506516679,14.562958609152188,0.678,0.32199999999999995,14.175821932654571,UNCERTAIN,False,5.255058633154143,0.0
A61204001,송정1단지주공아파트,송정동,해운대구,33.210596026490066,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61204002,부산송정2휴먼시아,송정동,해운대구,33.210596026490066,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61205002,센텀동부센트레빌,재송동,해운대구,26.85298013245033,LOW,True,True,True,10.0,21.0,39.0,7.216000733884274,-4.042932082489992,2.9892898327848014,+-+,MIXED,5.687424699439598,11.258932816374266,2.768789602572389,2.9892898327848014,-4.042932082489992,7.216000733884274,-2.968648935748797,17.400650403517346,MIXED_POSITIVE_COMPARABLE,20.369299339266142,False,500,-5.79473176348146,-58.17276590877752,-19.01193733903557,2.442273371530538,8.44188248211034,0.33,0.6699999999999999,21.45421071056611,UNCERTAIN,False,7.216000733884275,0.0
A61205003,더샵센텀스타,재송동,해운대구,89.52671081677705,HIGH,True,True,True,6.0,25.0,50.0,-45.49114452492064,-44.9094156696883,-34.44652896819798,---,STABLE_NEGATIVE,6.215490586497485,11.044615556722661,0.14935447742138797,-44.9094156696883,-45.49114452492064,-34.44652896819798,-28.99410675492009,-61.9881822949212,STRONG_NEGATIVE,32.99407554000111,False,500,-43.611223027684076,-138.64352728527672,-73.50837659112027,-28.546205954799856,-14.062287859772264,0.002,0.998,44.96217063632041,VERY_STABLE_NEGATIVE,False,-45.49114452492064,0.0
A61206110,센텀롯데캐슬3차아파트,반여동,해운대구,75.30364238410596,LOW,True,True,True,12.0,27.0,52.0,-3.0382692362161983,-3.273491748321225,-2.794449958648052,---,STABLE_NEGATIVE,0.23953375077711872,0.4790417896731731,0.07891331057613077,-3.0382692362161983,-3.273491748321225,-2.794449958648052,-8.99407283187237,2.9175343594399763,MIXED_POSITIVE_COMPARABLE,11.911607191312346,False,500,1.193753949644968,-11.293648359770678,-4.5712462681174575,6.523228627313646,15.786023326155307,0.566,0.43400000000000005,11.094474895431103,UNCERTAIN,False,-3.0382692362161965,0.0
A61206113,우방신세계타운,반여동,해운대구,64.27847682119204,MEDIUM,True,True,True,21.0,37.0,62.0,31.646294728720328,31.701846959316107,30.29126387040516,+++,STABLE_POSITIVE,0.7988470158121699,1.410583088910947,0.025593296253261632,31.646294728720328,30.29126387040516,31.701846959316107,28.648164594093505,34.64442486334715,STRONG_POSITIVE,5.996260269253643,False,500,31.714103689057374,22.51764454044391,25.010766779833794,34.611804393299515,36.5938234351493,1.0,0.0,9.60103761346572,VERY_STABLE_POSITIVE,False,31.646294728720324,0.0
A61206114,센텀롯데캐슬2차,반여동,해운대구,75.30364238410596,MEDIUM,True,True,True,24.0,53.0,82.0,26.053881424513328,27.119810721629094,27.885758258901006,+++,STABLE_POSITIVE,0.9200229736867842,1.8318768343876783,0.03404993381115527,27.119810721629094,26.053881424513328,27.885758258901006,24.768414454491666,27.33934839453499,STRONG_POSITIVE,2.570933940043325,False,500,26.882369573149177,11.342952989753607,16.368193993853517,30.736985636062684,33.91500889656926,1.0,0.0,14.368791642209167,VERY_STABLE_POSITIVE,False,26.053881424513325,0.0
A61206118,메가센텀한화꿈에그린,반여동,해운대구,72.56655629139073,MEDIUM,True,True,True,28.0,68.0,117.0,-12.493737499882982,-23.589326278660927,-13.350541528467872,---,STABLE_NEGATIVE,6.173585082860798,11.095588778777945,0.3746592046757991,-13.350541528467872,-23.589326278660927,-12.493737499882982,-7.705932269487169,-17.2815427302788,STRONG_NEGATIVE,9.575610460791632,False,500,-23.50225246241144,-33.73525746024241,-27.398273497091594,-12.297901380155896,-7.075762574300915,0.0,1.0,15.100372116935699,VERY_STABLE_NEGATIVE,False,-12.493737499882984,0.0
A61270515,센텀롯데캐슬아파트,반여동,해운대구,62.44166666666668,MEDIUM,True,True,True,24.0,51.0,92.0,-7.895795532956496,-3.1904900799790736,-5.180631951316029,---,STABLE_NEGATIVE,2.3619440209614875,4.705305452977423,0.4355977114223769,-5.180631951316029,-7.895795532956496,-3.1904900799790736,-2.153649863495022,-13.63794120241797,STRONG_NEGATIVE,11.484291338922947,False,500,-6.067187298792753,-17.14307160957502,-10.851243715107412,4.0265093142532855,12.590401503689138,0.3,0.7,14.877753029360697,UNCERTAIN,False,-7.895795532956496,0.0
A61271101,센텀삼환Nauville,우동,해운대구,65.61307947019867,LOW,True,True,True,25.0,59.0,79.0,12.652633412190488,15.478956549578783,15.574753778982897,+++,STABLE_POSITIVE,1.6601238419728874,2.9221203667924094,0.11395077006349816,15.478956549578783,12.652633412190488,15.574753778982897,-6.821671188886458,31.416142262768275,MIXED_POSITIVE_COMPARABLE,38.23781345165473,False,500,15.299813722691907,12.754950128124648,14.333109942458297,16.098591222446412,17.677665445422072,0.998,0.0020000000000000018,1.7654812799881157,VERY_STABLE_POSITIVE,False,12.29723553694091,0.0
A61271204,더샵센텀파크1차,재송동,해운대구,89.52671081677705,HIGH,True,True,True,45.0,132.0,198.0,-69.63432390207761,-78.17950228394233,-72.4072940831168,---,STABLE_NEGATIVE,4.359430863398304,8.545178381864716,0.05938709499893408,-72.4072940831168,-78.17950228394233,-69.63432390207761,-36.05312459061627,-103.21552321353896,STRONG_NEGATIVE,67.1623986229227,True,500,-78.94261851834545,-190.76835144503778,-114.40241123156683,-60.10873168993948,-45.25782316958749,0.0,1.0,54.29367954162735,VERY_STABLE_NEGATIVE,False,-69.63432390207761,0.0
A61271302,더샵센텀파크2차,재송동,해운대구,89.52671081677705,MEDIUM,True,True,True,10.0,37.0,83.0,-49.635544410093736,-46.91177683498064,-42.72843817748722,---,STABLE_NEGATIVE,3.479160546142994,6.907106232606516,0.07494112171208302,-46.91177683498064,-49.635544410093736,-42.72843817748722,-53.33056283050153,-45.940525989685945,STRONG_NEGATIVE,7.390036840815583,False,500,-47.47961098918458,-88.24532371037368,-60.3387512992486,-37.71047570021286,-20.666284410400365,0.0,1.0,22.62827559903574,VERY_STABLE_NEGATIVE,False,-49.635544410093736,0.0
A61271919,아시아선수촌아파트,반여동,해운대구,62.44166666666668,MEDIUM,True,True,True,44.0,76.0,135.0,-19.976894498276376,-20.632390211035897,-16.063950607442465,---,STABLE_NEGATIVE,2.4702039367206594,4.568439603593433,0.1307603451389888,-19.976894498276376,-20.632390211035897,-16.063950607442465,-12.35150426563656,-27.602284730916196,STRONG_NEGATIVE,15.250780465279636,False,500,-20.339223914568215,-29.02464095983975,-23.909712326879273,-9.629446086202734,-2.680368913772673,0.044,0.956,14.28026624067654,VERY_STABLE_NEGATIVE,False,-19.976894498276376,0.0
A61272011,현대그린맨션,반여동,해운대구,72.56655629139073,LOW,True,True,True,3.0,7.0,7.0,8.653214257986848,7.476769748578789,7.092622553178675,+++,STABLE_POSITIVE,0.8131253716951466,1.5605917048081732,0.10504316596888935,7.476769748578789,7.092622553178675,8.653214257986848,-16.970171279913494,34.276599795887186,MIXED_POSITIVE_COMPARABLE,51.24677107580068,False,500,7.09264689384518,-2.681223024154326,2.055235103166366,9.9044478762193,15.320695325497441,0.86,0.14,7.849212773052933,STABLE_POSITIVE,False,8.653214257986846,0.0
A61273009,부산도시공사 반송영구임대아파트,반송동,해운대구,38.63543046357616,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61273306,벽산삼협,반송동,해운대구,38.63543046357616,HIGH,True,True,True,10.0,26.0,47.0,40.348375558986746,38.57051810816116,34.385850693083746,+++,STABLE_POSITIVE,3.0611523229762763,5.962524865902999,0.08105094822624297,38.57051810816116,34.385850693083746,40.348375558986746,18.449626789358383,62.24712432861512,STRONG_POSITIVE,43.79749753925674,False,500,38.11249835086606,35.41452166550921,37.23871328928705,38.87596311975897,40.459247362470215,1.0,0.0,1.637249830471923,VERY_STABLE_POSITIVE,False,40.34837555898675,0.0
A61273507,삼한2,반송동,해운대구,38.63543046357616,HIGH,True,True,True,15.0,25.0,42.0,43.984917442191204,41.12073262278819,34.47527962963274,+++,STABLE_POSITIVE,4.878504065284412,9.509637812558466,0.12239001848563699,41.12073262278819,34.47527962963274,43.984917442191204,24.948781334429796,63.02105354995262,STRONG_POSITIVE,38.07227221552282,False,500,41.04200821922133,37.784205549098274,40.17012095245343,41.45134361741412,45.074444110368596,1.0,0.0,1.281222664960687,VERY_STABLE_POSITIVE,False,43.9849174421912,0.0
A61273609,부산반송주공,반송동,해운대구,22.90789183222958,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True,,
A61274011,경남마리나,우동,해운대구,82.99199779249447,HIGH,True,True,True,12.0,25.0,30.0,-34.07217979033819,-41.2459996366312,-45.841106319127206,---,STABLE_NEGATIVE,5.9313619606661,11.768926528789017,0.14686522599091484,-41.2459996366312,-45.841106319127206,-34.07217979033819,-66.61308247188589,-2.7389263806349757,STRONG_NEGATIVE,63.87415609125091,True,500,-38.79040473854693,-53.72139963612988,-44.02651524032945,-33.176004808184516,-20.246567237986508,0.0,1.0,10.850510432144937,VERY_STABLE_NEGATIVE,False,-34.676004426260434,0.0
A61274013,해운대 I PARK,우동,해운대구,76.8108719646799,LOW,True,True,True,27.0,64.0,109.0,2.595577520686289,0.7003205218374182,0.6532676051977959,+++,STABLE_POSITIVE,1.108059931927183,1.9423099154884933,0.8417423051624731,0.7003205218374182,0.6532676051977959,2.595577520686289,-1.1589374163185615,5.254949381309593,MIXED_POSITIVE_COMPARABLE,6.413886797628154,False,500,0.443282831344912,-11.551371299499646,-2.4062558369571065,3.551857669612442,8.194386939009126,0.536,0.46399999999999997,5.958113506569548,UNCERTAIN,False,2.048005982495516,0.0
A61274114,경동,우동,해운대구,82.99199779249447,LOW,True,True,True,17.0,45.0,69.0,16.689503228048792,22.540319365169598,29.3007395839374,+++,STABLE_POSITIVE,6.311083021542397,12.611236355888607,0.2762745330424046,22.540319365169598,16.689503228048792,29.3007395839374,-3.467915874769133,36.84692233086672,MIXED_POSITIVE_COMPARABLE,40.31483820563585,False,500,21.463524658470725,2.748373847314419,14.414891790108195,24.199358832012578,29.715172650807823,0.982,0.018000000000000016,9.784467041904383,VERY_STABLE_POSITIVE,False,16.689503228048792,0.0
A61274213,롯데,우동,해운대구,72.85044150110376,LOW,True,True,True,16.0,34.0,58.0,17.948951430305893,21.904864942117484,26.798455526080595,+++,STABLE_POSITIVE,4.433023859953819,8.849504095774702,0.19952915633712937,21.904864942117484,17.948951430305893,26.798455526080595,-3.831597297925592,39.72950015853738,MIXED_POSITIVE_COMPARABLE,43.56109745646297,False,500,21.54952255026883,12.198568383133408,20.10929995913688,22.685863427868192,24.24165411880815,1.0,0.0,2.5765634687313117,VERY_STABLE_POSITIVE,False,17.948951430305893,0.0
A61274508,동부올림픽타운,우동,해운대구,72.85044150110376,LOW,True,True,True,38.0,88.0,131.0,-7.565565107843274,1.8877763193922537,5.612895761067504,-++,MIXED,6.7935509844269095,13.17846086891078,,1.8877763193922537,-7.565565107843274,5.612895761067504,-16.76323487589264,1.632104660206091,MIXED_POSITIVE_COMPARABLE,18.39533953609873,False,500,1.6029624674574254,-16.841211862566574,-13.197602815770043,2.948851367408321,5.332112626262431,0.648,0.352,16.146454183178363,UNCERTAIN,False,-7.565565107843273,0.0
A61274707,삼호가든맨션,우동,해운대구,65.61307947019867,LOW,True,True,True,7.0,31.0,53.0,-45.993110964983345,-40.669204387003866,-40.15940812647287,---,STABLE_NEGATIVE,3.2309947458522674,5.833702838510476,0.07642999930688608,-40.669204387003866,-45.993110964983345,-40.15940812647287,-94.6472911647435,1.581564302988259,MIXED_POSITIVE_COMPARABLE,96.22885546773176,True,500,-40.124622032317156,-60.58106529085362,-53.26909208564117,-36.6308244417835,-32.967964146354774,0.0,1.0,16.638267643857667,VERY_STABLE_NEGATIVE,False,-46.532863430877626,0.0
A61274815,센텀삼익아파트,재송동,해운대구,20.46280353200883,HIGH,True,True,True,9.0,26.0,52.0,29.726317005198695,26.455784447064467,22.88199775087569,+++,STABLE_POSITIVE,3.4232791447861923,6.844319254323004,0.1298925496889853,26.455784447064467,22.88199775087569,29.726317005198695,11.570180135991135,47.88245387440625,STRONG_POSITIVE,36.312273738415115,False,500,26.54751228203329,10.995142715349298,22.381426653339023,30.521857492490597,35.181817436741376,0.974,0.026000000000000023,8.140430839151573,VERY_STABLE_POSITIVE,False,29.72631700519869,0.0
A61275302,현대,좌동,해운대구,61.5385761589404,HIGH,True,True,True,15.0,54.0,84.0,-13.259720492893644,-9.542370580742931,-11.622181655029229,---,STABLE_NEGATIVE,1.8630547460020768,3.7173499121507128,0.1623611421528164,-11.622181655029229,-13.259720492893644,-9.542370580742931,-26.468293381915277,-0.0511476038720148,NEUTRAL_OR_ZERO,26.417145778043263,False,500,-9.284900553454095,-12.95557576946772,-10.604307777840276,-7.963028138823177,-6.163468342188989,0.0,1.0,2.6412796390170987,VERY_STABLE_NEGATIVE,False,-13.259720492893642,0.0
A61278214,센텀우신골든빌,재송동,해운대구,20.46280353200883,HIGH,True,True,True,15.0,25.0,47.0,42.86102090628866,38.36685461788926,40.36007544311133,+++,STABLE_POSITIVE,2.2518580511684063,4.4941662883993985,0.05556121391767403,40.36007544311133,38.36685461788926,42.86102090628866,41.85633264060038,43.86570917197694,STRONG_POSITIVE,2.00937653137656,False,500,37.71874647957864,31.34086787576341,35.5565683504663,42.53999976624537,44.45672484788808,0.956,0.04400000000000004,6.983431415779073,VERY_STABLE_POSITIVE,False,42.86102090628866,0.0
A61278912,대우마리나3,우동,해운대구,82.99199779249447,MEDIUM,True,True,True,16.0,28.0,44.0,-34.099827491928124,-32.317335617043284,-33.04661531892338,---,STABLE_NEGATIVE,0.8961382007415831,1.7824918748848404,0.027029081789544995,-33.04661531892338,-34.099827491928124,-32.317335617043284,-43.67984087411496,-24.519814109741287,STRONG_NEGATIVE,19.160026764373672,False,500,-33.06308783397674,-52.72496142714361,-42.5190120392128,-19.757518440664853,-11.999137796614008,0.0,1.0,22.761493598547943,VERY_STABLE_NEGATIVE,False,-34.099827491928124,0.0
A61279802,일동미라주,반여동,해운대구,37.38101545253864,HIGH,True,True,True,11.0,16.0,32.0,15.244712527785314,12.949526211800183,10.895111985389498,+++,STABLE_POSITIVE,2.175910649098977,4.349600542395816,0.1669951489658852,12.949526211800183,10.895111985389498,15.244712527785314,8.104874696197628,22.384550359373,STRONG_POSITIVE,14.279675663175373,False,500,12.70931755720706,4.049568403135765,8.558448565569819,15.180677985032343,18.18554389428057,1.0,0.0,6.622229419462524,VERY_STABLE_POSITIVE,False,15.244712527785312,0.0
A61279804,센텀SKVIEW아파트,반여동,해운대구,64.27847682119204,MEDIUM,True,True,True,19.0,49.0,96.0,12.730960909909628,23.32024054353299,20.22681369534856,+++,STABLE_POSITIVE,5.44502742272114,10.589279633623361,0.29025690094037176,20.22681369534856,12.730960909909628,23.32024054353299,15.407471036198606,10.05445078362065,STRONG_POSITIVE,5.353020252577956,False,500,23.041938224323562,8.71895236656904,16.05424376564418,25.856952215682472,30.085614741185648,1.0,0.0,9.802708450038292,VERY_STABLE_POSITIVE,False,12.730960909909628,0.0
A61280805,삼한그린타운1,반송동,해운대구,38.63543046357616,HIGH,True,True,True,7.0,16.0,27.0,34.71110612144123,31.69704364580808,28.783403306915844,+++,STABLE_POSITIVE,2.9639931761272136,5.927702814525389,0.09341143453614804,31.69704364580808,28.783403306915844,34.71110612144123,6.034546702746535,63.38766554013593,STRONG_POSITIVE,57.35311883738939,False,500,31.667439531585483,26.96731661466602,29.5455098924429,34.40861481909005,37.07429337842651,1.0,0.0,4.863104926647146,VERY_STABLE_POSITIVE,False,34.71110612144123,0.0
