apartment_id,apartment_name,legal_dong,gu,household_count,elementary_school_name,school_premium_core_score,school_premium_confidence,representative_area_m2,recent_market_price,baseline_expected_price,school_adjusted_expected_price,estimated_school_premium_pct,estimated_school_premium_amount,model_uncertainty_pct,transaction_count,price_window_used,as_of_date,data_quality_flag
A61681409,부산도시공사 덕천2지구 아파트,덕천동,북구,990.0,만덕초등학교,34.79254966887417,A,,,,,,,,,,2026-08-28,OK
A10025901,부산전포동 사랑으로 부영아파트,전포동,부산진구,500.0,전포초등학교,34.5128587196468,B,,,,,,,,,,2026-08-28,OK
A60875305,감만현대1차,감만동,남구,885.0,동항초등학교,34.4992825607064,B,59.92,118000000.0,175154156.29412627,164006624.49881023,-6.3644118022507135,-11147531.79531604,2.926858036410772,5.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A61475512,개금주공2,개금동,부산진구,2544.0,개포초등학교,34.290342163355405,B,41.3,136000000.0,141768322.3104473,132627988.79133962,-6.447373694027347,-9140333.519107684,2.926858036410772,29.0,6M,2026-08-28,OK
A60474905,한신혜성,하단동,사하구,533.0,당리초등학교,33.8287527593819,B,59.91,132500000.0,214189409.99000567,199987812.59207535,-6.630391950093606,-14201597.397930324,2.926858036410772,6.0,6M,2026-08-28,OK
A61679207,도시화명그린(295),화명동,북구,720.0,대천리초등학교,33.73923841059603,B,49.42,100000000.0,159349249.32157382,148727279.27064562,-6.665842541556377,-10621970.050928205,2.926858036410772,17.0,6M,2026-08-28,OK
A61683305,그린숲속아파트,화명동,북구,900.0,대천리초등학교,33.73923841059603,B,59.82,120000000.0,212791973.15039027,198607595.2791144,-6.665842541556344,-14184377.871275872,2.926858036410772,17.0,6M,2026-08-28,OK
A61701002,한일유엔아이,주례동,사상구,988.0,주양초등학교,33.309713024282566,B,59.73,227000000.0,243177702.4172569,226554654.90830886,-6.835761397410256,-16623047.508948028,3.0966870205182557,15.0,6M,2026-08-28,OK
A61204001,송정1단지주공아파트,송정동,해운대구,828.0,송정초등학교,33.210596026490066,B,,,,,,,,,,2026-08-28,OK
A61204002,부산송정2휴먼시아,송정동,해운대구,890.0,송정초등학교,33.210596026490066,B,,,,,,,,,,2026-08-28,OK
A61677404,덕천주공2단지,덕천동,북구,1507.0,양천초등학교;양덕초등학교,32.859354304635765,B,,,,,,,,,,2026-08-28,OK
A60402003,하단동에스케이뷰,하단동,사하구,1828.0,을숙도초등학교,32.74519867549669,B,74.2056,310000000.0,343235715.5614948,319008041.2761696,-7.058611090542111,-24227674.28532523,3.0966870205182557,27.0,6M,2026-08-28,OK
A60275201,남부민풀리페,남부민동,서구,782.0,천마초등학교,32.5098233995585,B,,,,,,,,,,2026-08-28,OK
A10020498,시청앞 행복주택1단지,연산동,연제구,589.0,연산초등학교,32.301821192052984,B,,,,,,,,,,2026-08-28,OK
A10023014,시청앞 행복주택2단지,연산동,연제구,999.0,연산초등학교,32.301821192052984,B,,,,,,,,,,2026-08-28,OK
A10025135,시청역비스타동원,연산동,연제구,740.0,연산초등학교,32.301821192052984,B,84.989,632500000.0,644503063.6403567,597884439.1333973,-7.233266548593676,-46618624.50695932,3.2650374660814316,26.0,6M,2026-08-28,OK
A10025994,연제롯데캐슬데시앙,연산동,연제구,1168.0,연산초등학교,32.301821192052984,B,84.83,715000000.0,641345945.3115492,594955683.5885671,-7.233266548593653,-46390261.72298205,3.2650374660814316,31.0,6M,2026-08-28,OK
A10027159,브라운스톤연제2단지,연산동,연제구,521.0,연산초등학교,32.301821192052984,B,84.9558,535000000.0,565211571.9251108,524328312.3642714,-7.233266548593653,-40883259.560839415,3.2650374660814316,16.0,6M,2026-08-28,OK
A10027052,서면DS·협성엘리시안아파트,범천동,부산진구,630.0,부산진초등학교,31.81804635761589,B,59.8084,324000000.0,325264139.0352342,301118282.7243115,-7.423460939328185,-24145856.310922742,3.2650374660814316,22.0,6M,2026-08-28,OK
A61476002,경남,범천동,부산진구,950.0,부산진초등학교,31.81804635761589,B,59.9425,265250000.0,251625708.70560366,232946372.50653535,-7.423460939328219,-18679336.199068308,3.2650374660814316,12.0,6M,2026-08-28,OK
A61476004,범천LH,범천동,부산진구,533.0,부산진초등학교,31.81804635761589,B,,,,,,,,,,2026-08-28,OK
A61776508,엄궁대림,엄궁동,사상구,741.0,엄궁초등학교,31.78956953642384,B,59.85,156500000.0,190051796.8442512,175922121.68299395,-7.434644342161423,-14129675.161257237,3.2650374660814316,6.0,6M,2026-08-28,OK
A61776509,롯데캐슬,엄궁동,사상구,1852.0,엄궁초등학교,31.78956953642384,B,101.1107,360000000.0,388332873.021956,359461705.04907626,-7.434644342161423,-28871167.972879767,3.2650374660814316,15.0,6M,2026-08-28,OK
A61675601,상록한신휴플러스,만덕동,북구,882.0,신덕초등학교,31.29028697571744,B,59.941,180000000.0,214352663.52894953,197996477.12402436,-7.63050299242779,-16356186.404925168,3.4319194902539882,13.0,6M,2026-08-28,OK
A61678209,그린코아,만덕동,북구,1468.0,신덕초등학교,31.29028697571744,B,84.69,157000000.0,230314936.17674506,212740748.0797704,-7.630502992427779,-17574188.09697467,3.4319194902539882,17.0,6M,2026-08-28,OK
A61679609,부산만덕3단지 주공아파트,만덕동,북구,1350.0,신덕초등학교,31.29028697571744,B,,,,,,,,,,2026-08-28,OK
A10027937,더샵파크시티,연산동,연제구,1758.0,연신초등학교,30.970750551876385,B,84.98,687500000.0,668619362.8539808,616763697.1669267,-7.755633259813144,-51855665.68705404,3.4319194902539882,23.0,6M,2026-08-28,OK
A61781005,자유,덕포동,사상구,780.0,모덕초등학교,30.155077262693155,B,46.2,100000000.0,115984707.09848487,106619774.39112394,-8.074282327073512,-9364932.707360938,3.5973431454251905,11.0,6M,2026-08-28,OK
A61781807,모라동원타운,모라동,사상구,1110.0,모덕초등학교,30.155077262693155,B,76.87,215000000.0,196635839.8948902,180758907.02556452,-8.074282327073501,-15876932.869325668,3.5973431454251905,15.0,6M,2026-08-28,OK
A61781808,우신모라,모라동,사상구,1620.0,모덕초등학교,30.155077262693155,B,59.67,133000000.0,164813217.92885414,151505733.40094352,-8.074282327073512,-13307484.52791062,3.5973431454251905,23.0,6M,2026-08-28,OK
A60939004,금정산쌍용예가,장전동,금정구,514.0,장전초등학교,29.61887417218544,B,84.9024,494000000.0,543990180.6523015,498930634.4555871,-8.283154328757059,-45059546.19671446,3.5973431454251905,12.0,6M,2026-08-28,OK
A60939005,금정산2차쌍용예가,장전동,금정구,565.0,장전초등학교,29.61887417218544,B,84.9428,542000000.0,557211531.1134613,511056840.05370307,-8.28315432875707,-46154691.05975819,3.5973431454251905,7.0,6M,2026-08-28,OK
A60477315,장림현대(372-4),장림동,사하구,828.0,효림초등학교,29.150275938189846,B,66.03,130000000.0,112934413.14055493,103374172.92734277,-8.465302955365573,-9560240.213212162,3.761318419625275,3.0,12M,2026-08-28,OK
A60484514,협성르네상스,장림동,사하구,650.0,효림초등학교,29.150275938189846,B,59.9971,180000000.0,150008174.66309774,137309528.22005257,-8.465302955365573,-12698646.44304517,3.761318419625275,13.0,6M,2026-08-28,OK
A10026865,동부산관광단지삼정그린코아더베스트,기장읍내리,기장군,549.0,내리초등학교,28.77825607064017,B,84.9887,449000000.0,534806339.0597963,488761368.9621991,-8.609653015434604,-46044970.09759718,3.761318419625275,6.0,6M,2026-08-28,OK
A61990213,내리 휴먼시아1단지,기장읍,기장군,1002.0,내리초등학교,28.77825607064017,B,,,,,,,,,,2026-08-28,OK
A60777206,부산안락4휴먼시아,안락동,동래구,619.0,충렬초등학교,27.80695364238411,B,,,,,,,,,,2026-08-28,OK
A61872201,부산신호사랑으로부영1차,신호동,강서구,1064.0,,26.9021523178808,C,147.1006,350000000.0,465294938.6252805,421863601.8278606,-9.334151995235175,-43431336.797419906,4.084963457852531,3.0,24M,2026-08-28,MIDDLE_OPTION_MISSING
A61872202,부산신호사랑으로부영2차,신호동,강서구,1388.0,,26.9021523178808,C,147.1006,386500000.0,465743044.63386345,422269880.9405025,-9.334151995235196,-43473163.693360925,4.084963457852531,4.0,12M,2026-08-28,MIDDLE_OPTION_MISSING
A61872204,부산신호3사랑으로부영3차,신호동,강서구,1278.0,,26.9021523178808,C,,,,,,,,,,2026-08-28,MIDDLE_OPTION_MISSING
A61205002,센텀동부센트레빌,재송동,해운대구,703.0,재송초등학교,26.85298013245033,B,84.99055,530000000.0,566145046.7208292,513193141.09572756,-9.353063482901526,-52951905.625101686,4.084963457852531,10.0,6M,2026-08-28,OK
A61283211,재송그린,재송동,해운대구,560.0,재송초등학교,26.85298013245033,B,50.31,123000000.0,193259428.37744525,175183751.3546102,-9.353063482901513,-18075677.022835046,4.084963457852531,5.0,12M,2026-08-28,OK
A60675110,함지그린,동삼동,영도구,1000.0,절영초등학교,26.710706401766004,B,57.09,140000000.0,153329574.30566692,138904696.93610275,-9.407759354244194,-14424877.369564176,4.084963457852531,18.0,6M,2026-08-28,OK
A60702002,우성베스토피아,복천동,동래구,744.0,내성초등학교,26.39878587196468,B,98.62,352500000.0,413713246.0778755,374296472.620904,-9.5275589627971,-39416773.45697147,4.244652879758288,8.0,6M,2026-08-28,OK
A60474307,다대해송,다대동,사하구,714.0,다송초등학교,24.5848233995585,B,52.11,135000000.0,111766834.941698,100343016.74588126,-10.221116310375844,-11423818.19581674,4.40293323724339,6.0,6M,2026-08-28,OK
A60475305,신다대,다대동,사하구,570.0,다송초등학교,24.5848233995585,B,39.78,57000000.0,77698239.80663307,69756612.34488237,-10.221116310375834,-7941627.461750701,4.40293323724339,17.0,6M,2026-08-28,OK
A60475309,3지구도개공아파트,다대동,사하구,750.0,다송초등학교,24.5848233995585,B,,,,,,,,,,2026-08-28,OK
A60475408,국제그린,다대동,사하구,996.0,다송초등학교,24.5848233995585,B,45.5,70000000.0,109368155.08091208,98189508.74357985,-10.221116310375821,-11178646.337332234,4.40293323724339,24.0,6M,2026-08-28,OK
A60475412,다송,다대동,사하구,500.0,다송초등학교,24.5848233995585,B,41.27,57000000.0,94804408.56257722,85114339.6960323,-10.221116310375821,-9690068.866544917,4.40293323724339,15.0,6M,2026-08-28,OK
A61202008,쌍용예가,용호동,남구,773.0,백운초등학교,24.534823399558498,B,59.9639,280000000.0,354919282.2950352,318574986.9508028,-10.240158018244927,-36344295.34423238,4.40293323724339,17.0,6M,2026-08-28,OK
A10027026,지사과학삼정그린코아,지사동,강서구,1013.0,녹산초등학교,24.00115894039736,A,59.9971,142000000.0,185378170.50241888,166018860.74600604,-10.443144251528913,-19359309.756412834,4.5598142025360895,21.0,6M,2026-08-28,OK
A10028069,협성·DS엘리시안,지사동,강서구,1277.0,녹산초등학교,24.00115894039736,A,59.9588,135000000.0,176428552.92835867,158003864.64516515,-10.443144251528913,-18424688.28319353,4.5598142025360895,46.0,6M,2026-08-28,OK
A61823001,지사휴먼시아,지사동,강서구,961.0,녹산초등학교,24.00115894039736,A,,,,,,,,,,2026-08-28,OK
A61823002,지사금강펜테리움,지사동,강서구,1111.0,녹산초등학교,24.00115894039736,A,59.9713,115000000.0,168192431.9597502,150627853.67003885,-10.443144251528924,-17564578.289711356,4.5598142025360895,37.0,6M,2026-08-28,OK
A61829001,부산신호윌더하임,신호동,강서구,671.0,신호초등학교,23.84431567328918,A,91.18700000000001,243500000.0,257215032.58483997,230200472.56228754,-10.50271430525428,-27014560.02255243,4.5598142025360895,10.0,6M,2026-08-28,OK
A61872203,부산신호사랑으로부영5차,신호동,강서구,1109.0,신호초등학교,23.84431567328918,A,,,,,,,,,,2026-08-28,OK
A61676006,벽산삼협한솔,금곡동,북구,532.0,금창초등학교,23.34448123620309,B,85.995,240000000.0,256943432.0107735,229470294.2715776,-10.692290331843923,-27473137.739195913,4.715305385885573,5.0,6M,2026-08-28,OK
A61676118,금곡주공1단지,금곡동,북구,1099.0,금창초등학교,23.34448123620309,B,,,,,,,,,,2026-08-28,OK
A61676316,금곡3단지주공,금곡동,북구,1484.0,금창초등학교,23.34448123620309,B,41.85,61000000.0,118566772.81908593,105889269.23217145,-10.692290331843923,-12677503.58691448,4.715305385885573,16.0,6M,2026-08-28,OK
A61273609,부산반송주공,반송동,해운대구,1710.0,운봉초등학교,22.90789183222958,B,,,,,,,,,,2026-08-28,MIDDLE_SCORE_PARTIAL
A10027989,신화명리버뷰자이,금곡동,북구,792.0,신금초등학교,21.752097130242827,B,84.9646,395000000.0,382668846.3539509,339451862.18209213,-11.293572649989148,-43216984.17185879,4.869416335950075,23.0,6M,2026-08-28,OK
A61673902,율리역벽산블루밍1단지,금곡동,북구,589.0,신금초등학교,21.752097130242827,B,84.987,383500000.0,349063852.6923411,309642072.89368033,-11.29357264998918,-39421779.798660755,4.869416335950075,4.0,6M,2026-08-28,OK
A61676422,금곡주공4단지,금곡동,북구,1937.0,신금초등학교,21.752097130242827,B,,,,,,,,,,2026-08-28,OK
A61676509,금곡5단지주공,금곡동,북구,713.0,신금초등학교,21.752097130242827,B,42.75,88750000.0,116774017.23357263,103586058.76098827,-11.293572649989148,-13187958.472584367,4.869416335950075,10.0,6M,2026-08-28,OK
A61676605,금곡6단지주공,금곡동,북구,504.0,신금초등학교,21.752097130242827,B,48.89,98000000.0,129293731.04496694,114691849.59752202,-11.293572649989148,-14601881.447444916,4.869416335950075,5.0,6M,2026-08-28,OK
A61676723,금곡주공7단지,금곡동,북구,802.0,신금초등학교,21.752097130242827,B,,,,,,,,,,2026-08-28,OK
A61987101,고촌휴먼시아,철마면,기장군,1084.0,신진초등학교,21.331456953642384,B,,,,,,,,,,2026-08-28,OK
A61274815,센텀삼익아파트,재송동,해운대구,936.0,신재초등학교,20.46280353200883,B,53.246,158000000.0,206125371.4101454,181849076.77813458,-11.777441304741753,-24276294.632010818,5.173535425213897,9.0,6M,2026-08-28,OK
A61278214,센텀우신골든빌,재송동,해운대구,846.0,신재초등학교,20.46280353200883,B,59.6054,200000000.0,431348455.58539546,380546644.4099155,-11.777441304741743,-50801811.17547995,5.173535425213897,15.0,6M,2026-08-28,OK
A10027340,전포LH아파트,전포동,부산진구,794.0,양성초등학교,13.76583885209713,B,,,,,,,,,,2026-08-28,OK
A61475403,현대1차,양정동,부산진구,1733.0,양성초등학교,13.76583885209713,B,59.95,300000000.0,320587206.8199035,274907835.2652371,-14.248657021528544,-45679371.5546664,6.053741355430762,49.0,6M,2026-08-28,OK
A61479104,현대2차,양정동,부산진구,1901.0,양성초등학교,13.76583885209713,B,59.95,326500000.0,331178402.3936751,283989927.70722264,-14.248657021528544,-47188474.68645245,6.053741355430762,58.0,6M,2026-08-28,OK
A10025154,명지화전우방아이유쉘,화전동,강서구,1515.0,녹명초등학교,10.338024282560706,B,59.8736,185000000.0,217969569.88603598,184213423.47546694,-15.486632573628622,-33756146.41056904,6.614482846049975,3.0,6M,2026-08-28,OK
A60476805,현대,신평동,사하구,992.0,,,C,81.78,210000000.0,,,,,,17.0,6M,2026-08-28,ELEMENTARY_DEMAND_MISSING
A60670101,도시공사동삼2지구영구임대아파트,동삼동,영도구,1120.0,봉삼초등학교,,C,,,,,,,,,,2026-08-28,ELEMENTARY_DEMAND_MISSING
A60680912,절영아파트(215동-217동),동삼동,영도구,1340.0,봉삼초등학교,,C,46.27,93000000.0,,,,,,17.0,6M,2026-08-28,ELEMENTARY_DEMAND_MISSING
