apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,primary_market,fallback_level,fallback_market_name,school_premium_core_score,estimated_school_premium_pct,school_premium_confidence,representative_area_m2,recent_6m_market_price,recent_12m_market_price,transaction_count_6m,transaction_count_12m,comparable_apartment_count,comparable_transaction_count,local_fair_price_per_m2,local_fair_total_price,fair_price_lower,fair_price_upper,prediction_interval_width_pct,selected_model_type,local_model_rmse,local_model_mae,recent_local_residual,residual_volatility,model_confidence,low_sample_flag,fallback_flag,data_quality_flag
A10023790,힐스테이트이진베이시티아파트,서구,암남동,1368.0,송도초등학교,서구|암남동,1,서구|서대신동1가;서구|서대신동2가;서구|암남동,73.16280353200882,10.325511339920102,B,92.9051,8717297.107278658,8317735.115040312,29,45,4,918,7692488.823843979,714671443.4281073,4796206.615719192,12337747.108522182,98.03771790251938,F_S,0.24103013177016724,0.1824645800248972,0.1265854707030023,0.11100230495104847,MEDIUM,True,True,OK
A10023837,부산오션시티푸르지오,영도구,동삼동,846.0,태종대초등학교,영도구|동삼동,0,영도구|동삼동,42.04061810154525,-3.320285339656304,B,84.9133,4678301.279069357,4714757.190004715,12,25,5,1399,5052420.865389546,429017728.6690822,3270101.061814743,7806167.491000251,89.78005890718237,F_S,0.22196255995992464,0.18318281398039035,-0.120479926719117,0.10915295235529464,HIGH,False,False,OK
A10023872,대연양우내안애퍼스트,남구,문현동,560.0,연포초등학교,남구|문현동,0,남구|문현동,63.7098233995585,5.988672335950129,B,84.9684,7414521.163161834,7402752.081950466,35,94,6,1105,6897165.919687954,586041152.7304139,5434649.226544663,8753260.006432915,48.11557121476925,F_S,0.12158959805849731,0.09133348579080684,0.08268769843034196,0.10482199202953472,HIGH,False,False,OK
A10023912,일광한신더휴센트럴포레2단지,기장군,일광읍삼성리,1298.0,해빛초등학교,기장군|일광읍삼성리,0,기장군|일광읍삼성리,75.63647902869756,11.489388683813283,B,75.9504,5592373.650619105,5617160.425098677,15,35,5,957,5558025.789123192,422134281.89422214,4619194.33204054,6687670.71744133,37.21602712691088,F_S,0.09439932062646346,0.061970154831778125,-0.025783002343212402,0.08019464535596257,HIGH,False,False,OK
A10023928,사하코오롱하늘채,사하구,신평동,969.0,신평초등학교,사하구|신평동,0,사하구|신평동,45.64525386313466,-1.830480488666797,B,59.9513,4087352.684043217,4095692.786759921,36,72,4,824,4199791.910834415,251782984.78400728,3462166.823797258,5094570.248051995,38.868673946524446,F_S,0.09854098791477821,0.07753130002256925,0.01807345794056925,0.0788420652960416,MEDIUM,False,False,OK
A10023963,부산항일동미라주더오션(1지구),동구,좌천동,546.0,수정초등학교,동구|좌천동,1,동구|범일동;동구|좌천동,36.20816777041942,-5.683114306935899,B,73.6399,6246613.588557291,6231019.096718961,9,23,4,736,6378826.6181452945,469736154.2775577,3977148.5051291976,10230804.550517317,98.03771790251967,F_S,0.24103013177016724,0.1824645800248972,-0.006290106017694086,0.04859366832560509,MEDIUM,True,True,OK
A10023969,괴정한신더휴,사하구,괴정동,835.0,괴정초등학교,사하구|괴정동,1,사하구|괴정동;사하구|구평동,35.42522075055188,-5.995872370493071,B,59.9476,5955200.87543121,5962074.110772695,23,50,5,1161,5997928.010874793,359561389.22471774,3739661.2026522197,9619892.945949841,98.03771790251939,F_S,0.24103013177016724,0.1824645800248972,0.002136768830930613,0.0660106026172331,MEDIUM,True,True,OK
A10023975,동래래미안아이파크,동래구,온천동,3853.0,온샘초등학교,동래구|온천동,0,동래구|온천동,65.3701986754967,6.737882959286323,B,84.9856,12453658.212523265,11567949.601798791,71,255,8,1667,10908201.166057734,927040021.0181162,8009870.864818832,14855277.280662451,62.75467706943266,F_S,0.15757156514010623,0.11649320025479064,0.05095451161856346,0.08284093634313464,HIGH,False,False,OK
A10024005,동래3차SKVIEW,동래구,온천동,999.0,온천초등학교,동래구|온천동,0,동래구|온천동,83.8975165562914,15.465955809686193,B,84.816,6921454.742521884,6815423.946466229,38,108,8,2120,7179399.406389311,608927940.0523158,5271818.997166357,9777227.910170753,62.75467706943291,F_S,0.15757156514010623,0.11649320025479064,-0.03711821384567937,0.11838517331609431,HIGH,False,False,OK
A10024185,부산사하중흥S-클래스,사하구,구평동,665.0,구평초등학교,사하구|구평동,1,사하구|괴정동;사하구|구평동,36.72902869757174,,B,,,,0,0,6,1290,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES
A10024201,리버파크반도유보라,북구,구포동,790.0,구포초등학교,북구|구포동,0,북구|구포동,52.61782560706401,1.1167662544392831,B,59.9466,6529633.654066706,6450048.610767814,17,41,4,1194,6277766.84051887,376330777.68184847,4939494.033721458,7978622.149326936,48.41097467956118,F_S,0.12232215049270911,0.0963435857849885,0.011354434182877071,0.07178518612554388,MEDIUM,False,False,OK
A10024226,삼한골든뷰에듀스테이션,금정구,부곡동,610.0,부곡초등학교,금정구|부곡동,0,금정구|부곡동,65.36490066225166,6.735483935817554,B,84.6678,7423128.98173804,7279530.807853537,18,66,7,1723,7361861.936886053,623312654.0998809,5093752.670761983,10639898.456173833,75.33618306020257,F_S,0.18790717294566386,0.15209750210088355,-0.012467390766498276,0.08961259158185872,HIGH,False,False,OK
A10024249,해운대센텀트루엘1단지,해운대구,반여동,531.0,삼어초등학교,해운대구|반여동,0,해운대구|반여동,37.38101545253864,-5.212657545926758,B,74.9884,5177189.303926898,5286345.277603318,15,42,12,3153,5075906.42813134,380634101.59528416,3399995.8843060867,7577899.192781953,82.3085170625167,F_S,0.2044545379514155,0.15940741583923146,-0.014454506629057562,0.10829561314664642,HIGH,False,False,OK
A10024303,영도센트럴에일린의뜰,영도구,봉래동4가,1216.0,대교초등학교,영도구|봉래동4가,2,영도구|동삼동;영도구|봉래동2가;영도구|봉래동4가;영도구|영선동4가;영도구|청학동,42.63222958057395,-3.0773309101863933,B,84.8813,5964211.198461853,6008390.540672681,24,59,10,2149,6092769.660265142,517162209.3638636,3798794.2292536683,9772006.561234698,98.03771790251939,F_S,0.24103013177016724,0.1824645800248972,-0.03544626772750625,0.07973450737445756,MEDIUM,True,True,OK
A10024318,이편한세상금정산,북구,만덕동,1969.0,상학초등학교,북구|만덕동,0,북구|만덕동,40.05496688741722,-4.131280282847715,B,84.9378,5110323.804700237,5162601.338862085,40,87,12,3134,4961509.447257144,421419697.12923783,3684376.04801881,6681341.8810652895,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,0.04883895727591003,0.04827582551383872,HIGH,False,False,OK
A10024328,동대신역비스타동원아파트,서구,동대신동1가,503.0,화랑초등학교,서구|동대신동1가,1,서구|동대신동1가;서구|동대신동3가;서구|서대신동2가;서구|서대신동3가;서구|아미동2가,48.52251655629139,-0.6248416972477022,B,59.997,6850342.517125856,6833675.017084188,22,37,5,737,7016426.225158521,420964524.2308358,4374686.873187386,11253431.022646686,98.03771790251938,F_S,0.24103013177016724,0.1824645800248972,-0.004379932324763303,0.0748890163282522,MEDIUM,True,True,OK
A10024341,화명푸르지오헤리센트,북구,화명동,886.0,화명초등학교,북구|화명동,0,북구|화명동,45.28443708609271,-1.9806351409914933,B,84.9205,7689544.92731437,7571787.730877703,31,69,17,6961,5989778.7269055545,508655004.3781832,4291052.077900409,8360991.324730086,67.94807341626614,F_S,0.17016455538325265,0.13262230311552484,0.25075372698839793,0.08557959230208544,HIGH,False,False,OK
A10024383,사하역비스타동원,사하구,괴정동,513.0,사하초등학교,사하구|괴정동,1,사하구|괴정동;사하구|구평동,62.49724061810154,5.4448437547776285,B,74.9786,6883551.488965137,6668569.43181121,12,29,5,1164,6473410.91011912,485367287.26545745,4036121.071394336,10382505.398127832,98.03771790251939,F_S,0.24103013177016724,0.1824645800248972,0.05491283905990407,0.10486613683536347,MEDIUM,True,True,OK
A10024476,일광신도시비스타동원2차,기장군,일광읍이천리,917.0,일광초등학교,기장군|일광읍이천리,1,기장군|일광읍이천리;기장군|정관읍용수리,70.97770419426048,9.307521388987071,B,96.1765,6212536.32644149,6429572.193539719,18,33,6,1839,6906534.281801005,664246294.3536344,4306170.106011613,11077178.702044474,98.03771790251936,F_S,0.24103013177016724,0.1824645800248972,-0.06392023551127402,0.1068567831849983,MEDIUM,True,True,OK
A10024535,대신푸르지오2차,서구,서대신동2가,815.0,대신초등학교,서구|서대신동2가,1,서구|동대신동3가;서구|서대신동1가;서구|서대신동2가;서구|서대신동3가;서구|아미동2가,66.23658940397351,7.130924553026441,B,84.9287,7100073.355650092,7064749.607612032,29,59,5,944,7109276.408032178,603781603.2748425,4432578.235991712,11402350.58580866,98.03771790251939,F_S,0.24103013177016724,0.1824645800248972,-0.007047398957952922,0.09641012156703169,MEDIUM,True,True,OK
A10024591,롯데캐슬스타,해운대구,중동,828.0,해운대초등학교,해운대구|중동,0,해운대구|중동,81.58217439293598,14.337341114040502,B,84.9953,12987370.035582865,12330093.546349034,16,57,4,1223,12576249.023013476,1068922058.5857373,9386507.132978272,16849935.47100877,59.34542425466491,F_S,0.14925346440726325,0.10914872132753231,-0.00243507905388185,0.07551753674220059,MEDIUM,False,False,OK
A10024602,서면아이파크1단지,부산진구,전포동,2144.0,성북초등학교,부산진구|전포동,0,부산진구|전포동,47.90739514348786,-0.8838298478144102,B,72.5835,8998972.979663659,8775990.227356223,71,170,6,1215,8411589.468420269,610542604.1810826,6931342.872086109,10207955.18140973,38.953545244035574,F_S,0.09875351147744114,0.07281174145558618,0.03819048888245469,0.07124406766719071,HIGH,False,False,OK
A10024606,일광대성베르힐,기장군,일광읍삼성리,518.0,해빛초등학교,기장군|일광읍삼성리,0,기장군|일광읍삼성리,75.63647902869756,11.489388683813262,B,84.5535,5006671.612112708,5025436.728894038,14,28,5,952,5002431.899158982,422973125.5855389,4157448.337183633,6019154.749779883,37.21602712691088,F_S,0.09439932062646346,0.061970154831778125,-0.008555313656391839,0.05297390576425129,HIGH,False,False,OK
A10024627,연산롯데캐슬골드포레,연제구,연산동,1230.0,양동초등학교,연제구|연산동,0,연제구|연산동,64.81462472406182,6.486603777673539,B,72.8346,9149071.619285654,8819981.51439965,36,108,15,4921,7587067.514661825,552601027.6033882,5116929.264280605,11249636.353949033,80.83105992950661,F_S,0.20096461683091077,0.15630766932821155,0.15641064849867448,0.07128724834261443,HIGH,False,False,OK
A10024664,더샵명지퍼스트월드3단지,강서구,명지동,1530.0,명원초등학교,강서구|명지동,0,강서구|명지동,44.80794701986755,-2.1785756172302606,B,84.997,6981373.102403374,7047307.552031248,49,104,22,7201,6967831.110504556,592244740.8995558,5245674.925347189,9255371.534731863,57.54583522180581,F_S,0.14484698370056448,0.11434226495916366,0.014693468219086014,0.08155074430201607,HIGH,False,False,OK
A10024695,광안자이,수영구,광안동,971.0,호암초등학교,수영구|광안동,1,수영구|광안동;수영구|남천동,64.94271523178807,6.544484998210787,B,84.48,11537939.459752953,11411684.685562,30,58,8,2382,9251958.21268197,781605429.8073728,5768523.582442942,14838932.275451064,98.03771790251935,F_S,0.24103013177016724,0.1824645800248972,0.18169360075405905,0.19160756819006922,MEDIUM,True,True,OK
A10024697,더샵명지퍼스트월드2단지,강서구,명지동,1406.0,명문초등학교,강서구|명지동,0,강서구|명지동,55.55849889624725,2.386140016171568,B,84.997,6941421.461933951,7041424.991470287,39,74,22,7253,7274029.729883503,618270704.9509081,5476194.063136073,9662095.22548,57.54583522180581,F_S,0.14484698370056448,0.11434226495916366,-0.023844258631681825,0.08376349894171754,HIGH,False,False,OK
A10024704,문현경동리인아파트,남구,문현동,600.0,문현초등학교,남구|문현동,0,남구|문현동,43.80700883002207,-2.5930781985222584,B,79.6226,5332003.317690953,5309392.4409069065,25,48,6,1215,5140120.479830906,409269756.9173843,4050178.307342106,6523376.637340084,48.11557121476924,F_S,0.12158959805849731,0.09133348579080684,0.049546982688157826,0.09156127567051493,HIGH,False,False,OK
A10024875,브라운스톤하이포레,서구,동대신동3가,554.0,구덕초등학교,서구|동대신동3가,1,서구|동대신동1가;서구|동대신동3가;서구|서대신동2가;서구|서대신동3가;서구|아미동2가,57.267218543046354,3.131034552652268,B,74.9,6063103.367082647,5709240.729841083,9,32,5,728,6246486.713899065,467861854.87104,3894635.6099135457,10018548.633304264,98.03771790251939,F_S,0.24103013177016724,0.1824645800248972,-0.056232299800514696,0.1146772594894235,MEDIUM,True,True,OK
A10024909,일광자이푸르지오2단지,기장군,일광읍삼성리,1059.0,일광초등학교,기장군|일광읍삼성리,0,기장군|일광읍삼성리,70.97770419426048,9.307521388987071,B,84.9677,6427653.7193984,6386935.186632512,30,64,5,820,6353895.427716136,539875880.5335563,5280630.004186212,7645297.4501805995,37.21602712691088,F_S,0.09439932062646346,0.061970154831778125,-0.007837044887798683,0.11243493821932334,HIGH,False,False,OK
A10024919,일광신도시비스타동원1차,기장군,일광읍삼성리,701.0,일광초등학교,기장군|일광읍삼성리,0,기장군|일광읍삼성리,70.97770419426048,9.307521388987071,B,104.2061,6332855.253406212,6342505.705655747,16,51,5,922,6162745.349169605,642195658.1301029,5121767.956241212,7415296.937150612,37.21602712691089,F_S,0.09439932062646346,0.061970154831778125,0.029639019540097067,0.09587715231114587,HIGH,False,False,OK
A10024933,이지더원1차오션포레,기장군,일광읍삼성리,653.0,일광초등학교,기장군|일광읍삼성리,0,기장군|일광읍삼성리,70.97770419426048,9.30752138898705,B,59.6231,5450907.450300303,5434135.427376302,29,53,5,859,5312998.976153162,316777469.2550776,4415556.114333085,6392843.254550743,37.21602712691088,F_S,0.09439932062646346,0.061970154831778125,0.009209479797224418,0.0874962544611098,HIGH,False,False,OK
A10024953,포레나부산초읍,부산진구,초읍동,1113.0,연학초등학교,부산진구|초읍동,1,부산진구|가야동;부산진구|초읍동,45.55816777041942,-1.866742592811532,B,72.9082,6482501.877804801,6465616.229756674,34,121,5,702,6596951.134381622,480971832.69572216,4113147.434965854,10580647.77825796,98.03771790251936,F_S,0.24103013177016724,0.1824645800248972,0.023874658164542595,0.11520127471931244,MEDIUM,True,True,OK
A10024982,쌍용더플래티넘사직아시아드아파트,동래구,사직동,914.0,여고초등학교,동래구|사직동,0,동래구|사직동,89.16280353200884,18.074170017914582,B,84.5907,13218640.739546992,12594227.339982418,20,51,8,2684,11954721.648841597,1011258272.5806649,8487558.799532492,16838218.51215378,69.8523977212841,F_S,0.1747576003859271,0.12944148127320504,0.05508889429313513,0.2396529885718295,HIGH,False,False,OK
A10024998,범양레우스센트럴베이,동구,초량동,856.0,동일중앙초등학교,동구|초량동,1,동구|범일동;동구|초량동,67.08349889624725,7.516527218613,B,73.9,6592322.534088782,6630581.867388362,17,49,5,911,7415087.012187094,547974930.2006264,4623248.7558186045,11892830.84305294,98.03771790251938,F_S,0.24103013177016724,0.1824645800248972,-0.09096259195520418,0.1104294575410522,MEDIUM,True,True,OK
A10025042,e편한세상일광,기장군,일광읍삼성리,913.0,일광초등학교,기장군|일광읍삼성리,0,기장군|일광읍삼성리,70.97770419426048,9.30752138898705,B,79.9871,5953865.776802986,6001672.466060542,31,77,5,830,5985090.157882611,478730004.9675722,4974121.312669247,7201534.089396913,37.21602712691087,F_S,0.09439932062646346,0.061970154831778125,-0.0033658924778148247,0.10060122070120897,HIGH,False,False,OK
A10025075,e편한세상오션테라스3단지,수영구,민락동,1038.0,민락초등학교,수영구|민락동,0,수영구|민락동,42.56953642384106,-3.103105722016919,B,84.9776,8861065.023908567,9148980.012363488,27,43,4,977,9537921.904067548,810509712.3950905,7008939.1656800285,12979418.439461559,62.59727573608414,F_S,0.15718840507492354,0.11979089288780137,-0.06630879367498466,0.20805113884006923,MEDIUM,False,False,OK
A10025135,시청역비스타동원,연제구,연산동,740.0,연산초등학교,연제구|연산동,0,연제구|연산동,32.301821192052984,-7.233266548593676,B,84.989,7443102.920755961,7412366.432875415,26,68,15,5086,6988759.030958584,593967641.2821391,4713413.388955628,10362501.389598584,80.83105992950686,F_S,0.20096461683091077,0.15630766932821155,0.06875700313604227,0.0848268623086109,HIGH,False,False,OK
A10025154,명지화전우방아이유쉘,강서구,화전동,1515.0,녹명초등학교,강서구|화전동,1,강서구|명지동;강서구|지사동;강서구|화전동,10.338024282560706,-15.486632573628622,B,59.8736,3089842.6017476814,2956227.786536971,3,8,26,9010,3199678.0254257405,191576242.2231306,1994974.2229264127,5131865.539282211,98.03771790251965,F_S,0.24103013177016724,0.1824645800248972,-0.09125996227736977,0.06315915275975187,MEDIUM,True,True,OK
A10025181,엘시티,해운대구,중동,882.0,해운대초등학교,해운대구|중동,0,해운대구|중동,81.58217439293598,14.337341114040411,B,161.9826,20102815.50329132,18541200.526176903,11,32,4,1223,18936372.577446315,3067362864.6634555,14133498.465692995,25371369.110222537,59.34542425466491,F_S,0.14925346440726325,0.10914872132753231,0.00842717062467635,0.2082688203427816,MEDIUM,False,False,OK
A10025214,해운대비스타동원,해운대구,우동,504.0,해동초등학교,해운대구|우동,0,해운대구|우동,69.79343267108167,8.75972574928998,B,84.9483,11504055.996411934,11095075.324846543,2,26,18,3842,11298178.648160774,959761069.257556,6791994.193667486,18794015.001480654,106.22969579054207,F_S,0.2596412943969097,0.2081108828451275,-0.028018380269539733,0.12591485578306422,MEDIUM,False,False,OK
A10025235,더 래디언트 금정산,북구,만덕동,1677.0,만덕초등학교,북구|만덕동,0,북구|만덕동,34.79254966887417,-6.247843024410149,A,59.98,5217971.195710566,5168389.463154385,38,80,12,3071,4814716.5399641665,288786698.0670507,3575368.844183234,6483665.425993314,60.40431576127065,F_S,0.15184123943384592,0.11862022515255784,0.11675176209191918,0.1001045831563771,HIGH,False,False,OK
A10025258,아시아드코오롱하늘채,연제구,거제동,660.0,창신초등학교,연제구|거제동,0,연제구|거제동,80.79547461368652,13.956380261679936,B,84.549,,10523764.196735268,0,13,9,2532,10484513.71723495,886455150.2784979,6934015.772157308,15853010.93895378,85.06827695914019,F_S,0.21094906250335377,0.16623876246036565,0.03192312109384687,0.09877173463111141,HIGH,False,False,OK
A10025342,e편한세상동래명장1단지,동래구,명장동,1384.0,명동초등학교,동래구|명장동,1,동래구|명장동;동래구|온천동,37.76501103752759,-5.058118537149547,B,84.9,6968163.58432671,6889207.640519864,42,86,10,2703,6264884.993465288,531888735.94520295,3906106.7933229837,10048057.070133751,98.03771790251936,F_S,0.24103013177016724,0.1824645800248972,0.08651848174310217,0.11097495202168015,MEDIUM,True,True,OK
A10025359,e편한세상부산항,동구,초량동,752.0,동일중앙초등학교,동구|초량동,1,동구|범일동;동구|초량동,67.08349889624725,7.516527218613,B,84.6836,7481810.9517217,7578021.45009015,19,37,5,912,7014022.248717282,593972654.5014749,4373188.012678709,11249575.358496103,98.03771790251938,F_S,0.24103013177016724,0.1824645800248972,0.08206088603081518,0.10768156681112205,MEDIUM,True,True,OK
A10025380,협성휴포레부산진역오션뷰,동구,수정동,788.0,수정초등학교,동구|수정동,1,동구|범일동;동구|수정동,36.20816777041942,-5.68311430693591,B,69.5108,7736458.506262133,8044418.59802543,16,29,4,736,7923225.4533197135,550749739.840616,4940069.099516374,12707818.518222589,98.03771790251966,F_S,0.24103013177016724,0.1824645800248972,0.025434661074763554,0.14054750997530235,MEDIUM,True,True,OK
A10025433,수영SKVIEW1단지,수영구,망미동,1147.0,배산초등학교,수영구|망미동,1,수영구|남천동;수영구|망미동,49.82687637969095,-0.0734183471936211,B,59.9694,8496229.410218403,8084074.373484236,36,87,8,2130,7801340.832485918,467841728.919681,4864074.991733537,12512331.509700138,98.03771790251939,F_S,0.24103013177016724,0.1824645800248972,0.04360751734348156,0.11942162040918931,MEDIUM,True,True,OK
A10025434,서면2차봄여름가을겨울,부산진구,당감동,535.0,부전초등학교,부산진구|당감동,0,부산진구|당감동,43.63923841059604,-2.662382217190873,B,81.6857,5452042.927312227,5361517.258653699,22,50,9,2300,4050789.256672395,330891555.98376423,2170231.890026702,7560894.150242443,133.07683808374696,F_S,0.31840699832467373,0.26799341269342497,0.25320375752902535,0.10060976058598056,MEDIUM,False,False,OK
A10025463,동래효성해링턴플레이스,동래구,온천동,762.0,금강초등학교,동래구|온천동,0,동래구|온천동,77.53211920529802,12.389600394485644,B,84.5742,8099396.742741876,7302559.257048026,15,58,8,2180,6595907.978865221,557843640.586143,4843362.378696618,8982603.13063043,62.75467706943266,F_S,0.15757156514010623,0.11649320025479064,0.11282329056299378,0.10931722631589358,HIGH,False,False,OK
A10025508,베스티움,남구,문현동,743.0,성동초등학교,남구|문현동,0,남구|문현동,57.40093818984548,3.1895560646846066,B,59.9574,7878806.00229422,7801963.494146027,34,68,6,1012,7879973.256844718,472462708.5499415,6209056.163671541,10000550.307773432,48.11557121476923,F_S,0.12158959805849731,0.09133348579080684,0.01773331113414045,0.1030891923306695,HIGH,False,False,OK
