apartment_id,elementary_name,school_premium_core_score,school_premium_confidence,data_quality_flag,transaction_count,price_window_used,recent_market_price,baseline_expected_price,gap_confidence,comparable_count,school_value_gap_pct,gap_method_agreement,large_method_disagreement,model_residual,flag_low_transaction,flag_price_outlier,flag_confidence_c,flag_school_mapping,original_sanity_flag,flag_comparable_shortage,flag_method_disagreement,flag_old_price_window,flag_missing_control,sanity_flag_reason,sanity_severity
A10024328,화랑초등학교,48.52251655629139,B,OK,22.0,6M,416500000.0,417973411.1995764,LOW,0.0,-0.2723285564362521,INSUFFICIENT,False,0.0044420532439142235,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A10024602,성북초등학교,47.90739514348786,B,OK,71.0,6M,595000000.0,496297365.12251234,MEDIUM,6.0,-54.56127639897348,STRONG_NEGATIVE,True,0.07247744547018087,False,False,False,False,False,False,False,False,False,NONE,NONE
A61403001,성북초등학교,47.90739514348786,B,OK,17.0,6M,665000000.0,620705250.355614,LOW,0.0,-8.020026878371,INSUFFICIENT,False,0.06302734307920055,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61477302,성북초등학교,47.90739514348786,B,OK,5.0,6M,55000000.0,125452961.23703904,MEDIUM,6.0,61.18427827017758,STRONG_POSITIVE,False,-0.6272225314327091,False,False,False,False,False,False,False,False,False,NONE,NONE
A61486301,성북초등학교,47.90739514348786,B,OK,6.0,6M,394000000.0,452937856.3720175,MEDIUM,6.0,15.441033973722195,STRONG_POSITIVE,False,-0.13259466867832082,False,False,False,False,False,False,False,False,False,NONE,NONE
A60871104,용당초등학교,47.220916114790285,B,OK,7.0,6M,275000000.0,309732036.898322,HIGH,10.0,15.209003417277533,STRONG_POSITIVE,False,-0.029995202223715545,False,False,False,False,False,False,False,False,False,NONE,NONE
A61283410,반산초등학교,47.1682119205298,B,MIDDLE_SCORE_PARTIAL,6.0,6M,118500000.0,367080890.3813344,MEDIUM,5.0,69.5316519622852,STRONG_POSITIVE,False,-0.9250740412312188,False,True,False,True,True,False,False,False,False,PRICE_OUTLIER;SCHOOL_MAPPING_QUALITY,MAJOR
A61175110,토현초등학교,46.31578366445916,B,OK,13.0,6M,430000000.0,323181209.7276346,LOW,15.0,-9.95496548365113,MIXED_POSITIVE_COMPARABLE,False,0.49055729655946223,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61176308,토현초등학교,46.31578366445916,B,OK,5.0,6M,400000000.0,395399993.9399198,LOW,15.0,16.40555747752387,MIXED_POSITIVE_COMPARABLE,False,-0.11047383477928019,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10020213,가남초등학교,46.08741721854304,B,OK,1.0,24M,553000000.0,384079917.5477504,MEDIUM,9.0,-38.60890401562369,STRONG_NEGATIVE,False,0.2954812032166103,True,False,False,False,True,False,False,True,False,LOW_TRANSACTION;OLD_PRICE_WINDOW,MAJOR
A10028138,금곡초등학교,45.7257174392936,B,OK,8.0,6M,254000000.0,268018468.5403764,LOW,12.0,-36.682687441901344,MIXED_POSITIVE_RESIDUAL,True,0.05278477661964143,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61676215,금곡초등학교,45.7257174392936,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61676814,금곡초등학교,45.7257174392936,B,OK,26.0,6M,65000000.0,114869182.37700234,HIGH,12.0,43.95250287556435,STRONG_POSITIVE,False,-0.2614285568230086,False,False,False,False,False,False,False,False,False,NONE,NONE
A61681107,금곡초등학교,45.7257174392936,B,OK,10.0,6M,145000000.0,198784986.0414367,HIGH,12.0,28.11230003139213,STRONG_POSITIVE,False,-0.19074957675339554,False,False,False,False,False,False,False,False,False,NONE,NONE
A61681108,금곡초등학교,45.7257174392936,B,OK,10.0,6M,135500000.0,197841555.1073161,HIGH,12.0,32.472595626809635,STRONG_POSITIVE,False,-0.15640580130162007,False,False,False,False,False,False,False,False,False,NONE,NONE
A10023928,신평초등학교,45.64525386313466,B,OK,36.0,6M,265000000.0,250554843.63710305,MEDIUM,5.0,-55.43546499728886,STRONG_NEGATIVE,True,0.07882468887869187,False,False,False,False,False,False,False,False,False,NONE,NONE
A10027236,신평초등학교,45.64525386313466,B,OK,13.0,6M,250000000.0,289860709.96131104,LOW,5.0,-17.51778032721186,MIXED_POSITIVE_RESIDUAL,True,-0.037364538698135163,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60403002,신평초등학교,45.64525386313466,B,OK,10.0,12M,130500000.0,140446206.45814815,MEDIUM,5.0,16.2515770063439,STRONG_POSITIVE,False,-0.008348740100445617,False,False,False,False,False,False,False,False,False,NONE,NONE
A10024953,연학초등학교,45.55816777041942,B,OK,34.0,6M,445000000.0,409264354.316282,LOW,13.0,-1.8303326207128656,MIXED_POSITIVE_COMPARABLE,False,-0.0029983080424544895,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10022999,석포초등학교,45.4014348785872,B,OK,50.0,6M,621500000.0,644973817.9850962,MEDIUM,6.0,8.179339443696893,STRONG_POSITIVE,False,-0.05125724869617976,False,False,False,False,False,False,False,False,False,NONE,NONE
A10026184,석포초등학교,45.4014348785872,B,OK,43.0,6M,540000000.0,605201796.933127,MEDIUM,6.0,14.945569806950122,STRONG_POSITIVE,False,-0.16602443308536063,False,False,False,False,False,False,False,False,False,NONE,NONE
A60883003,석포초등학교,45.4014348785872,B,OK,10.0,6M,330000000.0,319736882.1041732,LOW,12.0,6.448207597427491,MIXED_POSITIVE_COMPARABLE,False,-0.04099346779378976,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10024341,화명초등학교,45.28443708609271,B,OK,31.0,6M,593000000.0,445912561.7545295,HIGH,17.0,-53.60529796936822,STRONG_NEGATIVE,False,0.18937301234531123,False,False,False,False,False,False,False,False,False,NONE,NONE
A61679206,화명초등학교,45.28443708609271,B,OK,11.0,6M,234000000.0,299586757.80184805,MEDIUM,8.0,31.7893919582674,STRONG_POSITIVE,False,-0.30140112026141885,False,False,False,False,False,False,False,False,False,NONE,NONE
A61679208,화명초등학교,45.28443708609271,B,OK,7.0,6M,370000000.0,320360735.3697218,LOW,7.0,-3.5063971126660207,MIXED_POSITIVE_COMPARABLE,False,0.08420967855015427,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10022985,아미초등학교,44.87897350993377,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A10024664,명원초등학교,44.80794701986755,B,MIDDLE_SCORE_PARTIAL,49.0,6M,585000000.0,531117042.5619143,MEDIUM,8.0,-27.05363380055781,STRONG_NEGATIVE,False,0.1535312944950391,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A10025776,명원초등학교,44.80794701986755,B,MIDDLE_SCORE_PARTIAL,20.0,6M,622500000.0,535574092.1402959,MEDIUM,5.0,-26.16551825317985,STRONG_NEGATIVE,False,0.16291708162336072,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A61175804,연제초등학교,44.049558498896246,B,OK,8.0,6M,397000000.0,294798652.8471385,LOW,9.0,-0.1362934414905758,MIXED_POSITIVE_COMPARABLE,True,0.2364949765554032,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10023526,연미초등학교,43.889845474613686,B,OK,39.0,6M,579000000.0,655772620.653955,LOW,9.0,2.775931762830059,MIXED_POSITIVE_RESIDUAL,False,-0.14973977527478155,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10024704,문현초등학교,43.80700883002207,B,MIDDLE_SCORE_PARTIAL,25.0,6M,396000000.0,479867913.9981282,MEDIUM,7.0,8.879430913759313,STRONG_POSITIVE,False,-0.16328944037228688,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A60879704,문현초등학교,43.80700883002207,B,MIDDLE_SCORE_PARTIAL,10.0,6M,260000000.0,347638075.7304205,MEDIUM,7.0,30.90462560447407,STRONG_POSITIVE,False,-0.2098160943602636,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A10025434,부전초등학교,43.63923841059604,B,OK,22.0,6M,367500000.0,346508758.660733,MEDIUM,9.0,-47.98189416792659,STRONG_NEGATIVE,True,0.02901659379347521,False,False,False,False,False,False,False,False,False,NONE,NONE
A61473002,부전초등학교,43.63923841059604,B,OK,19.0,6M,205000000.0,300332737.45179915,HIGH,23.0,29.609793722421426,STRONG_POSITIVE,False,-0.15046414861751245,False,False,False,False,False,False,False,False,False,NONE,NONE
A61483202,부전초등학교,43.63923841059604,B,OK,15.0,6M,470000000.0,388982405.8628024,HIGH,26.0,-24.78633270161843,STRONG_NEGATIVE,False,0.1219241341605386,False,False,False,False,False,False,False,False,False,NONE,NONE
A61402003,성서초등학교,43.54536423841059,B,OK,5.0,6M,50000000.0,82065265.58455412,LOW,0.0,36.371744426976726,INSUFFICIENT,False,-0.2388697458967517,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A10027282,신명초등학교,43.40231788079471,B,MIDDLE_SCORE_PARTIAL,36.0,6M,310000000.0,348574791.439623,LOW,22.0,0.3341538861220741,MIXED_POSITIVE_RESIDUAL,False,-0.01589414162329561,False,False,False,True,True,False,True,False,False,SCHOOL_MAPPING_QUALITY;METHOD_DISAGREEMENT,MAJOR
A10027581,신명초등학교,43.40231788079471,B,MIDDLE_SCORE_PARTIAL,16.0,6M,500000000.0,440452991.37847954,MEDIUM,5.0,-23.05896847528642,STRONG_NEGATIVE,False,0.1684259950421758,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A10027656,신명초등학교,43.40231788079471,B,MIDDLE_SCORE_PARTIAL,19.0,6M,480000000.0,450252217.6632664,MEDIUM,6.0,-16.57551464841135,STRONG_NEGATIVE,False,0.1304720249457274,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A61776303,동주초등학교,43.32251655629139,B,OK,15.0,6M,257000000.0,170791486.45261163,MEDIUM,8.0,-53.85374121594401,STRONG_NEGATIVE,False,0.5184160921434717,False,False,False,False,False,False,False,False,False,NONE,NONE
A61783402,동주초등학교,43.32251655629139,B,OK,7.0,6M,165000000.0,259174282.46784,MEDIUM,8.0,35.379804222390135,STRONG_POSITIVE,False,-0.17680668794344712,False,False,False,False,False,False,False,False,False,NONE,NONE
A61674824,금명초등학교,42.66324503311259,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61674912,금명초등학교,42.66324503311259,B,OK,34.0,6M,311000000.0,273868928.6910159,MEDIUM,6.0,-28.41403386007993,STRONG_NEGATIVE,False,0.25422094291622166,False,False,False,False,False,False,False,False,False,NONE,NONE
A61677013,금명초등학교,42.66324503311259,B,OK,19.0,6M,322000000.0,282212447.2143781,MEDIUM,7.0,-16.646673853660275,STRONG_NEGATIVE,False,0.2913179661509435,False,False,False,False,False,False,False,False,False,NONE,NONE
A61684110,금명초등학교,42.66324503311259,B,OK,12.0,6M,315000000.0,287085889.15439653,LOW,7.0,-2.1482629997828857,MIXED_POSITIVE_COMPARABLE,False,0.18846687806664253,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10024303,대교초등학교,42.63222958057395,B,OK,24.0,6M,461000000.0,517537404.3254893,LOW,0.0,7.846981777739025,INSUFFICIENT,False,0.00787730374176654,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A60675801,대교초등학교,42.63222958057395,B,OK,5.0,6M,398000000.0,368050191.7981881,LOW,0.0,-11.214755878092443,INSUFFICIENT,False,-0.009342440573198552,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A10025075,민락초등학교,42.56953642384106,B,OK,27.0,6M,800000000.0,853275528.4813733,MEDIUM,9.0,9.33594070269553,STRONG_POSITIVE,False,-0.09479109303492272,False,False,False,False,False,False,False,False,False,NONE,NONE
A61377105,민락초등학교,42.56953642384106,B,OK,18.0,6M,554500000.0,597735211.9108765,MEDIUM,9.0,12.174285790971046,STRONG_POSITIVE,False,-0.16234724118822452,False,False,False,False,False,False,False,False,False,NONE,NONE
A61377204,민락초등학교,42.56953642384106,B,OK,9.0,6M,597000000.0,607940195.0519286,LOW,8.0,5.352023036558496,MIXED_POSITIVE_COMPARABLE,False,-0.13927852071163382,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61870410,오션초등학교,42.43294701986755,B,OK,29.0,6M,325000000.0,440322795.2492145,HIGH,14.0,23.105495207759045,STRONG_POSITIVE,False,-0.21674816133759833,False,False,False,False,False,False,False,False,False,NONE,NONE
A61870411,오션초등학교,42.43294701986755,B,OK,18.0,6M,310000000.0,427172667.0494143,HIGH,10.0,20.88001859175689,STRONG_POSITIVE,False,-0.20696552021971115,False,False,False,False,False,False,False,False,False,NONE,NONE
A10023837,태종대초등학교,42.04061810154525,B,OK,12.0,6M,397250000.0,409859824.7690276,MEDIUM,6.0,-67.61421053425858,NEUTRAL_OR_ZERO,True,-0.013419648203156775,False,False,False,False,False,False,False,False,False,NONE,NONE
A60475903,신남초등학교,41.98118101545254,B,OK,6.0,6M,172000000.0,174452823.1563561,LOW,5.0,8.636794156088778,MIXED_POSITIVE_COMPARABLE,False,0.14903980479922652,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60483404,신남초등학교,41.98118101545254,B,OK,11.0,6M,151000000.0,186686884.54558355,MEDIUM,5.0,23.418503619975173,STRONG_POSITIVE,False,-0.15298881284458066,False,False,False,False,False,False,False,False,False,NONE,NONE
A10025540,성지초등학교,41.84972406181016,B,OK,20.0,6M,842500000.0,835681354.5343435,HIGH,19.0,-49.406296391695,STRONG_NEGATIVE,True,-0.002738842178597878,False,False,False,False,False,False,False,False,False,NONE,NONE
A61409004,성지초등학교,41.84972406181016,B,OK,5.0,6M,310000000.0,342210045.0400472,MEDIUM,5.0,12.6292933725625,STRONG_POSITIVE,False,-0.14637701590179475,False,False,False,False,False,False,False,False,False,NONE,NONE
A61409005,성지초등학교,41.84972406181016,B,OK,15.0,6M,415000000.0,378607271.33916366,MEDIUM,5.0,-8.63626698284432,STRONG_NEGATIVE,False,0.018962564220993627,False,False,False,False,False,False,False,False,False,NONE,NONE
A10023436,운산초등학교,41.660761589403975,B,OK,38.0,6M,378000000.0,468441963.4964291,LOW,8.0,-12.094524804033997,MIXED_POSITIVE_RESIDUAL,False,-0.22672629683565582,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61680705,구남초등학교,41.49266004415011,B,OK,13.0,6M,315000000.0,263098096.83129412,LOW,28.0,-9.86446645966656,MIXED_POSITIVE_COMPARABLE,False,0.18253426459031896,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61680707,구남초등학교,41.49266004415011,B,OK,29.0,6M,210000000.0,239648764.960285,HIGH,22.0,15.921439438424244,STRONG_POSITIVE,False,-0.010747292749163861,False,False,False,False,False,False,False,False,False,NONE,NONE
A10027085,과정초등학교,41.013907284768216,B,OK,16.0,6M,450000000.0,465160821.5570717,HIGH,15.0,-3.554211174456645,NEUTRAL_OR_ZERO,False,-0.05555118461770725,False,False,False,False,False,False,False,False,False,NONE,NONE
A10028028,과정초등학교,41.013907284768216,B,OK,17.0,6M,440000000.0,503827735.108691,MEDIUM,5.0,8.010279327192004,STRONG_POSITIVE,False,-0.11502832881626102,False,False,False,False,False,False,False,False,False,NONE,NONE
A61776907,학진초등학교,40.93316777041943,B,OK,8.0,6M,126500000.0,213355150.4932028,MEDIUM,9.0,36.7098570905033,STRONG_POSITIVE,False,-0.24701579916300265,False,False,False,False,False,False,False,False,False,NONE,NONE
A61777010,학진초등학교,40.93316777041943,B,OK,4.0,6M,160000000.0,181824149.1003545,LOW,9.0,-4.303457603716948,MIXED_POSITIVE_RESIDUAL,False,0.055930532031370994,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61777312,학진초등학교,40.93316777041943,B,OK,20.0,6M,162500000.0,172710885.38076013,LOW,9.0,-6.259874204063787,MIXED_POSITIVE_RESIDUAL,False,-0.0032624514587888953,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60405002,다선초등학교,40.872958057395145,B,OK,32.0,6M,417500000.0,361206215.4105293,HIGH,14.0,-47.78281647780225,STRONG_NEGATIVE,False,0.1500456308025857,False,False,False,False,False,False,False,False,False,NONE,NONE
A60475411,다선초등학교,40.872958057395145,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A60475612,다선초등학교,40.872958057395145,B,OK,20.0,6M,222500000.0,229738249.42398933,LOW,14.0,6.593346043943825,MIXED_POSITIVE_COMPARABLE,False,0.037606999766659044,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60475710,다선초등학교,40.872958057395145,B,OK,26.0,6M,213000000.0,208481523.6239464,HIGH,14.0,-10.75674647480569,STRONG_NEGATIVE,False,0.11524960645682114,False,False,False,False,False,False,False,False,False,NONE,NONE
A60476604,다선초등학교,40.872958057395145,B,OK,8.0,12M,197500000.0,126225357.83424324,HIGH,14.0,-41.35741913972392,STRONG_NEGATIVE,False,0.5839932640114593,False,False,False,False,False,False,False,False,False,NONE,NONE
A60880104,동천초등학교,40.825386313465785,B,MIDDLE_SCORE_PARTIAL,6.0,6M,196500000.0,209463416.71462196,MEDIUM,8.0,13.682212726826377,STRONG_POSITIVE,False,0.08565536169492205,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A10026557,송수초등학교,40.814403973509926,B,OK,24.0,6M,730000000.0,710260161.0877475,HIGH,10.0,-27.22689748496356,STRONG_NEGATIVE,False,0.009634345052752735,False,False,False,False,False,False,False,False,False,NONE,NONE
A61281512,송수초등학교,40.814403973509926,B,OK,26.0,6M,505000000.0,568764099.2712662,MEDIUM,5.0,16.353341850149363,STRONG_POSITIVE,False,-0.21030209326373406,False,False,False,False,False,False,False,False,False,NONE,NONE
A61286403,송수초등학교,40.814403973509926,B,OK,31.0,6M,675000000.0,580959107.0131202,MEDIUM,6.0,-18.404600705616545,STRONG_NEGATIVE,False,0.04425239499891376,False,False,False,False,False,False,False,False,False,NONE,NONE
A61775307,모동초등학교,40.76456953642384,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61775401,모동초등학교,40.76456953642384,B,OK,10.0,6M,101500000.0,121405626.34823528,MEDIUM,5.0,13.469843992970889,STRONG_POSITIVE,False,-0.06707342839722763,False,False,False,False,False,False,False,False,False,NONE,NONE
A61481111,개림초등학교,40.102041942604856,B,OK,23.0,6M,310000000.0,377776704.3583213,LOW,7.0,-8.313798727498384,MIXED_POSITIVE_RESIDUAL,False,-0.13815791335022531,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61783203,개림초등학교,40.102041942604856,B,OK,16.0,6M,165000000.0,205661612.6141597,MEDIUM,8.0,8.99827606755656,STRONG_POSITIVE,False,-0.04373112036845139,False,False,False,False,False,False,False,False,False,NONE,NONE
A10023725,백양초등학교,40.07654525386313,A,OK,12.0,6M,305000000.0,375056731.2525975,LOW,12.0,-17.180458516893353,MIXED_POSITIVE_RESIDUAL,True,-0.09985935534584556,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10027832,백양초등학교,40.07654525386313,A,OK,84.0,6M,320000000.0,401667390.8578911,LOW,12.0,-25.411408108181305,MIXED_POSITIVE_RESIDUAL,True,-0.08277857095579755,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10024318,상학초등학교,40.05496688741722,B,OK,40.0,6M,427500000.0,424917318.44358265,HIGH,12.0,-52.81049754121193,STRONG_NEGATIVE,True,0.0650129219354536,False,False,False,False,False,False,False,False,False,NONE,NONE
A61482207,당평초등학교,39.86026490066225,B,OK,27.0,6M,155000000.0,154059133.68420038,LOW,9.0,6.547596681406997,MIXED_POSITIVE_COMPARABLE,False,0.2508388943424489,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10026316,달북초등학교,39.60292494481236,B,OK,16.0,6M,525000000.0,585495924.8832022,MEDIUM,5.0,6.176190296085699,STRONG_POSITIVE,False,-0.2630293536342023,False,False,False,False,False,False,False,False,False,NONE,NONE
A61996108,달산초등학교,39.352041942604856,B,OK,27.0,6M,260000000.0,312929163.7232043,HIGH,10.0,19.23682973326325,STRONG_POSITIVE,False,-0.05531329347414449,False,False,False,False,False,False,False,False,False,NONE,NONE
A61996112,달산초등학교,39.352041942604856,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A60476206,하남초등학교,39.19249448123621,B,OK,48.0,6M,259000000.0,312124716.0776032,LOW,5.0,3.2538930139456523,MIXED_POSITIVE_RESIDUAL,False,-0.07759548073808897,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60405001,몰운대초등학교,39.043377483443706,B,OK,56.0,6M,239000000.0,331418398.6124819,LOW,14.0,8.562434941252805,MIXED_POSITIVE_RESIDUAL,False,-0.20589316085498943,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61777105,구학초등학교,38.87693156732892,B,OK,5.0,6M,240000000.0,286804120.6693849,MEDIUM,9.0,11.806243598978016,STRONG_POSITIVE,False,-0.022518222583085112,False,False,False,False,False,False,False,False,False,NONE,NONE
A61777409,구학초등학교,38.87693156732892,B,OK,4.0,6M,121250000.0,171856462.09029502,MEDIUM,9.0,25.690931112584444,STRONG_POSITIVE,False,-0.20213286474000736,False,False,False,False,False,False,False,False,False,NONE,NONE
A61777410,구학초등학교,38.87693156732892,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61784208,구학초등학교,38.87693156732892,B,OK,7.0,6M,255000000.0,267757085.8070048,LOW,9.0,-11.464514666028764,NEUTRAL_OR_ZERO,False,-0.002578138284303755,False,False,False,False,False,False,False,False,False,NONE,NONE
A61784213,구학초등학교,38.87693156732892,B,OK,15.0,6M,74000000.0,113343536.5205446,MEDIUM,9.0,30.752291037701653,STRONG_POSITIVE,False,-0.08951114643666269,False,False,False,False,False,False,False,False,False,NONE,NONE
A10026902,연서초등학교,38.8735651214128,B,OK,24.0,6M,454000000.0,536017179.195345,MEDIUM,6.0,9.2132883738834,STRONG_POSITIVE,False,-0.1255838609557962,False,False,False,False,False,False,False,False,False,NONE,NONE
A61176911,연서초등학교,38.8735651214128,B,OK,14.0,6M,410000000.0,454315009.2234045,MEDIUM,9.0,21.84797896796309,STRONG_POSITIVE,False,-0.19450109142179706,False,False,False,False,False,False,False,False,False,NONE,NONE
A61177214,연서초등학교,38.8735651214128,B,OK,15.0,6M,700000000.0,567183916.5633253,LOW,9.0,-6.825596218326784,MIXED_POSITIVE_COMPARABLE,False,-0.07375766842142628,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60607003,청동초등학교,38.849889624724064,B,OK,7.0,6M,181000000.0,304346549.4065139,LOW,0.0,35.908175590319765,INSUFFICIENT,False,-0.1643161881852535,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61273009,송운초등학교,38.63543046357616,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61273306,송운초등학교,38.63543046357616,B,OK,10.0,6M,117750000.0,153233543.1398219,HIGH,33.0,40.34837555898675,STRONG_POSITIVE,False,0.06639411403635265,False,False,False,False,False,False,False,False,False,NONE,NONE
A61273507,송운초등학교,38.63543046357616,B,OK,15.0,6M,115000000.0,163481539.50994223,HIGH,33.0,43.9849174421912,STRONG_POSITIVE,False,-0.04009824473089196,False,False,False,False,False,False,False,False,False,NONE,NONE
A61280805,송운초등학교,38.63543046357616,B,OK,7.0,6M,175000000.0,196059608.5059892,HIGH,24.0,34.71110612144123,STRONG_POSITIVE,False,0.03947466007421063,False,False,False,False,False,False,False,False,False,NONE,NONE
A61313203,망미초등학교,38.459216335540845,B,OK,8.0,6M,452500000.0,462169348.9223995,LOW,11.0,16.220976456041754,MIXED_POSITIVE_COMPARABLE,False,-0.017405557451739107,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61383101,망미초등학교,38.459216335540845,B,OK,3.0,6M,725000000.0,921604928.155702,LOW,8.0,-7.27493437819694,MIXED_POSITIVE_RESIDUAL,False,-0.396188408690179,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61682303,양덕초등학교,38.36120309050773,B,OK,12.0,6M,96000000.0,125367828.84876186,MEDIUM,5.0,32.47154535710053,STRONG_POSITIVE,False,0.0151739388742973,False,False,False,False,False,False,False,False,False,NONE,NONE
A60607004,봉학초등학교,38.334768211920526,B,OK,13.0,6M,292000000.0,303466985.84586614,LOW,5.0,6.277252318884502,MIXED_POSITIVE_COMPARABLE,False,0.19060071454533478,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60875509,대남초등학교,38.21296909492274,B,OK,4.0,6M,221000000.0,434609443.5276196,HIGH,11.0,57.395463972505,STRONG_POSITIVE,False,-0.5989094143270455,False,False,False,False,False,False,False,False,False,NONE,NONE
A60877710,대남초등학교,38.21296909492274,B,OK,14.0,6M,172000000.0,324657618.4458721,HIGH,11.0,53.80778165635131,STRONG_POSITIVE,False,-0.5704992515671776,False,False,False,False,False,False,False,False,False,NONE,NONE
A60877907,대남초등학교,38.21296909492274,B,OK,4.0,6M,302500000.0,527488349.7770755,HIGH,11.0,52.23700083460064,STRONG_POSITIVE,False,-0.5051577374069547,False,False,False,False,False,False,False,False,False,NONE,NONE
A60476101,하단초등학교;을숙도초등학교,38.00830573951434,B,OK,21.0,6M,290000000.0,295035370.2435268,HIGH,10.0,-17.305205754092846,STRONG_NEGATIVE,False,0.09307753381724115,False,False,False,False,False,False,False,False,False,NONE,NONE
A10025342,명동초등학교,37.76501103752759,B,OK,42.0,6M,567000000.0,534682639.5137599,LOW,22.0,-2.7298172133267515,MIXED_POSITIVE_COMPARABLE,False,0.07042104399463245,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10024249,삼어초등학교,37.38101545253864,B,OK,15.0,6M,433000000.0,462216297.1793705,MEDIUM,5.0,4.015099544061572,STRONG_POSITIVE,False,-0.1090079210274979,False,False,False,False,False,False,False,False,False,NONE,NONE
A61279802,삼어초등학교,37.38101545253864,B,OK,11.0,6M,200000000.0,230727164.5272568,HIGH,12.0,15.244712527785312,STRONG_POSITIVE,False,-0.08268133087174423,False,False,False,False,False,False,False,False,False,NONE,NONE
A61609206,신천초등학교,37.17687637969095,B,OK,29.0,6M,150000000.0,237179337.70145923,LOW,14.0,14.4151682719485,MIXED_POSITIVE_RESIDUAL,False,-0.28414699953696143,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
