final_review_class,class_rank,apartment_id,apartment_name,gu,legal_dong,household_count,school_core_score,school_premium_pct,school_value_gap_pct,local_fair_total_price,observed_market_price_12m,local_value_gap_pct,local_gap_interval_status,local_gap_temporal_stability,school_local_signal_agreement,model_confidence,local_gap_confidence,gap_confidence,gap_positive_probability,dong_bias_flag,phase154_audit_priority,model_limitation_flag,unmodeled_premium_candidate,unmodeled_discount_candidate
WATCHLIST,43,A61273507,삼한2,해운대구,반송동,848.0,38.63543046357616,-4.70688477641803,43.9849174421912,155608260.71075353,120000000.0,29.6735505922946,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,HIGH,1.0,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,44,A61273306,벽산삼협,해운대구,반송동,764.0,38.63543046357616,-4.706884776418052,40.34837555898675,145984497.91718692,120250000.0,21.40082986876248,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,HIGH,1.0,True,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,45,A60871104,현대아이파크,남구,용당동,748.0,47.220916114790285,-1.1720652336846382,15.209003417277533,280931072.044621,256311122.8285789,9.605493879603475,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,HIGH,0.468,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
WATCHLIST,46,A60481703,구평1차자유,사하구,구평동,584.0,36.72902869757174,-5.474473670460456,18.78795965716197,154345956.07605845,107989195.67827132,42.92722073409669,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,1.0,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,47,A61970210,우신네오빌,기장군,기장읍청강리,524.0,65.05954746136865,6.597306290749527,17.827359987561625,343358015.16114926,240848966.9635028,42.56154779903216,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,1.0,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,48,A61823002,지사금강펜테리움,강서구,지사동,1111.0,24.00115894039736,-10.443144251528924,31.41224752707164,151111962.3716632,117581152.22987208,28.517164108273185,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,1.0,True,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,49,A61375202,광원,수영구,광안동,589.0,71.04155629139072,9.337135028665957,43.495351170341536,344486965.6081045,244000000.0,41.18318262627234,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.998,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,50,A60877107,일신보라,남구,우암동,661.0,62.45943708609272,5.427934259152578,30.795460647287925,185447136.68283635,153940949.93581513,20.466410503610355,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.996,True,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,51,A10028069,협성·DS엘리시안,강서구,지사동,1277.0,24.00115894039736,-10.443144251528912,23.196460863966912,157519453.1275165,136058999.41267553,15.772902790318245,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.96,True,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,52,A10027026,지사과학삼정그린코아,강서구,지사동,1013.0,24.00115894039736,-10.443144251528912,22.11664219378489,161083083.4183624,139000000.0,15.887110372922583,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.91,True,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,53,A61777903,덕포경동메르빌,사상구,덕포동,517.0,58.5157284768212,3.6787308258989793,25.715462634553745,332862636.0008539,250374188.6939529,32.94606674002305,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.88,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,54,A60880104,동일스위트,남구,감만동,548.0,40.825386313465785,-3.817430507406772,13.682212726826377,201231418.2452408,192500000.00000003,4.535801685839358,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.676,True,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,55,A60702002,우성베스토피아,동래구,복천동,744.0,26.39878587196468,-9.5275589627971,8.503178685770807,334730869.35988736,321215718.86501247,4.207499727170738,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.506,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
WATCHLIST,56,A60106001,한성기린,동구,범일동,547.0,63.84878587196467,6.051174169515838,26.44650620330039,225169107.9218574,154500000.0,45.74052292676853,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,57,A61375603,비치-그린아파트,수영구,광안동,1038.0,71.04155629139072,9.337135028665957,30.494482823493573,363703946.8892659,263000000.0,38.29047410238247,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,58,A61313001,삼성,수영구,망미동,672.0,51.00756070640177,0.4283585974127923,21.13988536772774,352724292.84824467,255270445.4395475,38.17670597976684,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,59,A60607003,신영도롯데낙천대,영도구,청학동,528.0,38.849889624724064,-4.620146366030276,35.908175590319765,254129448.1416636,186274398.63259265,36.42746937162749,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,60,A60275104,남성한빛가든,서구,서대신동3가,564.0,57.267218543046354,3.131034552652268,15.924119504301212,214585179.85379785,167500000.0,28.11055513659573,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,61,A60875305,감만현대1차,남구,감만동,885.0,34.4992825607064,-6.3644118022507135,26.266361856440312,167992245.85145384,135000000.0,24.438700630706546,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,True,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,62,A60476206,가락타운2,사하구,하단동,2980.0,39.19249448123621,-4.4814153487028,3.2538930139456523,297169888.0661291,257000000.00000003,15.630306640517144,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,63,A61970112,현대,기장군,기장읍청강리,930.0,64.57853200883002,6.380001166851623,9.50184032319995,286933725.9132114,256005838.19849876,12.08093062734459,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,True,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,64,A60474002,동원로얄듀크,사하구,장림동,1973.0,77.03780353200882,12.15415892044822,26.92892007375822,141535206.95898217,131790801.57795475,7.393843321655158,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,65,A61829001,부산신호윌더하임,강서구,신호동,671.0,23.84431567328918,-10.50271430525428,16.89582163038239,219778226.76860383,207218373.69456044,6.0611676706606055,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,66,A61781005,자유,사상구,덕포동,780.0,30.155077262693155,-8.074282327073512,5.707454505621124,121932603.60647152,106425808.23431884,14.570521595674602,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.996,True,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,67,A61609206,구포유림노르웨이숲2차,북구,구포동,1176.0,37.17687637969095,-5.294710872923258,14.4151682719485,161233442.59311557,148109095.10580593,8.86127045603371,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.98,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,68,A61872202,부산신호사랑으로부영2차,강서구,신호동,1388.0,26.9021523178808,-9.334151995235196,7.680175013375123,422524070.7018544,386500000.0,9.320587503713964,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.944,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,69,A10024998,범양레우스센트럴베이,동구,초량동,856.0,67.08349889624725,7.516527218613,9.905295497850542,547974930.2006264,490000000.0,11.8316184082911,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.942,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,70,A60474905,한신혜성,사하구,하단동,533.0,33.8287527593819,-6.630391950093606,11.73361349351077,188570302.51642272,134466216.2162162,40.2361930175899,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.94,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,71,A60270501,부민e편한세상,서구,부민동3가,613.0,62.26407284768212,5.340591167984687,14.81444702367074,282787444.6089427,255000000.0,10.897037101546148,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.926,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,72,A10022434,e편한세상송도더퍼스트비치,서구,암남동,1302.0,73.16280353200882,10.325511339920102,4.985651295670235,618863116.9849455,588649890.2365571,5.132631000108878,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.9,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,73,A61990514,한신,기장군,기장읍동부리,1131.0,64.57853200883002,6.380001166851623,7.054653185460147,171100030.44775808,154933223.5100312,10.434693457907796,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.83,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,74,A61990108,이진캐스빌블루1차,기장군,기장읍교리,620.0,50.171467991169976,0.0727693978885168,10.665178796698417,368463983.8809245,346847054.9846562,6.23240952621742,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.768,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,75,A10022541,에코델타스마트시티수자인,강서구,강동동,554.0,84.39039735099338,15.707645281770244,4.852893870474006,864805049.9407989,838042049.7127584,3.1935151985766685,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.716,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,76,A60475903,신익강변타운,사하구,신평동,937.0,41.98118101545254,-3.3446604095298205,8.636794156088778,188077606.3316876,173154514.61856228,8.618367096000345,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,0.488,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,77,A60477315,장림현대(372-4),사하구,장림동,828.0,29.150275938189846,-8.465302955365573,-10.2592990394355,169629116.2184932,130000000.0,30.48393555268707,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.252,False,MEDIUM,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,78,A10023692,웨이브리즈,기장군,기장읍청강리,728.0,65.05954746136865,6.597306290749505,-1.861028168431928,349560384.66252184,257596932.822137,35.700522841195024,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.066,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,79,A61679206,벽산강변타운,북구,화명동,1044.0,45.28443708609271,-1.9806351409914933,31.7893919582674,241175093.679284,232512889.36627284,3.7254727411544897,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,DOUBLE_POSITIVE,HIGH,LOW,MEDIUM,1.0,False,LOW,NONE,False,False
WATCHLIST,80,A60783306,벽산아스타,동래구,온천동,648.0,83.8975165562914,15.465955809686172,35.64267554086719,631641619.6897075,610000000.0,3.547806506509432,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,DOUBLE_POSITIVE,HIGH,LOW,MEDIUM,1.0,False,LOW,NONE,False,False
WATCHLIST,81,A61203039,엘지,해운대구,좌동,1848.0,78.09409492273733,12.657868618893332,5.255058633154143,370355302.6128828,348838049.36785066,6.168264409236546,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,DOUBLE_POSITIVE,HIGH,LOW,MEDIUM,0.678,False,LOW,NONE,False,False
WATCHLIST,82,A10025923,스위트팰리스,강서구,명지동,908.0,35.94221854304636,-5.789467605407362,2.9609753055893524,514850223.1156581,400000000.0,28.71255577891452,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,HIGH,LOW,LOW,0.886,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,83,A61781805,모라벽산,사상구,모라동,780.0,61.79635761589404,5.131779760166655,-2.6353865731428403,220533903.3972169,209061807.436592,5.487418338763006,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,LOCAL_ONLY_POSITIVE,HIGH,LOW,LOW,0.8,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,84,A61283211,재송그린,해운대구,재송동,560.0,26.85298013245033,-9.353063482901511,41.37626144559998,188863680.07469168,123000000.0,53.547707377798126,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,HIGH,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,85,A61286810,반도보라빌,해운대구,우동,548.0,72.85044150110376,10.179409993571786,34.177990646184504,856220125.1731795,640000000.0,33.7843945583093,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,HIGH,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,86,A61274815,센텀삼익아파트,해운대구,재송동,936.0,20.46280353200883,-11.777441304741751,29.72631700519869,230229389.8779684,158423088.39835876,45.32565436361833,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,HIGH,0.974,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,87,A61271204,더샵센텀파크1차,해운대구,재송동,2752.0,89.52671081677705,18.25659683653531,-69.63432390207761,1461873773.4012942,1369151879.153693,6.772213927421622,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,LOW,HIGH,0.0,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
WATCHLIST,88,A61282705,센텀센시빌,해운대구,우동,800.0,65.61307947019867,6.847921108681931,38.89249758252501,854958002.7996724,577366226.4031048,48.07897720757206,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,89,A61477806,국제백양,부산진구,당감동,1153.0,37.058388520971306,-5.342304268359732,41.70825093948672,230752978.2759849,160849869.8293318,43.45860430028521,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,90,A61482303,백양푸른채,부산진구,당감동,1116.0,66.89039735099338,7.428485025184339,51.3186949207654,171107176.96903566,129956601.5690202,31.66485957864966,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,91,A61482302,"백양뜨란채,주공아파트(1단지)",부산진구,당감동,851.0,66.89039735099338,7.428485025184317,44.22911075239124,172900942.56385854,135933624.44918957,27.19512428544633,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,1.0,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,92,A61202011,센텀두산위브,해운대구,우동,581.0,65.61307947019867,6.847921108681909,26.042009088189005,849378683.5593878,732230871.3458551,15.998753507648832,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,1.0,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,93,A10022568,해운대경동리인뷰2차,해운대구,우동,632.0,81.58217439293598,14.337341114040411,22.117697091821555,988096660.1998774,950000000.0,4.010174757881835,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,0.998,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
WATCHLIST,94,A61479605,동일스위트,부산진구,당감동,1090.0,37.058388520971306,-5.342304268359721,20.413602271836226,290304640.7459702,240000000.0,20.960266977487585,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,0.878,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,95,A61281512,센텀피오레1차,해운대구,재송동,774.0,40.814403973509926,-3.821911651340981,16.353341850149363,536530077.9236027,491500000.0,9.16176559991917,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,0.756,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
WATCHLIST,96,A61274213,롯데,해운대구,우동,852.0,72.85044150110376,10.179409993571698,17.948951430305893,824384786.0336838,629000000.0,31.062764075307435,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,LOW,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,97,A61271101,센텀삼환Nauville,해운대구,우동,926.0,65.61307947019867,6.847921108681931,12.29723553694091,652162961.4908267,492000000.0,32.5534474574851,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,LOW,0.998,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,98,A61274114,경동,해운대구,우동,892.0,82.99199779249447,15.023239777787278,16.689503228048792,703180258.6302489,494205414.9499705,42.28501699064415,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,LOW,0.982,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,99,A61482207,개금주공3단지,부산진구,당감동,2716.0,39.86026490066225,-4.210434801629315,6.547596681406997,160966890.93861377,150030048.07692307,7.289768284339404,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,LOW,0.652,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,100,A61872201,부산신호사랑으로부영1차,강서구,신호동,1064.0,26.9021523178808,-9.334151995235176,15.444741788978511,397928701.4549559,350000000.0000002,13.6939147014159,POTENTIAL_UNDERVALUED_SIGNAL,INSUFFICIENT,DOUBLE_POSITIVE,MEDIUM,LOW,LOW,1.0,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,101,A10020645,강서자이에코델타,강서구,강동동,856.0,84.39039735099338,15.707645281770263,-2.0967809022376294,602160170.1810306,527633344.1425081,14.124737730448222,POTENTIAL_UNDERVALUED_SIGNAL,INSUFFICIENT,LOCAL_ONLY_POSITIVE,MEDIUM,LOW,LOW,0.288,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,102,A10022696,에코델타호반써밋스마트시티,강서구,강동동,526.0,84.39039735099338,15.707645281770263,-21.4727566923658,610972005.800416,588095585.0477331,3.8899154039434114,POTENTIAL_UNDERVALUED_SIGNAL,INSUFFICIENT,LOCAL_ONLY_POSITIVE,MEDIUM,LOW,LOW,0.034,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,103,A61673902,율리역벽산블루밍1단지,북구,금곡동,589.0,21.752097130242827,-11.29357264998918,-63.71172806080445,384882595.0588165,380000000.0,1.2848934365306652,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,HIGH,0.0,False,LOW,NONE,False,False
WATCHLIST,104,A10027698,명지국제신도시호반베르디움1차,강서구,명지동,642.0,53.05883002207506,1.306122740881288,-6.900006102889367,413033704.6906922,415000000.0,-0.4738060986283932,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,HIGH,0.008,False,LOW,NONE,False,False
WATCHLIST,105,A61275302,현대,해운대구,좌동,957.0,61.5385761589404,5.016870245024108,-13.259720492893642,355583616.2055263,356612901.64576805,-0.2886282115682315,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,HIGH,0.0,False,LOW,NONE,False,False
WATCHLIST,106,A61612010,화명2차현대,북구,화명동,743.0,66.68863134657838,7.3365694010254945,-9.61514099506885,421938844.8159043,412500000.0,2.288204803855587,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.302,False,LOW,NONE,False,False
WATCHLIST,107,A60675110,함지그린,영도구,동삼동,1000.0,26.710706401766004,-9.407759354244194,-18.596900355300995,162204110.87740105,158000000.0,2.6608296692411715,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.17,False,LOW,NONE,False,False
WATCHLIST,108,A61775706,우성,사상구,모라동,796.0,61.79635761589404,5.131779760166655,-14.367417627294769,212621379.35798648,210124275.06213757,1.188394008788607,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.118,False,LOW,NONE,False,False
WATCHLIST,109,A10022591,사직하늘채리센티아,동래구,사직동,690.0,77.53211920529802,12.389600394485466,-23.653233623963025,750271551.7759159,735977574.2683343,1.94217568677848,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.102,False,LOW,NONE,False,False
WATCHLIST,110,A61777411,학장동삼정그린코아아파트,사상구,학장동,511.0,35.99950331125828,-5.766569521433363,-63.3189576389545,272934287.22604984,264998674.9845415,2.9945856302757923,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.0,False,LOW,NONE,False,False
WATCHLIST,111,A61996109,정관롯데캐슬2차,기장군,정관읍모전리,911.0,57.36440397350993,3.173563812215141,-6.709346457914643,366715615.8609079,360000000.00000006,1.865448850252172,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.0,False,LOW,NONE,False,False
WATCHLIST,112,A10025508,베스티움,남구,문현동,743.0,57.40093818984548,3.1895560646846066,-33.69321821932482,472462708.5499415,467785446.00391096,0.9998734646377684,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.0,False,LOW,NONE,False,False
WATCHLIST,113,A60970301,대우,금정구,부곡동,1270.0,65.36490066225166,6.735483935817577,-12.40901512924777,444798133.3964509,450620021.5659676,-1.29197281321074,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.178,False,LOW,NONE,False,False
WATCHLIST,114,A10024909,일광자이푸르지오2단지,기장군,일광읍삼성리,1059.0,70.97770419426048,9.307521388987071,-5.699392736848218,539875880.5335563,542683192.8572353,-0.5173022420131401,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.092,False,LOW,NONE,False,False
WATCHLIST,115,A60931004,구서동쌍용예가2단지,금정구,구서동,809.0,68.62759381898455,8.223137901907073,-16.189777017671595,848661381.3770944,850000000.0,-0.1574845438712446,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.066,False,LOW,NONE,False,False
WATCHLIST,116,A61682607,대성타워,북구,만덕동,816.0,49.15954746136866,-0.3559155286136595,-11.474184977619096,219555548.32713264,222867421.56168908,-1.4860284250382103,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.062,False,LOW,NONE,False,False
WATCHLIST,117,A10024919,일광신도시비스타동원1차,기장군,일광읍삼성리,701.0,70.97770419426048,9.307521388987071,-5.103244949461061,642195658.1301029,660927783.8141334,-2.8342167091130133,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.06,False,LOW,NONE,False,False
WATCHLIST,118,A10024664,더샵명지퍼스트월드3단지,강서구,명지동,1530.0,44.80794701986755,-2.1785756172302606,-27.05363380055781,592244740.8995558,599000000.0,-1.1277561102577938,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,MEDIUM,0.0,False,LOW,NONE,False,False
