apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,elementary_demand_score,school_premium_core_score,school_premium_confidence,estimated_school_premium_pct,school_value_gap_pct,residual_method_gap_pct,comparable_method_gap_pct,gap_confidence,data_quality_flag,comparable_count,gap_method_agreement,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,gap_positive_probability,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p95,bootstrap_stability,original_sanity_flag,sanity_flag_reason,sanity_severity,candidate_tier,tier_reason,original_phase145_candidate
A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,850.0,명지초등학교,53.05883002207506,53.05883002207506,A,1.306122740881288,3.410796780488512,11.192859139572931,-4.3712655785959065,LOW,METHOD_DIRECTION_DISAGREEMENT,8.0,MIXED_POSITIVE_RESIDUAL,3.4107967804885124,3.168159999481374,8.924797160762049,+++,STABLE_POSITIVE,0.83,3.5438114480534018,-5.7171652223589895,13.39009331782226,STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10027937,더샵파크시티,연제구,연산동,1758.0,연신초등학교,30.970750551876385,30.970750551876385,B,-7.755633259813144,-12.914896378050202,-10.579457724816344,-15.250335031284056,MEDIUM,OK,7.0,STRONG_NEGATIVE,-12.9148963780502,-11.547140823290446,-8.676837182582876,---,STABLE_NEGATIVE,0.0,-11.45319572862012,-18.918687320041407,-6.183972418067913,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10027953,에일린의 뜰,강서구,명지동,980.0,명지초등학교,53.05883002207506,53.05883002207506,A,1.306122740881288,0.0499541058937458,5.135799007599151,-5.035890795811659,LOW,METHOD_DIRECTION_DISAGREEMENT,16.0,MIXED_POSITIVE_RESIDUAL,0.049954105893745826,-2.3014024439900638,-2.3899688137633324,+--,MIXED,0.284,-2.0876632280032115,-10.489303326390358,3.8880239974864432,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10027972,안락경동리인,동래구,안락동,693.0,안진초등학교,62.64050772626931,62.64050772626931,B,5.508951659373595,-24.14763116190794,-9.771016740702354,-38.52424558311352,MEDIUM,OK,5.0,STRONG_NEGATIVE,-24.14763116190794,-24.590827742198798,-22.211145703812797,---,STABLE_NEGATIVE,0.0,-23.553212092539813,-82.21935719101221,-7.417012775027499,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10027989,신화명리버뷰자이,북구,금곡동,792.0,신금초등학교,21.752097130242827,21.752097130242827,B,-11.293572649989148,-68.17111945323981,-14.515981205987284,-121.82625770049236,HIGH,OK,12.0,STRONG_NEGATIVE,-68.17111945323981,-18.480113014374222,-62.80317276799487,---,STABLE_NEGATIVE,0.0,-18.354363722680112,-24.26023667815401,-15.951539771679368,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028028,부산센텀푸르지오,연제구,연산동,560.0,과정초등학교,41.013907284768216,41.013907284768216,B,-3.7404753950323832,8.010279327192004,8.9280878183289,7.092470836055108,MEDIUM,OK,5.0,STRONG_POSITIVE,8.010279327192004,8.495457072382045,9.11310918040229,+++,STABLE_POSITIVE,1.0,8.709062203080835,4.956015714199283,14.272275994419928,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028037,해운대힐스테이트위브,해운대구,중동,2369.0,동백초등학교,64.0762693156733,64.0762693156733,B,6.153570078727055,28.259825413803668,22.22204516612892,34.297605661478414,HIGH,OK,13.0,STRONG_POSITIVE,28.259825413803668,14.732579319146305,23.7830849706455,+++,STABLE_POSITIVE,0.906,14.935380462257953,-5.398250420008139,31.316617025760603,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028069,협성·DS엘리시안,강서구,지사동,1277.0,녹산초등학교,24.00115894039736,24.00115894039736,A,-10.443144251528912,23.196460863966912,13.038629101325892,33.354292626607936,MEDIUM,OK,6.0,STRONG_POSITIVE,23.196460863966916,22.099146041750927,26.880784278202306,+++,STABLE_POSITIVE,0.96,22.242367749291045,1.593066268961664,29.296059295567943,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028081,정관이지더원3차아파트,기장군,정관읍,1035.0,모전초등학교,62.76445916114791,62.76445916114791,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028117,명지오션시티삼정그린코아,강서구,명지동,610.0,남명초등학교,58.46859823399559,58.46859823399559,B,3.658003003169563,13.921764613522036,15.87967265845922,11.963856568584852,MEDIUM,OK,6.0,STRONG_POSITIVE,13.921764613522036,12.61171337012636,17.43095050152878,+++,STABLE_POSITIVE,0.976,12.894624520355286,0.942015533958357,20.477173853509253,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028138,동원역삼정그린코아,북구,금곡동,529.0,금곡초등학교,45.7257174392936,45.7257174392936,B,-1.7969640492763173,-36.682687441901344,3.4334473536097416,-76.79882223741242,LOW,METHOD_DIRECTION_DISAGREEMENT,12.0,MIXED_POSITIVE_RESIDUAL,-36.682687441901344,5.697041492340771,-35.72134229827386,-+-,MIXED,0.954,4.61165185710802,0.29211182546697784,8.02744297378028,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028142,가화만사성정관타운,기장군,정관읍방곡리,560.0,방곡초등학교,58.230187637969095,58.230187637969095,B,3.553213800820476,11.54457215491686,7.118600288084764,15.970544021748957,MEDIUM,OK,9.0,STRONG_POSITIVE,11.54457215491686,11.103118284789481,12.57538473959795,+++,STABLE_POSITIVE,1.0,11.145208561044395,8.319814983991726,19.59463627704694,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028145,대연롯데캐슬,남구,대연동,564.0,용소초등학교,76.50546357615895,76.50546357615895,B,11.901158122276346,-16.996164380797005,-32.946314687306355,-1.0460140742876582,HIGH,OK,11.0,STRONG_NEGATIVE,-16.996164380797005,-26.424932858721647,-7.6296507848096695,---,STABLE_NEGATIVE,0.038,-25.314519801967215,-86.4418214833563,-3.8998587420880075,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028147,서면동일파크스위트1차,부산진구,부암동,751.0,부암초등학교,57.03956953642385,57.03956953642385,B,3.031481819149562,2.5024630593590835,3.569076792441006,1.435849326277161,MEDIUM,OK,5.0,STRONG_POSITIVE,2.5024630593590835,-11.002440961337856,4.04970784154643,+-+,MIXED,0.368,-11.582162672596688,-27.744674224789915,9.03615824279992,UNCERTAIN,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10028182,대신롯데캐슬,서구,서대신동3가,753.0,대신초등학교,66.23658940397351,66.23658940397351,B,7.130924553026441,20.06700248657759,4.943516394726077,35.190488578429104,MEDIUM,OK,5.0,STRONG_POSITIVE,20.06700248657759,17.106406765354528,18.419971174646815,+++,STABLE_POSITIVE,0.998,16.931351604966693,8.246915866293996,22.056214564835937,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A10028191,감전엘에이치,사상구,감전동,622.0,감전초등학교,71.6083885209713,71.6083885209713,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60106001,한성기린,동구,범일동,547.0,성남초등학교,63.84878587196467,63.84878587196467,B,6.051174169515838,26.44650620330039,26.44650620330039,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,26.44650620330039,24.95529462599151,41.33392116853487,+++,STABLE_POSITIVE,1.0,26.123027815884637,23.746578337273807,31.914943078598967,VERY_STABLE_POSITIVE,True,SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60106002,두산위브포세이돈2,동구,범일동,690.0,성남초등학교,63.84878587196467,63.84878587196467,B,6.0511741695158605,-3.128279827833925,-3.128279827833925,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,-3.128279827833925,-1.1237860373440434,16.225533435506385,--+,MIXED,0.486,-0.7693811909895043,-10.429073046672844,3.5916974515720845,UNCERTAIN,True,SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60270501,부민e편한세상,서구,부민동3가,613.0,부민초등학교,62.26407284768212,62.26407284768212,B,5.340591167984687,14.81444702367074,14.81444702367074,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,14.814447023670741,16.394201868352653,16.202436754718796,+++,STABLE_POSITIVE,0.926,16.202436754718796,-6.63096122278375,18.327839953821446,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60275104,남성한빛가든,서구,서대신동3가,564.0,구덕초등학교,57.267218543046354,57.267218543046354,B,3.131034552652268,15.924119504301212,15.924119504301212,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,15.924119504301215,23.696396300850385,28.116600094801303,+++,STABLE_POSITIVE,1.0,21.23013847958015,15.618005634753263,29.276404254471753,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60275201,남부민풀리페,서구,남부민동,782.0,천마초등학교,32.5098233995585,32.5098233995585,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60402003,하단동에스케이뷰,사하구,하단동,1828.0,을숙도초등학교,32.74519867549669,32.74519867549669,B,-7.058611090542111,-27.697581325287832,2.624447534963969,-58.01961018553963,LOW,METHOD_DIRECTION_DISAGREEMENT,17.0,MIXED_POSITIVE_RESIDUAL,-27.69758132528783,-27.609203246106492,-28.216924809131786,---,STABLE_NEGATIVE,0.0,-29.32435569048281,-40.36485842185999,-24.947155827341962,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60403002,신평럭키무지개타운,사하구,신평동,505.0,신평초등학교,45.64525386313466,45.64525386313466,B,-1.8304804886667856,16.2515770063439,5.251381463305582,27.251772549382224,MEDIUM,OK,5.0,STRONG_POSITIVE,23.180716173099324,16.041036884874423,17.15763110618292,+++,STABLE_POSITIVE,0.958,16.481220803036187,2.065116288611447,27.641548218618652,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60405001,다대동롯데캐슬몰운대,사하구,다대동,3462.0,몰운대초등학교,39.043377483443706,39.043377483443706,B,-4.5418220917956,8.562434941252805,23.3438954783216,-6.219025595815986,LOW,METHOD_DIRECTION_DISAGREEMENT,14.0,MIXED_POSITIVE_RESIDUAL,8.562434941252807,9.507947268267657,9.128702400719263,+++,STABLE_POSITIVE,0.862,9.525880650840453,-7.66006426508088,16.516026257120277,STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60405002,다대롯데캐슬블루,사하구,다대동,1326.0,다선초등학교,40.872958057395145,40.872958057395145,B,-3.798017312054647,-47.78281647780225,-19.382960811847404,-76.18267214375709,HIGH,OK,14.0,STRONG_NEGATIVE,-47.78281647780226,-49.27842153610841,-45.11506492214487,---,STABLE_NEGATIVE,0.0,-47.75294815530182,-73.41253793146468,-35.571826556476,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60471810,당리푸르지오,사하구,당리동,542.0,낙동초등학교,68.6908940397351,68.6908940397351,B,8.2522043131531,-15.67690911225892,1.79435750957151,-33.14817573408935,LOW,METHOD_DIRECTION_DISAGREEMENT,8.0,MIXED_POSITIVE_RESIDUAL,-15.676909112258919,-16.8794818513739,-13.856925825810096,---,STABLE_NEGATIVE,0.084,-17.08596182270756,-44.281347991906266,11.166761541022852,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60472901,다대푸르지오,사하구,다대동,972.0,다대초등학교,36.21616997792494,36.21616997792494,B,-5.679912358118699,-28.718582027827487,-8.618855182689423,-48.81830887296555,HIGH,OK,14.0,STRONG_NEGATIVE,-28.718582027827487,-28.882103611705546,-30.64255972827553,---,STABLE_NEGATIVE,0.0,-30.201089868100276,-51.8117402972185,-19.82922544048536,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60474002,동원로얄듀크,사하구,장림동,1973.0,보림초등학교,77.03780353200882,77.03780353200882,B,12.15415892044822,26.92892007375822,26.92892007375822,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,26.92892007375822,15.569880829852844,24.129686421337297,+++,STABLE_POSITIVE,1.0,16.208360795959834,11.817012963046336,31.093843646801524,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60474307,다대해송,사하구,다대동,714.0,다송초등학교,24.5848233995585,24.5848233995585,B,-10.221116310375844,-16.33544522841096,-31.00828906195402,-1.6626013948679024,HIGH,OK,14.0,STRONG_NEGATIVE,-16.33544522841096,-15.634759926935283,-16.342652699086262,---,STABLE_NEGATIVE,0.0,-17.00956013991423,-33.01241449549509,-9.751098245586912,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60474516,신세대지큐빌,사하구,장림동,990.0,장림초등학교,35.53813465783665,35.53813465783665,B,-5.950831566458703,-2.278619107398427,5.793608614911673,-10.350846829708528,LOW,METHOD_DIRECTION_DISAGREEMENT,6.0,MIXED_POSITIVE_RESIDUAL,-2.278619107398427,-2.1258673786675013,1.4126933456639952,--+,MIXED,0.414,-2.1754060600688767,-17.732265069788127,8.398985474070496,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60474905,한신혜성,사하구,하단동,533.0,당리초등학교,33.8287527593819,33.8287527593819,B,-6.630391950093606,11.73361349351077,31.50847308241075,-8.041246095389209,LOW,METHOD_DIRECTION_DISAGREEMENT,7.0,MIXED_POSITIVE_RESIDUAL,14.079255991337158,5.751982849775356,6.777113605332209,+++,STABLE_POSITIVE,0.94,5.930251140138496,-0.3259093812962262,22.870885620965414,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475305,신다대,사하구,다대동,570.0,다송초등학교,24.5848233995585,24.5848233995585,B,-10.221116310375834,27.81073885361189,16.41814843763467,39.20332926958911,HIGH,OK,14.0,STRONG_POSITIVE,27.81073885361189,24.693840090829067,13.288605144405148,+++,STABLE_POSITIVE,1.0,22.423111228208708,11.840285811358985,29.24044787411441,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475309,3지구도개공아파트,사하구,다대동,750.0,다송초등학교,24.5848233995585,24.5848233995585,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475408,국제그린,사하구,다대동,996.0,다송초등학교,24.5848233995585,24.5848233995585,B,-10.22111631037582,21.033478353713008,25.774878183439117,16.292078523986895,MEDIUM,OK,5.0,STRONG_POSITIVE,21.033478353713008,20.344781539108183,20.28997112178748,+++,STABLE_POSITIVE,0.986,19.797591068826094,1.6625063784804632,22.00051104138646,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475411,도개공다대4지구영구임대아파트,사하구,다대동,1920.0,다선초등학교,40.872958057395145,40.872958057395145,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475412,다송,사하구,다대동,500.0,다송초등학교,24.5848233995585,24.5848233995585,B,-10.22111631037582,35.34219583986583,29.655097397158464,41.0292942825732,HIGH,OK,14.0,STRONG_POSITIVE,35.34219583986583,35.98371348440037,36.91906936449288,+++,STABLE_POSITIVE,1.0,35.8889046818208,31.139233042169092,39.611632278525974,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475507,대우,사하구,다대동,546.0,중현초등학교,35.72958057395144,35.72958057395144,B,-5.874415409224465,-28.772801640108828,-26.88774796844473,-30.65785531177292,HIGH,OK,14.0,STRONG_NEGATIVE,-28.098309557000434,-28.98136255074595,-47.02182989698574,---,STABLE_NEGATIVE,0.0,-32.90391108405952,-60.50651356118788,-21.314641983876662,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475509,다대푸른,사하구,다대동,640.0,중현초등학교,35.72958057395144,35.72958057395144,B,-5.874415409224499,11.531023049053411,3.88040222036442,19.181643877742403,HIGH,OK,14.0,STRONG_POSITIVE,11.531023049053411,13.614259490826917,-8.22693792350055,++-,MIXED,0.966,13.243258255825793,3.1568588148605166,19.44701551605393,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475612,다대포현대,사하구,다대동,2181.0,다선초등학교,40.872958057395145,40.872958057395145,B,-3.798017312054647,6.593346043943825,-0.6473667598991373,13.834058847786787,LOW,METHOD_DIRECTION_DISAGREEMENT,14.0,MIXED_POSITIVE_COMPARABLE,6.593346043943826,2.283393674648637,0.37850672171206856,+++,STABLE_POSITIVE,0.62,1.488115570132197,-16.731880058499996,8.401978309228939,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475710,삼환,사하구,다대동,1669.0,다선초등학교,40.872958057395145,40.872958057395145,B,-3.798017312054647,-10.75674647480569,-5.965344323825672,-15.548148625785709,HIGH,OK,14.0,STRONG_NEGATIVE,-10.75674647480569,-12.902739415226915,-11.517572793541685,---,STABLE_NEGATIVE,0.028,-11.684972409333039,-29.510487768337608,-1.5125091670779605,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60475903,신익강변타운,사하구,신평동,937.0,신남초등학교,41.98118101545254,41.98118101545254,B,-3.3446604095298205,8.636794156088778,-1.938650972721956,19.212239284899518,LOW,METHOD_DIRECTION_DISAGREEMENT,5.0,MIXED_POSITIVE_COMPARABLE,8.63679415608878,2.2802939547770418,9.480866948298733,+++,STABLE_POSITIVE,0.488,-0.3975741943193061,-20.044201142691755,14.780706675699626,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60476101,가락타운1,사하구,하단동,1746.0,하단초등학교;을숙도초등학교,38.00830573951434,38.00830573951434,B,-4.960074229298894,-17.305205754092846,-3.253373693912076,-31.35703781427361,HIGH,OK,10.0,STRONG_NEGATIVE,-17.305205754092846,-19.870841266670684,-22.486467424198022,---,STABLE_NEGATIVE,0.002,-19.541717822337112,-24.537820627968102,-11.135217324215494,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60476206,가락타운2,사하구,하단동,2980.0,하남초등학교,39.19249448123621,39.19249448123621,B,-4.4814153487028,3.2538930139456523,12.538933678829778,-6.031147650938474,LOW,METHOD_DIRECTION_DISAGREEMENT,5.0,MIXED_POSITIVE_RESIDUAL,3.2538930139456523,13.079106092361314,12.307768736090583,+++,STABLE_POSITIVE,1.0,13.2437821169876,10.842766478826814,15.645477828260764,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60476511,자유,사하구,다대동,987.0,중현초등학교,35.72958057395144,35.72958057395144,B,-5.874415409224476,-16.719586583131097,-20.248619060488192,-13.190554105773998,HIGH,OK,14.0,STRONG_NEGATIVE,-16.719586583131097,-18.67313331421233,-22.69245374726071,---,STABLE_NEGATIVE,0.008,-17.829376996185484,-35.7377548507684,-6.339418742616201,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60476604,다대코오롱맨션,사하구,다대동,520.0,다선초등학교,40.872958057395145,40.872958057395145,B,-3.798017312054658,-41.35741913972392,-60.2642008021845,-22.45063747726333,HIGH,OK,14.0,STRONG_NEGATIVE,-43.31718136796837,-41.555733102942604,-95.52556047465751,---,STABLE_NEGATIVE,0.0,-43.527350275198415,-62.04251453592561,-30.98321843689492,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60476805,현대,사하구,신평동,992.0,,,,C,,,,,LOW,SCHOOL_SCORE_MISSING,5.0,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,CONFIDENCE_C;SCHOOL_MAPPING_QUALITY;MISSING_CONTROL,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60477315,장림현대(372-4),사하구,장림동,828.0,효림초등학교,29.150275938189846,29.150275938189846,B,-8.465302955365573,-10.2592990394355,-23.576362892610504,3.057764813739505,LOW,METHOD_DIRECTION_DISAGREEMENT,7.0,MIXED_POSITIVE_COMPARABLE,-23.825794075433173,-9.879779324755429,-23.16670545574241,---,STABLE_NEGATIVE,0.252,-9.879779324755429,-24.474550133648563,7.576193622464029,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A60480608,부영벽산파라빌,사하구,감천동,634.0,옥천초등학교,35.70402869757175,35.70402869757175,B,-5.884618099391403,9.902518784191544,7.979846033838079,11.82519153454501,HIGH,OK,13.0,STRONG_POSITIVE,9.902518784191544,12.033395436166588,6.834060234556794,+++,STABLE_POSITIVE,0.94,11.344491646948962,-1.5939647618259154,20.857723963603465,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
