internal_complex_id,kapt_code,complex_name,households,address,road_address,sigungu,legal_dong,admin_dong,latitude,longitude,raw_road_address,raw_lot_address,normalized_road_address,normalized_lot_address,address_evidence_source,address_source_document,upstream_match_method,lawd_cd,jibun_evidence,road_name_evidence,road_number_evidence,missing_reason
TRADE_42B734725697,,로얄플러스빌라,,,,중구,영주동,,,,부산광역시 중구 중앙공원로 107,부산광역시 중구 영주동 68-5,부산광역시 중구 중앙공원로 107,부산광역시 중구 영주동 68-5,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26110,68-5,중앙공원로,107,KAPT_UNMATCHED
TRADE_42C9BFF74A5F,,부림(1802-8),,,,남구,대연동,,,,부산광역시 남구 진남로 100,부산광역시 남구 대연동 1802-8,부산광역시 남구 진남로 100,부산광역시 남구 대연동 1802-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1802-8,진남로,100,KAPT_UNMATCHED
TRADE_42DE48F157F7,,부성타워,,,,금정구,구서동,,,,부산광역시 금정구 안뜰로7번길 34,부산광역시 금정구 구서동 178-8,부산광역시 금정구 안뜰로7번길 34,부산광역시 금정구 구서동 178-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,178-8,안뜰로7번길,34,KAPT_UNMATCHED
TRADE_42FBE6CA8C07,,진흥목화,,,,금정구,남산동,,,,부산광역시 금정구 팔송로45번길 68,부산광역시 금정구 남산동 978-7,부산광역시 금정구 팔송로45번길 68,부산광역시 금정구 남산동 978-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,978-7,팔송로45번길,68,KAPT_UNMATCHED
TRADE_430F0EC9E7DE,,창신,,,,사상구,주례동,,,,부산광역시 사상구 가야대로318번길 59,부산광역시 사상구 주례동 94,부산광역시 사상구 가야대로318번길 59,부산광역시 사상구 주례동 94,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26530,94,가야대로318번길,59,KAPT_UNMATCHED
TRADE_432C66B7A507,,세진,,,,금정구,남산동,,,,부산광역시 금정구 학산로21번길 11,부산광역시 금정구 남산동 116-24,부산광역시 금정구 학산로21번길 11,부산광역시 금정구 남산동 116-24,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,116-24,학산로21번길,11,KAPT_UNMATCHED
TRADE_4331DC1DE3C5,,초원빌라,,,,수영구,광안동,,,,부산광역시 수영구 망미번영로16번나길 33,부산광역시 수영구 광안동 951-22,부산광역시 수영구 망미번영로16번나길 33,부산광역시 수영구 광안동 951-22,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,951-22,망미번영로16번나길,33,KAPT_UNMATCHED
TRADE_434565313C9F,,진흥,,,,북구,덕천동,,,,부산광역시 북구 의성로121번길 39,부산광역시 북구 덕천동 419-20,부산광역시 북구 의성로121번길 39,부산광역시 북구 덕천동 419-20,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,419-20,의성로121번길,39,KAPT_UNMATCHED
TRADE_4358B60B2435,,구남,,,,금정구,청룡동,,,,부산광역시 금정구 청룡로 60,부산광역시 금정구 청룡동 633-4,부산광역시 금정구 청룡로 60,부산광역시 금정구 청룡동 633-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,633-4,청룡로,60,KAPT_UNMATCHED
TRADE_438396BC723B,,강일프라임빌,,,,연제구,연산동,,,,부산광역시 연제구 안연로8번길 22,부산광역시 연제구 연산동 399-9,부산광역시 연제구 안연로8번길 22,부산광역시 연제구 연산동 399-9,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,399-9,안연로8번길,22,KAPT_UNMATCHED
TRADE_438A84462837,,부광맨션,,,,북구,구포동,,,,부산광역시 북구 낙동대로1762번길 71,부산광역시 북구 구포동 430-30,부산광역시 북구 낙동대로1762번길 71,부산광역시 북구 구포동 430-30,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,430-30,낙동대로1762번길,71,KAPT_UNMATCHED
TRADE_43AED17A4A87,,경천골드빌,,,,남구,대연동,,,,부산광역시 남구 유엔평화로42번길 34,부산광역시 남구 대연동 894-14,부산광역시 남구 유엔평화로42번길 34,부산광역시 남구 대연동 894-14,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,894-14,유엔평화로42번길,34,KAPT_UNMATCHED
TRADE_43BAB80D4F34,,흑석파크,,,,남구,대연동,,,,부산광역시 남구 유엔평화로29번길 5,부산광역시 남구 대연동 888-12,부산광역시 남구 유엔평화로29번길 5,부산광역시 남구 대연동 888-12,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,888-12,유엔평화로29번길,5,KAPT_UNMATCHED
TRADE_43CD85B246A4,,용진스타티스,,,,북구,구포동,,,,부산광역시 북구 가람로48번길 22,부산광역시 북구 구포동 1060-178,부산광역시 북구 가람로48번길 22,부산광역시 북구 구포동 1060-178,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,1060-178,가람로48번길,22,KAPT_UNMATCHED
TRADE_43E39E58F4EB,,대성베른시티1동,,,,영도구,동삼동,,,,부산광역시 영도구 동삼로 105,부산광역시 영도구 동삼동 219-146,부산광역시 영도구 동삼로 105,부산광역시 영도구 동삼동 219-146,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,219-146,동삼로,105,KAPT_UNMATCHED
TRADE_43EA74037636,,한성아트빌,,,,동구,초량동,,,,부산광역시 동구 초량상로 121,부산광역시 동구 초량동 100-11,부산광역시 동구 초량상로 121,부산광역시 동구 초량동 100-11,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,100-11,초량상로,121,KAPT_UNMATCHED
TRADE_43FC793F3C51,,신서면,,,,부산진구,부암동,,,,부산광역시 부산진구 새싹로 57,부산광역시 부산진구 부암동 669-6,부산광역시 부산진구 새싹로 57,부산광역시 부산진구 부암동 669-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,669-6,새싹로,57,KAPT_UNMATCHED
TRADE_4409F6B290D9,,천양리버빌,,,,북구,구포동,,,,부산광역시 북구 사상로 599-1,부산광역시 북구 구포동 1121-13,부산광역시 북구 사상로 599-1,부산광역시 북구 구포동 1121-13,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,1121-13,사상로,599-1,KAPT_UNMATCHED
TRADE_4411BF3A7EA1,,퀸즈팰리스,,,,영도구,청학동,,,,부산광역시 영도구 청학로 81,부산광역시 영도구 청학동 239,부산광역시 영도구 청학로 81,부산광역시 영도구 청학동 239,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,239,청학로,81,KAPT_UNMATCHED
TRADE_44271408EE83,,늘푸른아트빌,,,,해운대구,재송동,,,,부산광역시 해운대구 재반로112번길 15,부산광역시 해운대구 재송동 1130-10,부산광역시 해운대구 재반로112번길 15,부산광역시 해운대구 재송동 1130-10,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26350,1130-10,재반로112번길,15,KAPT_UNMATCHED
TRADE_44307EDEDC73,,신선(417-7),,,,사하구,신평동,,,,부산광역시 사하구 비봉로21번길 22,부산광역시 사하구 신평동 417-7,부산광역시 사하구 비봉로21번길 22,부산광역시 사하구 신평동 417-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,417-7,비봉로21번길,22,KAPT_UNMATCHED
TRADE_44490F5C193B,,부덕그린,,,,수영구,광안동,,,,부산광역시 수영구 수영로636번길 85,부산광역시 수영구 광안동 107-6,부산광역시 수영구 수영로636번길 85,부산광역시 수영구 광안동 107-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,107-6,수영로636번길,85,KAPT_UNMATCHED
TRADE_4466C531AFD1,,쏠데까사,,,,해운대구,송정동,,,,부산광역시 해운대구 송정중앙로21번길 14,부산광역시 해운대구 송정동 200-4,부산광역시 해운대구 송정중앙로21번길 14,부산광역시 해운대구 송정동 200-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26350,200-4,송정중앙로21번길,14,KAPT_UNMATCHED
TRADE_448078BC3033,,우성파크빌,,,,수영구,망미동,,,,부산광역시 수영구 수미로 63,부산광역시 수영구 망미동 212-6,부산광역시 수영구 수미로 63,부산광역시 수영구 망미동 212-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,212-6,수미로,63,KAPT_UNMATCHED
TRADE_448B9EC5C007,,남산하이빌,,,,남구,대연동,,,,부산광역시 남구 천제등로 4,부산광역시 남구 대연동 1764-4,부산광역시 남구 천제등로 4,부산광역시 남구 대연동 1764-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1764-4,천제등로,4,KAPT_UNMATCHED
TRADE_44954A226A79,,송백그린,,,,부산진구,양정동,,,,부산광역시 부산진구 연수로11번길 27,부산광역시 부산진구 양정동 272-18,부산광역시 부산진구 연수로11번길 27,부산광역시 부산진구 양정동 272-18,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,272-18,연수로11번길,27,KAPT_UNMATCHED
TRADE_44B0AC3F3921,,티아이더코어,,,,금정구,부곡동,,,,부산광역시 금정구 중앙대로1793번길 58,부산광역시 금정구 부곡동 64-34,부산광역시 금정구 중앙대로1793번길 58,부산광역시 금정구 부곡동 64-34,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,64-34,중앙대로1793번길,58,KAPT_UNMATCHED
TRADE_44BC6DFB9E6D,,어반스퀘어,,,,연제구,연산동,,,,부산광역시 연제구 안연로7번길 43,부산광역시 연제구 연산동 382-22,부산광역시 연제구 안연로7번길 43,부산광역시 연제구 연산동 382-22,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,382-22,안연로7번길,43,KAPT_UNMATCHED
TRADE_44C7B924C6AA,,청산빌리지,,,,동래구,온천동,,,,부산광역시 동래구 금강로62번길 25,부산광역시 동래구 온천동 444-41,부산광역시 동래구 금강로62번길 25,부산광역시 동래구 온천동 444-41,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,444-41,금강로62번길,25,KAPT_UNMATCHED
TRADE_44EA9D308371,,미광,,,,사하구,괴정동,,,,부산광역시 사하구 마하로12번길 16,부산광역시 사하구 괴정동 1100-3,부산광역시 사하구 마하로12번길 16,부산광역시 사하구 괴정동 1100-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,1100-3,마하로12번길,16,KAPT_UNMATCHED
TRADE_45423518755C,,덕성아트빌,,,,동래구,온천동,,,,부산광역시 동래구 여고북로23번길 31,부산광역시 동래구 온천동 1410-20,부산광역시 동래구 여고북로23번길 31,부산광역시 동래구 온천동 1410-20,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1410-20,여고북로23번길,31,KAPT_UNMATCHED
TRADE_4542D604E590,,흥림빌리지7차,,,,수영구,광안동,,,,부산광역시 수영구 수영로521번가길 16,부산광역시 수영구 광안동 776-9,부산광역시 수영구 수영로521번가길 16,부산광역시 수영구 광안동 776-9,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,776-9,수영로521번가길,16,KAPT_UNMATCHED
TRADE_45578DABA667,,동보맨션,,,,남구,용호동,,,,부산광역시 남구 동명로152번길 60,부산광역시 남구 용호동 497-11,부산광역시 남구 동명로152번길 60,부산광역시 남구 용호동 497-11,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,497-11,동명로152번길,60,KAPT_UNMATCHED
TRADE_456752E83FF5,,신동아,,,,금정구,서동,,,,부산광역시 금정구 개좌로27번길 27,부산광역시 금정구 서동 119-1,부산광역시 금정구 개좌로27번길 27,부산광역시 금정구 서동 119-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,119-1,개좌로27번길,27,KAPT_UNMATCHED
TRADE_45A09D261645,,세븐빌,,,,연제구,연산동,,,,부산광역시 연제구 고분로235번길 63,부산광역시 연제구 연산동 469-34,부산광역시 연제구 고분로235번길 63,부산광역시 연제구 연산동 469-34,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,469-34,고분로235번길,63,KAPT_UNMATCHED
TRADE_45C396142219,,부원골드빌,,,,연제구,거제동,,,,부산광역시 연제구 거제천로225번길 19,부산광역시 연제구 거제동 1470-13,부산광역시 연제구 거제천로225번길 19,부산광역시 연제구 거제동 1470-13,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,1470-13,거제천로225번길,19,KAPT_UNMATCHED
TRADE_45D52FA132B4,,장미(773-1),,,,금정구,부곡동,,,,부산광역시 금정구 서동로 41,부산광역시 금정구 부곡동 773-1,부산광역시 금정구 서동로 41,부산광역시 금정구 부곡동 773-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,773-1,서동로,41,KAPT_UNMATCHED
TRADE_45D89F6381C2,,송파지오스4,,,,연제구,연산동,,,,부산광역시 연제구 고분로235번길 23,부산광역시 연제구 연산동 478-4,부산광역시 연제구 고분로235번길 23,부산광역시 연제구 연산동 478-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,478-4,고분로235번길,23,KAPT_UNMATCHED
TRADE_45DD41411B63,,삼일,,,,남구,감만동,,,,부산광역시 남구 우암로52번길 71,부산광역시 남구 감만동 208-3,부산광역시 남구 우암로52번길 71,부산광역시 남구 감만동 208-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,208-3,우암로52번길,71,KAPT_UNMATCHED
TRADE_45DE34FE7363,,보광(617-1),,,,부산진구,가야동,,,,부산광역시 부산진구 냉정로 265,부산광역시 부산진구 가야동 617-1,부산광역시 부산진구 냉정로 265,부산광역시 부산진구 가야동 617-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,617-1,냉정로,265,KAPT_UNMATCHED
