apartment_id,apartment_name,gu,legal_dong,household_count,school_premium_core_score,school_premium_confidence,expected_school_premium_pct,gap_confidence,residual_method_gap_pct,comparable_method_gap_pct,school_value_gap_pct,comparable_count,data_quality_flag,internal_complex_id,apartment_age,transaction_count_6m,market_price_6m,market_price_per_m2_6m,representative_area_6m,baseline_price_6m,fair_price_6m,has_6m_price,residual_gap_6m,comparable_rule_6m,comparable_count_6m,comparable_gap_6m,gap_6m,transaction_count_12m,market_price_12m,market_price_per_m2_12m,representative_area_12m,baseline_price_12m,fair_price_12m,has_12m_price,residual_gap_12m,comparable_rule_12m,comparable_count_12m,comparable_gap_12m,gap_12m,transaction_count_24m,market_price_24m,market_price_per_m2_24m,representative_area_24m,baseline_price_24m,fair_price_24m,has_24m_price,residual_gap_24m,comparable_rule_24m,comparable_count_24m,comparable_gap_24m,gap_24m,phase145_gap_reproduced,phase145_reproduction_error,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_median,temporal_min,temporal_max,temporal_cv,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_median,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag
A10022999,대연푸르지오클라센트1단지,남구,대연동,1057.0,45.4014348785872,B,-1.93197144512941,MEDIUM,1.707527916011886,14.6511509713819,8.179339443696893,6.0,OK,A10022999,2,50.0,621500000.0,8662178.45242301,74.9183,644973817.9850962,632513107.9930632,True,1.7075279160118861,RELAXED_SAME_DONG_2,6.0,14.651150971381899,8.179339443696893,92.0,613500000.0,8676117.851045739,74.9183,650421058.7490904,637855109.6209497,True,3.7445143101285994,RELAXED_SAME_DONG_2,6.0,9.987872889885953,6.866193600007276,95.0,612000000.0,8676117.851045739,74.9183,648696658.634656,636164024.424326,True,3.7250113905604176,RELAXED_SAME_DONG_2,6.0,4.267996253401641,3.9965038219810296,8.179339443696893,0.0,+++,STABLE_POSITIVE,2.13914255669582,4.1828356217158635,6.866193600007276,3.9965038219810296,8.179339443696893,0.337013719454142,STRONG_POSITIVE,12.943623055370015,False,500,-2.267441880866155,3.4320121747021357,7.239939951181961,10.105315560895244,16.986889166045334,0.944,0.05600000000000005,6.673303386193108,VERY_STABLE_POSITIVE,False
A10023014,시청앞 행복주택2단지,연제구,연산동,999.0,32.301821192052984,B,,LOW,,,,,RECENT_PRICE_MISSING,A10023014,2,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A10023021,서면비스타동원,부산진구,당감동,806.0,62.1960816777042,B,5.310210775141577,MEDIUM,-7.973463266726632,-135.3460657443737,-71.65976450555016,9.0,OK,A10023021,2,24.0,445000000.0,7108357.02785676,59.9998,392819180.48979735,413678706.9389894,True,-7.9734632667266325,ALL_SAME_DONG,9.0,-135.3460657443737,-71.65976450555017,57.0,500000000.0,6823601.661664653,84.999,478048327.8373723,503433701.6525765,True,0.7182750053975173,ALL_SAME_DONG,9.0,-121.82473409191172,-60.5532295432571,78.0,500000000.0,6529488.582218615,84.999,481771463.3553976,507354543.51405317,True,1.5265627114630087,ALL_SAME_DONG,9.0,-110.42409198136144,-54.448764634949214,-71.65976450555016,0.0,---,STABLE_NEGATIVE,8.72580585802086,17.210999870600958,-60.5532295432571,-71.65976450555017,-54.448764634949214,0.14023985286891316,STRONG_NEGATIVE,127.37260247764708,True,500,-104.30728210790096,-67.77668508165624,-56.07900096483501,-39.04265084585646,-29.16882645708085,0.0,1.0,28.734034235799783,VERY_STABLE_NEGATIVE,False
A10023040,양정포레힐즈스위첸1단지,부산진구,양정동,1338.0,64.81462472406182,B,6.486603777673561,HIGH,-4.497769809913565,-38.587587438214136,-21.54267862406385,12.0,OK,A10023040,3,54.0,735000000.0,9113463.40672183,84.971,662255393.4765866,705213276.8476858,True,-4.497769809913565,DISTRICT_RELAXED,12.0,-38.587587438214136,-21.54267862406385,141.0,709000000.0,8992940.791745849,84.971,657838666.1698728,700510053.9406451,True,-1.2905817939808495,DISTRICT_RELAXED,15.0,-21.066844355962797,-11.178713074971823,159.0,705000000.0,8944228.0307399,84.971,656579188.0485338,699168878.4639083,True,-0.8881063613092488,DISTRICT_RELAXED,18.0,-33.58057491351092,-17.234340637410085,-21.54267862406385,0.0,---,STABLE_NEGATIVE,5.206473267080962,10.363965549092027,-17.234340637410085,-21.54267862406385,-11.178713074971823,0.3126652151958858,STRONG_NEGATIVE,34.08981762830057,False,500,-29.3017935830876,-14.132144408570255,-11.666115315863035,-10.598564197558952,-4.581685541332658,0.028,0.972,3.5335802110113033,VERY_STABLE_NEGATIVE,False
A10023104,사상중흥에스-클래스그랜드센트럴,사상구,덕포동,1572.0,49.122130242825605,B,-0.3717315158393908,LOW,-27.72694819149032,,-27.72694819149032,0.0,INSUFFICIENT_COMPARABLES,A10023104,2,51.0,597000000.0,7657343.392313228,79.8564,468767605.74358207,467025048.81698745,True,-27.72694819149032,INSUFFICIENT_COMPARABLES,0.0,,-27.72694819149032,100.0,590000000.0,7682117.309093542,79.8564,463114951.31795746,461393407.08934444,True,-27.769907351222432,INSUFFICIENT_COMPARABLES,0.0,,-27.769907351222432,128.0,592500000.0,7745656.567847926,79.8564,465661057.54265267,463930048.63477564,True,-27.610200441433285,INSUFFICIENT_COMPARABLES,0.0,,-27.610200441433285,-27.72694819149032,0.0,---,STABLE_NEGATIVE,0.08264565282242373,0.15970690978914703,-27.72694819149032,-27.769907351222432,-27.610200441433285,0.0029833442603786737,INSUFFICIENT,,False,500,-29.382080889653214,-28.452830539133487,-27.83751558749409,-27.345620457084852,-26.43221488839774,0.0,1.0,1.1072100820486348,VERY_STABLE_NEGATIVE,False
A10023208,두산위브더제니스하버시티,동구,범일동,2040.0,63.84878587196467,B,6.0511741695158605,LOW,-14.381767353086538,,-14.381767353086538,0.0,INSUFFICIENT_COMPARABLES,A10023208,3,33.0,640000000.0,8738127.18535802,75.6455,531416065.9937773,563572977.71185,True,-14.381767353086538,INSUFFICIENT_COMPARABLES,0.0,,-14.381767353086538,93.0,600000000.0,8244314.367484424,75.6455,516593384.6785019,547853350.133595,True,-10.09433171484726,INSUFFICIENT_COMPARABLES,0.0,,-10.09433171484726,161.0,590000000.0,7928547.926090077,75.6455,511360700.9385235,542304027.5867707,True,-9.327265925146522,INSUFFICIENT_COMPARABLES,0.0,,-9.327265925146522,-14.381767353086538,0.0,---,STABLE_NEGATIVE,2.723921161451542,5.054501427940016,-10.09433171484726,-14.381767353086538,-9.327265925146522,0.24174408334872632,INSUFFICIENT,,False,500,-16.544508516589303,-13.225380249083063,-10.64459046045365,-8.906189120679286,-6.317099105125512,0.0,1.0,4.3191911284037765,VERY_STABLE_NEGATIVE,False
A10023283,금호센트럴베이 행복주택 일광,기장군,일광읍,999.0,75.63647902869756,B,,LOW,,,,,RECENT_PRICE_MISSING,A10023283,3,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A10023409,이진젠시티개금,부산진구,개금동,736.0,71.48399558498896,B,9.542552216435162,MEDIUM,-1.7836115961723973,-146.1103241138617,-73.94696785501705,7.0,OK,A10023409,3,16.0,612500000.0,8047184.969234526,74.1253,550185130.811662,602686834.2064269,True,-1.7836115961723973,ALL_SAME_DONG,7.0,-146.1103241138617,-73.94696785501705,49.0,598000000.0,7865865.792786247,74.1253,544591539.2429825,596559471.2415322,True,-0.26451544959187423,ALL_SAME_DONG,7.0,-125.77158266485381,-63.01804905722284,74.0,591500000.0,7670376.768906889,74.1253,542403289.1445527,594162406.2348335,True,0.4908536301526638,ALL_SAME_DONG,7.0,-117.13834979133188,-58.32374808058961,-73.94696785501705,0.0,---,STABLE_NEGATIVE,8.01626184564913,15.62321977442744,-63.01804905722284,-73.94696785501705,-58.32374808058961,0.1231447468973978,STRONG_NEGATIVE,144.32671251768932,True,500,-136.1884619664803,-124.93879561730733,-63.232008661031045,-58.95167275060395,-45.16200134091009,0.002,0.998,65.98712286670339,VERY_STABLE_NEGATIVE,False
A10023417,더샵동래,동래구,온천동,603.0,83.8975165562914,B,15.465955809686394,MEDIUM,12.209764063171711,3.323910457825475,7.766837260498594,8.0,OK,A10023417,3,12.0,715000000.0,8422345.04242008,84.89314999999999,692452421.4056482,799546806.9033492,True,12.209764063171713,ALL_SAME_DONG,8.0,3.323910457825475,7.766837260498594,35.0,725000000.0,8600093.305121886,84.8828,685573978.6833636,791604547.2692413,True,9.71515100341973,ALL_SAME_DONG,8.0,-6.365798501809694,1.6746762508050184,38.0,720000000.0,8539106.161701227,84.8828,683080077.9704072,788724940.974081,True,10.061037232747271,ALL_SAME_DONG,8.0,-9.054532537228477,0.5032523477593971,7.766837260498594,0.0,+++,STABLE_POSITIVE,3.8997077991654234,7.263584912739197,1.6746762508050184,0.5032523477593971,7.766837260498594,1.1764101400974118,STRONG_POSITIVE,8.885853605346236,False,500,-9.532506141258551,-3.5644317011219657,1.4936575620811068,9.99167472270195,20.453631884518856,0.57,0.43000000000000005,13.556106423823916,UNCERTAIN,False
A10023420,남천자이,수영구,남천동,913.0,53.67406181015453,B,1.57088074523708,LOW,26.305259814371198,-63.09813451445355,-18.39643735004117,8.0,METHOD_DIRECTION_DISAGREEMENT,A10023420,3,14.0,1475000000.0,17355158.24747494,84.98855,1959726076.4710083,1990511036.0656815,True,26.305259814371194,DISTRICT_RELAXED,8.0,-63.09813451445354,-18.396437350041175,45.0,1400000000.0,16734292.766118592,84.9907,1946969547.1160436,1977554116.847319,True,29.664260424762347,DISTRICT_RELAXED,8.0,-62.44287732226221,-16.389308448749933,71.0,1350000000.0,16295670.528603313,84.9852,1928358273.0143564,1958650481.824325,True,31.56314313277997,DISTRICT_RELAXED,7.0,-59.77682385369054,-14.106840360455283,-18.39643735004117,0.0,---,STABLE_NEGATIVE,2.1462707709554563,4.289596989585892,-16.389308448749933,-18.396437350041175,-14.106840360455283,0.13169301971253333,MIXED_POSITIVE_RESIDUAL,89.40339432882475,True,500,-23.65467057314543,-19.075047718927717,-15.818622572902726,-11.58407784502097,-4.264255145751482,0.014,0.986,7.490969873906748,VERY_STABLE_NEGATIVE,False
A10023436,데시앙해링턴플레이스파크시티,남구,용호동,1725.0,41.660761589403975,B,-3.475958164250126,LOW,15.83101485357571,-40.0200644616437,-12.094524804033997,8.0,METHOD_DIRECTION_DISAGREEMENT,A10023436,3,38.0,378000000.0,6294551.669515194,59.9725,468441963.4964291,452159116.8215014,True,15.83101485357571,ALL_SAME_DONG,8.0,-40.0200644616437,-12.094524804033995,99.0,380000000.0,6302888.824044354,59.9725,474651046.9689628,458152375.15014637,True,16.465227591767384,ALL_SAME_DONG,8.0,-38.235263423109366,-10.885017915670991,159.0,380000000.0,6336237.442160991,59.9725,476365953.06952953,459807671.8321012,True,16.753437418826767,ALL_SAME_DONG,8.0,-38.572978841333324,-10.909770711253278,-12.094524804033997,0.0,---,STABLE_NEGATIVE,0.6912744117747732,1.2095068883630038,-10.909770711253278,-12.094524804033995,-10.885017915670991,0.061194017386904595,MIXED_POSITIVE_RESIDUAL,55.85107931521941,False,500,-14.868712774600327,-13.676586394544701,-10.630699432902937,-3.797619784740275,11.683578084335961,0.162,0.838,9.878966609804426,STABLE_NEGATIVE,False
A10023440,힐스테이트사하역,사하구,괴정동,1314.0,72.3003863134658,B,9.922602413621108,LOW,4.4776134242005,-51.28520042221141,-23.40379349900545,8.0,METHOD_DIRECTION_DISAGREEMENT,A10023440,3,34.0,604000000.0,7110116.854637234,84.921,572810529.7261683,629648241.1742529,True,4.477613424200501,DISTRICT_RELAXED,8.0,-51.28520042221141,-23.403793499005456,81.0,611000000.0,7183146.689275915,84.921,570238627.2789732,626821139.0727564,True,2.7744769147349375,DISTRICT_RELAXED,7.0,-64.43330147688555,-30.829412281075303,134.0,610000000.0,7168987.29062033,84.921,564026952.0933108,619993104.0551952,True,1.7717422931842446,DISTRICT_RELAXED,6.0,-57.769687058058665,-27.99897238243721,-23.40379349900545,0.0,---,STABLE_NEGATIVE,3.747596413862446,7.425618782069847,-27.99897238243721,-30.829412281075303,-23.403793499005456,0.13672007105743775,MIXED_POSITIVE_RESIDUAL,55.76281384641191,False,500,-63.462738256821524,-39.9181391816647,-30.741729690650686,-21.103074157526414,-3.105279369021572,0.014,0.986,18.815065024138285,VERY_STABLE_NEGATIVE,False
A10023526,힐스테이트연산,연제구,연산동,1651.0,43.889845474613686,B,-2.5588411448523973,LOW,9.14836013741449,-3.596496611754374,2.775931762830059,9.0,METHOD_DIRECTION_DISAGREEMENT,A10023526,4,39.0,579000000.0,7520336.685120326,74.6718,655772620.653955,638992441.0199847,True,9.14836013741449,RELAXED_SAME_DONG_2,9.0,-3.596496611754374,2.7759317628300586,145.0,585000000.0,7461492.110119384,84.904,683029161.2983391,665551530.0876969,True,11.79327833303343,RELAXED_SAME_DONG_2,9.0,-3.2215940954632205,4.285842118785104,271.0,567000000.0,7302365.024027137,84.904,680030537.6922804,662629636.4962493,True,14.062550311457123,RELAXED_SAME_DONG_2,9.0,-1.858153309179178,6.1021985011389726,2.775931762830059,0.0,+++,STABLE_POSITIVE,1.6654844242801223,3.326266738308914,4.285842118785104,2.7759317628300586,6.1021985011389726,0.3795551318070314,MIXED_POSITIVE_RESIDUAL,12.744856749168864,False,500,-6.657427035125673,-0.5487474779752191,3.9717085566841424,6.749991937864376,8.20866064980088,0.674,0.32599999999999996,7.298739415839595,UNCERTAIN,False
A10023533,오션파라곤아파트,남구,문현동,662.0,51.52516556291391,B,0.6491282497115725,LOW,21.4272733594654,-5.134850668135393,8.146211345665002,7.0,METHOD_DIRECTION_DISAGREEMENT,A10023533,3,24.0,365000000.0,5640405.265485099,66.468,460731449.04984915,463722187.04093724,True,21.427273359465396,ALL_SAME_DONG,7.0,-5.134850668135393,8.146211345665002,40.0,360000000.0,5644384.681471869,59.9579,434691620.9968161,437513327.10783565,True,17.831796925389398,ALL_SAME_DONG,7.0,-5.6602987571145125,6.085749084137443,69.0,360000000.0,5670645.569641365,59.9579,430365203.25015306,433158825.3613785,True,16.999242691759697,ALL_SAME_DONG,7.0,-6.853620305842356,5.072811192958671,8.146211345665002,0.0,+++,STABLE_POSITIVE,1.56617029731871,3.0734001527063306,6.085749084137443,5.072811192958671,8.146211345665002,0.24338598683117252,MIXED_POSITIVE_RESIDUAL,26.56212402760079,False,500,-25.262317844323064,3.2632243110447683,6.70346488132085,21.14601053662144,24.36245555640467,0.87,0.13,17.88278622557667,STABLE_POSITIVE,False
A10023542,해운대센트럴푸르지오,해운대구,우동,548.0,81.58217439293598,B,14.337341114040411,MEDIUM,26.05026549017257,12.255022581168772,19.152644035670672,5.0,OK,A10023542,3,11.0,970000000.0,11412248.04815263,84.5444,1098688560.1835098,1256211286.8379588,True,26.05026549017257,RELAXED_SAME_DONG_1,5.0,15.135389630910808,20.59282756054169,30.0,975000000.0,11501895.240147397,84.5444,1057827078.434882,1209491355.066779,True,22.167267207200133,RELAXED_SAME_DONG_1,5.0,11.453130336084879,16.810198771642504,43.0,945000000.0,11189386.878373967,84.5444,1050634994.1202755,1201268117.0907779,True,24.391736285669595,RELAXED_SAME_DONG_1,5.0,11.020015748803955,17.705876017236776,19.152644035670672,0.0,+++,STABLE_POSITIVE,1.9767400560971962,3.782628788899185,17.705876017236776,16.810198771642504,20.59282756054169,0.10760911423513222,STRONG_POSITIVE,13.795242909003798,False,500,10.979696751692812,14.717479695808901,17.527283974259152,19.65850994959479,24.050328510329837,0.98,0.020000000000000018,4.94103025378589,VERY_STABLE_POSITIVE,False
A10023544,센트럴스타힐스,사상구,괘법동,874.0,49.17135761589404,B,-0.3509229405541436,LOW,-1.6313016603251684,,-1.6313016603251684,0.0,INSUFFICIENT_COMPARABLES,A10023544,3,18.0,427500000.0,6706684.856965987,59.9926,422095578.0416601,420614347.82724726,True,-1.6313016603251684,INSUFFICIENT_COMPARABLES,0.0,,-1.6313016603251684,52.0,418500000.0,6610386.810008301,59.9926,413598975.864606,412147562.1764001,True,-1.535893025440993,INSUFFICIENT_COMPARABLES,0.0,,-1.535893025440993,112.0,408500000.0,6500801.765551085,59.9926,410004638.46387637,408565838.1301706,True,0.016057898861143782,INSUFFICIENT_COMPARABLES,0.0,,0.016057898861143782,-1.6313016603251684,0.0,--+,MIXED,0.9247925890251679,1.6473595591863122,-1.535893025440993,-1.6313016603251684,0.016057898861143782,0.8804371103802324,INSUFFICIENT,,False,500,-4.692180776647543,-3.024137583312303,-1.7072570519154562,-0.41388812021369564,0.6281602064251879,0.122,0.878,2.6102494630986075,STABLE_NEGATIVE,False
A10023571,주례롯데캐슬골드스마트,사상구,주례동,998.0,58.16153421633554,A,3.5230580408076806,MEDIUM,-18.74021239057384,-144.84412832283942,-81.79217035670663,8.0,OK,A10023571,3,27.0,580000000.0,6833514.382191391,84.8758,474386132.44483477,491099031.22840905,True,-18.74021239057384,ALL_SAME_DONG,8.0,-144.84412832283942,-81.79217035670663,58.0,580000000.0,6880642.067585814,84.8758,475314578.5951076,492060187.0754337,True,-18.501391895971487,ALL_SAME_DONG,8.0,-148.85131797944996,-83.67635493771073,89.0,580000000.0,7058768.074099389,84.8758,472349396.9126331,488990540.32127017,True,-19.267402535831568,ALL_SAME_DONG,8.0,-153.2169041413826,-86.24215333860708,-81.79217035670663,0.0,---,STABLE_NEGATIVE,2.233674905790137,4.4499829819004475,-83.67635493771073,-86.24215333860708,-81.79217035670663,0.026621932584513067,STRONG_NEGATIVE,126.10391593226558,True,500,-98.40469894245571,-88.39909124369323,-83.36629805287538,-73.60311526541145,-49.73829852798658,0.0,1.0,14.795975978281788,VERY_STABLE_NEGATIVE,False
A10023607,더샵남천프레스티지,수영구,남천동,975.0,77.64387417218543,B,12.442897505507666,LOW,50.94298369307446,-27.19801627656218,11.87248370825614,7.0,METHOD_DIRECTION_DISAGREEMENT,A10023607,3,25.0,1200000000.0,15207506.425171465,84.1286,1951222246.6845157,2194010830.9441338,True,50.94298369307446,DISTRICT_RELAXED,7.0,-27.19801627656218,11.87248370825614,66.0,1131500000.0,14054742.961708114,84.1286,1907997252.375427,2145407394.8964038,True,53.13987709542584,DISTRICT_RELAXED,6.0,-17.11523231479337,18.012322390316235,159.0,960000000.0,12672922.020976221,84.1286,1832766635.8010335,2060815909.8088968,True,60.063070131553964,DISTRICT_RELAXED,6.0,-8.527106079611514,25.767982025971225,11.87248370825614,0.0,+++,STABLE_POSITIVE,6.963389367775249,13.895498317715084,18.012322390316235,11.87248370825614,25.767982025971225,0.37536606533667827,MIXED_POSITIVE_RESIDUAL,78.14099996963664,True,500,11.360647766962812,14.481395851031351,18.533853293567308,22.29609105628508,30.085461530718625,1.0,0.0,7.814695205253727,VERY_STABLE_POSITIVE,False
A10023616,래미안어반파크2단지,부산진구,연지동,2616.0,67.58669977924946,B,7.74629440984449,MEDIUM,-21.52999208073232,-156.7527092862561,-89.14135068349422,5.0,OK,A10023616,3,62.0,757000000.0,9072699.926481169,84.89,585567562.7371762,630927350.1153487,True,-21.52999208073232,ALL_SAME_DONG,5.0,-156.75270928625613,-89.14135068349422,139.0,745000000.0,9041676.477513539,84.86,577049616.1640216,621749578.3229643,True,-21.358721715534898,ALL_SAME_DONG,5.0,-162.23625675523783,-91.79748923538637,202.0,738500000.0,9010602.706844792,84.86,578203814.7384975,622993184.5170933,True,-19.976833866989722,ALL_SAME_DONG,5.0,-165.72549774289493,-92.85116580494233,-89.14135068349422,0.0,---,STABLE_NEGATIVE,1.9117197561098356,3.709815121448102,-91.79748923538637,-92.85116580494233,-89.14135068349422,0.020947292262065507,STRONG_NEGATIVE,135.2227172055238,True,500,-96.10987763649425,-92.4125463239991,-91.41872606417651,-43.16564394301668,-39.719318322631025,0.0,1.0,49.24690238098241,VERY_STABLE_NEGATIVE,False
A10023625,e편한세상시민공원2단지,부산진구,전포동,1401.0,53.49387417218543,B,1.4932674751597652,MEDIUM,-14.988915526805323,-89.73953571613724,-52.36422562147128,6.0,OK,A10023625,3,56.0,678000000.0,9179738.236356556,74.5918,582063267.1252066,590755028.5780396,True,-14.988915526805325,ALL_SAME_DONG,6.0,-89.73953571613724,-52.364225621471284,127.0,660000000.0,8991490.292545518,74.5149,584160844.4878106,592883928.3811657,True,-11.489313645744502,ALL_SAME_DONG,6.0,-88.93378293144376,-50.21154828859413,216.0,639500000.0,8829180.087020399,74.5149,563011507.5264065,571418775.2497051,True,-12.092332721476717,ALL_SAME_DONG,6.0,-85.60502150616892,-48.84867711382282,-52.36422562147128,0.0,---,STABLE_NEGATIVE,1.7724991230902833,3.515548507648461,-50.21154828859413,-52.364225621471284,-48.84867711382282,0.035116504192787064,STRONG_NEGATIVE,74.75062018933191,True,500,-139.52512877783388,-75.45161577071738,-51.645201327113114,-38.427845524177954,-23.33472482804069,0.0,1.0,37.02377024653943,VERY_STABLE_NEGATIVE,False
A10023627,가야롯데캐슬골드아너,부산진구,가야동,935.0,62.1960816777042,B,5.310210775141577,HIGH,-48.19360374178354,-40.833035270191886,-44.51331950598772,11.0,OK,A10023627,3,32.0,635000000.0,10388383.701001458,59.9227,413670501.93399966,435637277.50128114,True,-48.19360374178354,DISTRICT_RELAXED,11.0,-40.833035270191886,-44.51331950598771,82.0,635000000.0,9998630.948223056,59.9937,421634756.773631,444024451.05956626,True,-45.29407167515971,DISTRICT_RELAXED,7.0,-36.50767545314619,-40.900873564152946,136.0,635000000.0,9834365.941757219,59.9937,425559304.6832202,448157400.73512614,True,-43.90518482587442,DISTRICT_RELAXED,5.0,-15.26614445962764,-29.58566464275103,-44.51331950598772,0.0,---,STABLE_NEGATIVE,7.7880099975706845,14.927654863236679,-40.900873564152946,-44.51331950598771,-29.58566464275103,0.20316572957022802,STRONG_NEGATIVE,7.360568471591655,False,500,-61.856718387977494,-56.869173483496866,-40.94536105286399,-29.751155231920766,-23.57717664558003,0.0,1.0,27.1180182515761,VERY_STABLE_NEGATIVE,False
A10023647,센텀KCC스위첸,해운대구,반여동,638.0,75.30364238410596,B,11.332075238285611,HIGH,-17.272677431309624,-62.68031477603738,-39.9764961036735,12.0,OK,A10023647,4,17.0,640000000.0,7761158.874101991,84.91,497648793.4658646,554042729.163837,True,-17.272677431309624,ALL_SAME_DONG,12.0,-62.68031477603738,-39.9764961036735,39.0,649000000.0,7771622.037550015,84.91,504539559.98800856,561714362.5327648,True,-17.300058189552004,ALL_SAME_DONG,12.0,-65.46185332158252,-41.380955755567264,67.0,645000000.0,7761158.874101991,84.91,508082902.15477747,565659238.8998219,True,-15.615711680848587,ALL_SAME_DONG,12.0,-65.28642328030429,-40.45106748057644,-39.9764961036735,0.0,---,STABLE_NEGATIVE,0.7144248397065671,1.4044596518937666,-40.45106748057644,-41.380955755567264,-39.9764961036735,0.017595440210060088,STRONG_NEGATIVE,45.40763734472775,False,500,-53.39813337898472,-49.20735829271089,-40.93239580069593,-33.27040238335077,-26.341075453444482,0.0,1.0,15.936955909360123,VERY_STABLE_NEGATIVE,False
A10023684,포레나부산덕천1차,북구,덕천동,636.0,67.33973509933774,A,7.633466263367361,MEDIUM,-30.479355215094703,-218.3700798674462,-124.42471754127044,5.0,OK,A10023684,4,36.0,551500000.0,8018998.416445564,74.5539,399311225.4867687,429792513.17013997,True,-30.479355215094706,ALL_SAME_DONG,5.0,-218.3700798674462,-124.42471754127045,60.0,536500000.0,7965587.083893242,67.27555,369380497.37517405,397577033.0257665,True,-37.609718964976004,ALL_SAME_DONG,5.0,-213.83638687700682,-125.7230529209914,75.0,550000000.0,8047868.723165388,74.5539,394895870.54264003,425040113.5959433,True,-31.643756171049596,ALL_SAME_DONG,5.0,-215.61666427612963,-123.63021022358961,-124.42471754127044,0.0,---,STABLE_NEGATIVE,1.0564805718478345,2.0928426974017924,-124.42471754127045,-125.7230529209914,-123.63021022358961,0.008479476799911652,STRONG_NEGATIVE,187.8907246523515,True,500,-140.07681588856929,-130.842570025657,-125.81462164641836,-58.85195218469424,-17.9562479234025,0.0,1.0,71.99061784096277,VERY_STABLE_NEGATIVE,False
