apartment_id,apartment_name,school_premium_core_score,school_premium_confidence,recent_market_price,baseline_non_school_price,expected_fair_price,expected_school_premium_pct,observed_market_premium_pct,school_value_gap_pct,comparable_count,residual_method_gap_pct,comparable_method_gap_pct,unusual_flag,unusual_reason
A61206110,센텀롯데캐슬3차아파트,75.30364238410596,B,333500000.0,277163364.197072,308571725.16084766,11.332075238285565,14.370344474501762,-3.0382692362161965,12.0,-8.99407283187237,2.9175343594399763,True,METHOD_DIRECTION_DISAGREEMENT
A61206114,센텀롯데캐슬2차,75.30364238410596,B,335000000.0,386998420.54590774,430853372.733147,11.332075238285633,-14.721806186227692,26.053881424513325,5.0,24.768414454491662,27.33934839453499,False,OK
A10023781,힐스테이트명륜트라디움,75.1171633554084,B,1030000000.0,749374811.4886844,833634769.871791,11.244033972227907,48.419034822309925,-37.175000850082014,17.0,-26.203873831589842,-48.1461278685742,False,OK
A10027690,명륜2차아이파크1단지,75.1171633554084,B,705000000.0,654476039.0114425,728065547.1779797,11.24403397222775,6.001033010600354,5.243000961627397,18.0,3.5242767959571477,6.961725127297646,False,OK
A10026363,개금역금강펜테리움더스퀘어아파트,73.65309050772626,B,581500000.0,509707958.726519,563508777.8517148,10.555224458259316,67.45178807311245,-56.896563614853136,7.0,-3.5297118360159363,-110.26341539369034,True,EXTREME_GAP
A10022434,e편한세상송도더퍼스트비치,73.16280353200882,B,461800000.0,438390557.7679833,483656624.5234554,10.325511339920102,5.339860044249867,4.985651295670235,0.0,4.985651295670235,,True,INSUFFICIENT_COMPARABLES
A10023790,힐스테이트이진베이시티아파트,73.16280353200882,B,880000000.0,683594686.0553589,754179332.8830962,10.325511339920102,28.731252297759347,-18.405740957839246,0.0,-18.405740957839246,,True,INSUFFICIENT_COMPARABLES
A10022365,연산포레서희스타힐스,73.0110927152318,B,519500000.0,681207255.0803286,751061839.2622335,10.25452733524801,-15.426835774820091,25.6813631100681,5.0,33.99286157557549,17.369864644560717,False,OK
A61175901,연산자이,73.0110927152318,B,612500000.0,588193390.6348112,648509842.6615798,10.254527335247987,3.1914789054904857,7.063048429757501,10.0,6.122109366566675,8.003987492948328,False,OK
A10026484,해운대자이2차1단지,72.85044150110376,B,1020000000.0,933566918.5711172,1028598522.7768246,10.179409993571674,15.577975373487863,-5.398565379916189,5.0,0.9210397889832116,-11.71817054881559,True,METHOD_DIRECTION_DISAGREEMENT
A61202009,해운대자이1단지,72.85044150110376,B,1112500000.0,901092050.3213663,992817904.5430593,10.179409993571674,27.614750069147764,-17.43534007557609,6.0,-13.281894498376403,-21.588785652775776,False,OK
A61274213,롯데,72.85044150110376,B,681000000.0,597310747.6007605,658113457.53471,10.179409993571698,-7.769541436734196,17.948951430305893,7.0,-3.831597297925592,39.72950015853738,True,METHOD_DIRECTION_DISAGREEMENT
A61274508,동부올림픽타운,72.85044150110376,B,920000000.0,724736750.9524002,798510676.205936,10.179409993571742,17.744975101415015,-7.565565107843273,8.0,-16.76323487589264,1.6321046602060907,True,METHOD_DIRECTION_DISAGREEMENT
A61286810,반도보라빌,72.85044150110376,B,620000000.0,732410261.7836571,806965305.1656079,10.179409993571786,-23.99858065261272,34.177990646184504,10.0,25.527401092153823,42.82858020021519,False,OK
A61206118,메가센텀한화꿈에그린,72.56655629139073,B,554500000.0,470902040.4990656,518212607.703509,10.046795965102051,22.540533464985035,-12.493737499882984,6.0,-7.705932269487169,-17.2815427302788,False,OK
A61272011,현대그린맨션,72.56655629139073,B,280500000.0,220836637.87918657,243023644.30309972,10.046795965102051,1.3935817071152048,8.653214257986846,12.0,-16.970171279913494,34.276599795887186,True,METHOD_DIRECTION_DISAGREEMENT
A61281117,센텀대림,72.56655629139073,B,242500000.0,245325610.63623846,269972974.187002,10.046795965102051,-9.836541705477362,19.883337670579415,12.0,11.198575687125523,28.568099654033304,False,OK
A60931207,구서동롯데캐슬골드2단지(1049),72.37748344370861,B,489000000.0,512384861.41494167,563411020.9800916,9.958561114440823,3.197838044997437,6.760723069443386,6.0,14.522486237123955,-1.0010400982371834,True,METHOD_DIRECTION_DISAGREEMENT
