kapt_code,complex_name,sigungu,dong,households,eligible_households,confirmed_households,priced_households,valuation_scope,market_cap_krw,partial_cap_krw,per_household_krw,status,release_status,reason,rank,district_rank,adjusted_market_cap_krw,estimated_households,adjusted_status,adjusted_scope,adjustment_source
A10023014,시청앞 행복주택2단지,연제구,연산동,999.0,999.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10023040,양정 포레힐즈 스위첸,부산진구,양정동,1338.0,1338.0,1262.0,1168.0,전체 분양 주거 세대,,837907500000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; 임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023104,사상 중흥S-클래스 그랜드센트럴,사상구,덕포동,1572.0,1572.0,1492.0,1434.0,전체 분양 주거 세대,,850130000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023283,금호센트럴베이 행복주택 일광,기장군,일광읍,999.0,999.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10023420,남천자이아파트,수영구,남천동,913.0,913.0,913.0,907.0,전체 분양 주거 세대,,1370015000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,1386329717789.0,6,보정 추정 (사용자 확인 범위),전체 분양 주거용 세대,area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10023436,데시앙해링턴플레이스파크시티,남구,용호동,1725.0,1725.0,1725.0,1638.0,전체 분양 주거 세대,,723817500000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023440,힐스테이트사하역 아파트,사하구,괴정동,1314.0,1314.0,1314.0,1276.0,전체 분양 주거 세대,,785730000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023526,힐스테이트연산 아파트,연제구,연산동,1651.0,1651.0,1309.0,1224.0,전체 분양 주거 세대,,730920000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; 임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023571,주례롯데캐슬골드스마트,사상구,주례동,998.0,998.0,998.0,948.0,전체 분양 주거 세대,,547540000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023607,더샵남천프레스티지아파트,수영구,남천동,975.0,975.0,975.0,822.0,전체 분양 주거 세대,,1002240000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,1177626459605.0,153,보정 추정 (사용자 확인 범위),"전체 주거 세대 (사용자 확인 기준, 분양·임대 구분 없이 평가)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10023616,래미안 어반파크,부산진구,연지동,2616.0,2616.0,2484.0,2404.0,전체 분양 주거 세대,,1887280000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; 임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023625,e편한세상 시민공원 아파트,부산진구,전포동,1401.0,1401.0,1401.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023627,가야롯데캐슬 골드아너,부산진구,가야동,935.0,935.0,935.0,851.0,전체 분양 주거 세대,,670260000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023647,센텀KCC스위첸아파트,해운대구,반여동,638.0,638.0,638.0,535.0,전체 분양 주거 세대,,344470000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,402936668977.0,103,보정 추정 (사용자 확인 범위),전체 주거 세대 (638세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10023692,웨이브리즈아파트,기장군,기장읍,728.0,728.0,486.0,486.0,전체 분양 주거 세대,,131160000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10023704,대신해모로센트럴아파트,서구,서대신동2가,733.0,733.0,733.0,629.0,전체 분양 주거 세대,,343850000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023778,이지더원2차포레온아파트,기장군,일광읍,786.0,786.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10023781,힐스테이트 명륜 트라디움,동래구,명륜동,874.0,874.0,874.0,866.0,전체 분양 주거 세대,,923050000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,936563256956.0,8,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10023837,부산오션시티푸르지오,영도구,동삼동,846.0,846.0,846.0,839.0,전체 분양 주거 세대,,352000000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,355911693337.0,7,보정 추정 (사용자 확인 범위),전체 주거 세대 (846세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10023912,일광한신더휴센트럴포레,기장군,일광읍,1298.0,1298.0,1298.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023963,부산항일동미라주더오션아파트,동구,좌천동,546.0,546.0,546.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023969,사하한신더휴아파트,사하구,괴정동,835.0,835.0,835.0,793.0,전체 분양 주거 세대,,334355000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10023975,동래래미안아이파크아파트,동래구,온천동,3853.0,3853.0,3853.0,3653.0,전체 분양 주거 세대,,3658919943300.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,3756625682540.0,200,보정 추정 (사용자 확인 범위),"전체 주거 세대 (사용자 승인 기준, 임대 포함 정밀 단가 보정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10024005,동래3차 SK VIEW 아파트,동래구,온천동,999.0,999.0,999.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024185,부산사하중흥S-클래스,사하구,구평동,665.0,665.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10024226,삼한골든뷰에듀스테이션,금정구,부곡동,610.0,610.0,610.0,540.0,전체 분양 주거 세대,,317625000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,370992380570.0,70,보정 추정 (사용자 확인 범위),전체 주거 세대 (610세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10024249,센텀트루엘 아파트,해운대구,반여동,531.0,531.0,531.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024303,영도 센트럴 에일린의뜰,영도구,봉래동4가,1216.0,1216.0,1216.0,1061.0,전체 분양 주거 세대,,501040000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024318,e편한세상 금정산 아파트,북구,만덕동,1969.0,1239.0,1239.0,0.0,분양 세대만 (임대 제외),,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,분양 세대만 (임대 제외),
A10024328,동대신역비스타동원아파트,서구,동대신동1가,503.0,503.0,503.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024476,일광신도시 비스타동원2차아파트,기장군,일광읍,917.0,917.0,917.0,912.0,전체 분양 주거 세대,,618360000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,623922739925.0,5,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10024602,서면아이파크아파트,부산진구,전포동,2144.0,2144.0,2144.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024627,연산롯데캐슬골드포레,연제구,연산동,1230.0,1230.0,1230.0,1162.0,전체 분양 주거 세대,,855752500000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024704,문현경동리인,남구,문현동,600.0,600.0,600.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10024919,일광신도시비스타동원1차아파트,기장군,일광읍,701.0,701.0,701.0,697.0,전체 분양 주거 세대,,451010000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,455153282148.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (701세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10024953,포레나부산초읍,부산진구,초읍동,1113.0,1113.0,1113.0,1053.0,전체 분양 주거 세대,,535395000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,552455190300.0,60,보정 추정 (사용자 확인 범위),"전체 주거 세대 (1,113세대 보정 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10025042,e편한세상일광아파트,기장군,일광읍,913.0,913.0,913.0,910.0,전체 분양 주거 세대,,444705000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,446279814663.0,3,보정 추정 (사용자 확인 범위),전체 주거 세대 (913세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10025075,e편한세상 오션테라스,수영구,민락동,1038.0,1038.0,1038.0,1030.0,전체 분양 주거 세대,,922188540000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,935027572876.0,8,보정 추정 (사용자 확인 범위),"전체 주거 세대 (사용자 승인 기준, 미시세 펜트하우스 보정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10025154,명지화전지구우방아이유쉘아파트,강서구,화전동,1515.0,699.0,699.0,0.0,분양 세대만 (임대 제외),,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,분양 세대만 (임대 제외),
A10025235,더래디언트금정산,북구,만덕동,1677.0,1677.0,1677.0,1659.0,전체 분양 주거 세대,,624445000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10025342,e편한세상동래명장,동래구,명장동,1384.0,1384.0,1384.0,1312.0,전체 분양 주거 세대,,725680000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10025559,연산더샵아파트,연제구,연산동,1071.0,1071.0,1071.0,1015.0,전체 분양 주거 세대,,669735000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10025593,대연자이 아파트,남구,대연동,965.0,965.0,950.0,950.0,전체 분양 주거 세대,,608491530000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치,,,,0,산정 불완전,전체 분양 주거 세대,
A10025687,명륜자이,동래구,명륜동,671.0,671.0,671.0,641.0,전체 분양 주거 세대,,532015000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,544297984990.0,30,보정 추정 (사용자 확인 범위),전체 주거 세대 (671세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10025749,부산정관 행복주택,기장군,정관읍,856.0,856.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10025901,부산전포동 사랑으로 부영아파트,부산진구,전포동,500.0,500.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10025923,스위트팰리스,강서구,명지동,908.0,142.0,142.0,0.0,분양 세대만 (임대 제외),,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,분양 세대만 (임대 제외),
A10025932,명지금강펜테리움센트럴파크3차,강서구,명지동,870.0,870.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10025950,거제센트럴자이,연제구,거제동,878.0,878.0,878.0,871.0,전체 분양 주거 세대,,630205000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,636940380631.0,7,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10026034,대신푸르지오아파트,서구,서대신동1가,959.0,959.0,932.0,876.0,전체 분양 주거 세대,,562880000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; 임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10026184,대연파크푸르지오아파트,남구,대연동,1422.0,1422.0,1422.0,1296.0,전체 분양 주거 세대,,724625000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,765647502038.0,126,보정 추정 (사용자 확인 범위),"전체 주거 세대 (1,422세대 전수 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10026391,W 아파트,남구,용호동,1488.0,1488.0,1488.0,1367.0,전체 분양 주거 세대,,3145290000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,3445442521052.0,121,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10026557,센텀리슈빌 아파트,해운대구,재송동,753.0,753.0,753.0,688.0,전체 분양 주거 세대,,533200000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,561528397898.0,65,보정 추정 (사용자 확인 범위),전체 주거 세대 (1단지+2단지 통합 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10026651,e-편한세상 사하2차 아파트,사하구,구평동,946.0,946.0,946.0,944.0,전체 분양 주거 세대,,297555000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,298265334314.0,2,보정 추정 (사용자 확인 범위),전체 주거 세대 (946세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10026780,래미안 장전,금정구,장전동,1938.0,1938.0,1938.0,1824.0,전체 분양 주거 세대,,1659170000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,1716632090146.0,114,보정 추정 (사용자 확인 범위),"전체 주거 세대 (1,938세대 보정 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10026813,정관 엘에이치 7단지,기장군,정관읍,1934.0,1934.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10026975,주례경동리인아파트,사상구,주례동,839.0,839.0,839.0,830.0,전체 분양 주거 세대,,279857500000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,283181976049.0,9,보정 추정 (사용자 확인 범위),전체 주거 세대 (839세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10027306,대림e편한세상사하1차아파트,사하구,구평동,1068.0,1068.0,1068.0,1065.0,전체 분양 주거 세대,,308665000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,309679798743.0,3,보정 추정 (사용자 확인 범위),"전체 주거 세대 (1,068세대 전수 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10027325,구서 SK VIEW 1단지,금정구,구서동,532.0,532.0,532.0,526.0,전체 분양 주거 세대,,349750000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,354768387692.0,6,보정 추정 (사용자 확인 범위),전체 주거 세대 (532세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A10027340,전포LH아파트,부산진구,전포동,794.0,794.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A10027503,정관양우내안애,기장군,정관읍,830.0,830.0,828.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10027690,명륜2차아이파크아파트,동래구,명륜동,2058.0,1882.0,1882.0,0.0,분양 세대만 (임대 제외),,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,분양 세대만 (임대 제외),
A10027790,e편한세상 화명힐스 아파트,북구,화명동,800.0,800.0,800.0,732.0,전체 분양 주거 세대,,446360000000.0,,산정 불완전,VERIFIED_MASTER,임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10028081,정관이지더원3차아파트,기장군,정관읍,1035.0,1035.0,1035.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10028138,동원역삼정그린코아,북구,금곡동,529.0,529.0,526.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A10028191,감전엘에이치,사상구,감전동,622.0,622.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60106002,두산위브포세이돈Ⅱ,동구,범일동,690.0,690.0,690.0,686.0,전체 분양 주거 세대,,346830000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,350621128228.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (690세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A60275201,남부민풀리페,서구,남부민동,782.0,782.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60472901,다대푸르지오,사하구,다대동,972.0,972.0,772.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A60475309,3지구도개공아파트,사하구,다대동,750.0,750.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60475411,도개공다대4지구영구임대아파트,사하구,다대동,1920.0,1920.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60482013,다대몰운대아파트,사하구,다대동,2960.0,2960.0,2960.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A60482712,5지구몰운대영구임대아파트,사하구,다대동,2107.0,2107.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60608002,조양비취맨션,영도구,동삼동,630.0,630.0,628.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A60670101,도시공사동삼2지구영구임대아파트,영도구,동삼동,1120.0,1120.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60676104,부산동삼1,영도구,동삼동,976.0,976.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60676205,부산동삼2주공,영도구,동삼동,1968.0,1968.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60775306,동래럭키아파트,동래구,온천동,1536.0,1536.0,1536.0,1396.0,전체 분양 주거 세대,,1437240000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A60777206,부산안락4휴먼시아,동래구,안락동,619.0,619.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A60783306,벽산 아스타,동래구,온천동,648.0,648.0,648.0,644.0,전체 분양 주거 세대,,415740000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,419780950840.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (648세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A60784207,온천동반도보라스카이뷰,동래구,온천동,1149.0,1149.0,1149.0,1148.0,전체 분양 주거 세대,,672170000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,672984672954.0,1,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A60802001,대연힐스테이트푸르지오,남구,대연동,2304.0,2304.0,2304.0,2292.0,전체 분양 주거 세대,,2494790000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,2514011544945.0,12,보정 추정 (사용자 확인 범위),"전체 주거 세대 (아파트 2,100세대 + 주상복합 204세대 전체 2,304세대 전수 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A60874408,대연동푸르지오,남구,대연동,678.0,678.0,678.0,674.0,전체 분양 주거 세대,,352987000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,358956995634.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (678세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A60879704,문현현대아파트,남구,문현동,693.0,693.0,693.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A60976501,부곡시영,금정구,부곡동,553.0,553.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61175901,연산자이,연제구,연산동,1598.0,1598.0,1598.0,1597.0,전체 분양 주거 세대,,1123885000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,1125211495404.0,1,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61202004,트럼프월드센텀,해운대구,우동,564.0,564.0,564.0,557.0,전체 분양 주거 세대,,1002175000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,1023256445141.0,7,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61202011,해운대센텀두산위브,해운대구,우동,581.0,581.0,531.0,516.0,전체 분양 주거 세대,,411560000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; 임대·혼합 분양 범위 확인 필요; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61203015,해운대한일아파트,해운대구,좌동,662.0,662.0,662.0,661.0,전체 분양 주거 세대,,298945000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,299567254031.0,1,보정 추정 (사용자 확인 범위),전체 주거 세대 (662세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61203018,해운대대림2차아파트,해운대구,좌동,682.0,682.0,682.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
