kapt_code,area_group_id,verified_at,valid_from,valid_to,valid_date_format,copied_suspicion
A61403001,exclusive_157_92,2026-09-18,nan,nan,True,False
A61403001,exclusive_155_82,2026-09-18,nan,nan,True,False
A61403001,exclusive_175_85,2026-09-18,nan,nan,True,False
A61403001,exclusive_180_36,2026-09-18,nan,nan,True,False
A61403001,exclusive_183_68,2026-09-18,nan,nan,True,False
A61403001,exclusive_183_41,2026-09-18,nan,nan,True,False
A61403001,exclusive_181_99,2026-09-18,nan,nan,True,False
A61403001,exclusive_191_38,2026-09-18,nan,nan,True,False
A61403001,exclusive_194_54,2026-09-18,nan,nan,True,False
A61403001,exclusive_199_58,2026-09-18,nan,nan,True,False
A61403001,exclusive_199_09,2026-09-18,nan,nan,True,False
A61403001,exclusive_200_86,2026-09-18,nan,nan,True,False
A61403001,exclusive_202_41,2026-09-18,nan,nan,True,False
A61403001,exclusive_210_17,2026-09-18,nan,nan,True,False
A61403001,exclusive_241_89,2026-09-18,nan,nan,True,False
A61403001,exclusive_242_67,2026-09-18,nan,nan,True,False
A61402003,exclusive_22_28,2026-09-18,nan,nan,True,False
A61402003,exclusive_23,2026-09-18,nan,nan,True,False
A61402003,exclusive_23_88,2026-09-18,nan,nan,True,False
A61402003,exclusive_24_3,2026-09-18,nan,nan,True,False
A61402003,exclusive_24_59,2026-09-18,nan,nan,True,False
A61402003,exclusive_28_62,2026-09-18,nan,nan,True,False
A61402003,exclusive_29_03,2026-09-18,nan,nan,True,False
A61402003,exclusive_31_14,2026-09-18,nan,nan,True,False
A61402003,exclusive_32_58,2026-09-18,nan,nan,True,False
A61402003,exclusive_39_06,2026-09-18,nan,nan,True,False
A61402003,exclusive_56_23,2026-09-18,nan,nan,True,False
A61409003,exclusive_59_82,2026-09-18,nan,nan,True,False
A61409003,exclusive_76_2,2026-09-18,nan,nan,True,False
A60777205,exclusive_59_91,2026-09-18,nan,nan,True,False
A60777205,exclusive_59_81,2026-09-18,nan,nan,True,False
A60777205,exclusive_84_93,2026-09-18,nan,nan,True,False
A60777205,exclusive_84_96,2026-09-18,nan,nan,True,False
A60777205,exclusive_115_65,2026-09-18,nan,nan,True,False
A60777205,exclusive_134_97,2026-09-18,nan,nan,True,False
A60777205,exclusive_164_78,2026-09-18,nan,nan,True,False
A60777205,exclusive_202_49,2026-09-18,nan,nan,True,False
A60701003,exclusive_84_92,2026-09-18,nan,nan,True,False
A60701003,exclusive_84_97,2026-09-18,nan,nan,True,False
A60701003,exclusive_84_97_34평C,2026-09-18,nan,nan,True,False
A60701003,exclusive_131_77,2026-09-18,nan,nan,True,False
A60701003,exclusive_131_77_50평C,2026-09-18,nan,nan,True,False
A60701003,exclusive_134_18,2026-09-18,nan,nan,True,False
A60701003,exclusive_183_68,2026-09-18,nan,nan,True,False
A10024982,exclusive_59_94,2026-09-18,nan,nan,True,False
A10024982,exclusive_69_18,2026-09-18,nan,nan,True,False
A10024982,exclusive_84_92,2026-09-18,nan,nan,True,False
A10024982,exclusive_84_93,2026-09-18,nan,nan,True,False
A10024982,exclusive_84_47,2026-09-18,nan,nan,True,False
A10024982,exclusive_84_59,2026-09-18,nan,nan,True,False
A60782005,exclusive_59_73,2026-09-18,nan,nan,True,False
A60782005,exclusive_59_76,2026-09-18,nan,nan,True,False
A60782005,exclusive_75_29,2026-09-18,nan,nan,True,False
A60782005,exclusive_84_76,2026-09-18,nan,nan,True,False
A60782005,exclusive_116_24,2026-09-18,nan,nan,True,False
A60782005,exclusive_144_37,2026-09-18,nan,nan,True,False
A60809003,exclusive_84_27,2026-09-18,nan,nan,True,False
A60809003,exclusive_84_96,2026-09-18,nan,nan,True,False
A60809003,exclusive_98_4,2026-09-18,nan,nan,True,False
A60809003,exclusive_122_27,2026-09-18,nan,nan,True,False
A60809003,exclusive_123_3,2026-09-18,nan,nan,True,False
A60809003,exclusive_126_61,2026-09-18,nan,nan,True,False
A60809003,exclusive_149_54,2026-09-18,nan,nan,True,False
A60809003,exclusive_171_67,2026-09-18,nan,nan,True,False
A60809003,exclusive_174_1,2026-09-18,nan,nan,True,False
A60809003,exclusive_200_89,2026-09-18,nan,nan,True,False
A60809003,exclusive_208_68,2026-09-18,nan,nan,True,False
A60809003,exclusive_223_24,2026-09-18,nan,nan,True,False
A60809003,exclusive_223_24_89평B,2026-09-18,nan,nan,True,False
A60809003,exclusive_244_86,2026-09-18,nan,nan,True,False
A60883203,exclusive_59_96,2026-09-18,nan,nan,True,False
A60883203,exclusive_84_97,2026-09-18,nan,nan,True,False
A60883203,exclusive_84_95,2026-09-18,nan,nan,True,False
A60883203,exclusive_84_97_33평C,2026-09-18,nan,nan,True,False
A60883203,exclusive_117_8,2026-09-18,nan,nan,True,False
A60871104,exclusive_59_93,2026-09-18,nan,nan,True,False
A60871104,exclusive_77_48,2026-09-18,nan,nan,True,False
A60871104,exclusive_84_96,2026-09-18,nan,nan,True,False
A60871104,exclusive_99_75,2026-09-18,nan,nan,True,False
A60871104,exclusive_119_04,2026-09-18,nan,nan,True,False
A61676814,exclusive_39_43,2026-09-18,nan,nan,True,False
A61676814,exclusive_39_41,2026-09-18,nan,nan,True,False
A61676814,exclusive_42_29,2026-09-18,nan,nan,True,False
A61676814,exclusive_48_85,2026-09-18,nan,nan,True,False
A61681108,exclusive_67_97,2026-09-18,nan,nan,True,False
A61612011,exclusive_59_9,2026-09-18,nan,nan,True,False
A61612011,exclusive_84_98,2026-09-18,nan,nan,True,False
A61612011,exclusive_83_77,2026-09-18,nan,nan,True,False
A61612011,exclusive_116_19,2026-09-18,nan,nan,True,False
A61612011,exclusive_143_57,2026-09-18,nan,nan,True,False
A61612013,exclusive_59_89,2026-09-18,nan,nan,True,False
A61612013,exclusive_59_94,2026-09-18,nan,nan,True,False
A61612013,exclusive_69_33,2026-09-18,nan,nan,True,False
A61612013,exclusive_84_97,2026-09-18,nan,nan,True,False
A61612013,exclusive_114_9,2026-09-18,nan,nan,True,False
A61612013,exclusive_147_19,2026-09-18,nan,nan,True,False
A61612016,exclusive_49_82,2026-09-18,nan,nan,True,False
A61612016,exclusive_59_4,2026-09-18,nan,nan,True,False
A61612016,exclusive_59_57,2026-09-18,nan,nan,True,False
A61612016,exclusive_84_34,2026-09-18,nan,nan,True,False
A61673304,exclusive_59_99,2026-09-18,nan,nan,True,False
A61673304,exclusive_59_99_26평B,2026-09-18,nan,nan,True,False
A61673304,exclusive_84_99,2026-09-18,nan,nan,True,False
A61673304,exclusive_124_56,2026-09-18,nan,nan,True,False
A61679208,exclusive_84_91,2026-09-18,nan,nan,True,False
A61679208,exclusive_99_66,2026-09-18,nan,nan,True,False
A61679208,exclusive_133_86,2026-09-18,nan,nan,True,False
A61679208,exclusive_158_58,2026-09-18,nan,nan,True,False
A61685214,exclusive_59_8,2026-09-18,nan,nan,True,False
A61685214,exclusive_84_93,2026-09-18,nan,nan,True,False
A61685214,exclusive_118_98,2026-09-18,nan,nan,True,False
A61685214,exclusive_142_53,2026-09-18,nan,nan,True,False
A61680705,exclusive_59_73,2026-09-18,nan,nan,True,False
A61680705,exclusive_59_76,2026-09-18,nan,nan,True,False
A61680705,exclusive_75_29,2026-09-18,nan,nan,True,False
A61680705,exclusive_84_76,2026-09-18,nan,nan,True,False
A61680705,exclusive_116_96,2026-09-18,nan,nan,True,False
A61273507,exclusive_59_92,2026-09-18,nan,nan,True,False
A61273507,exclusive_59_98,2026-09-18,nan,nan,True,False
A61273507,exclusive_84_9,2026-09-18,nan,nan,True,False
A61282705,exclusive_84_97,2026-09-18,nan,nan,True,False
A61282705,exclusive_84_94,2026-09-18,nan,nan,True,False
A61282705,exclusive_84_94_32평A,2026-09-18,nan,nan,True,False
A10025181,exclusive_144_25,2026-09-18,nan,nan,True,False
A10025181,exclusive_161_98,2026-09-18,nan,nan,True,False
A10025181,exclusive_186,2026-09-18,nan,nan,True,False
A10025181,exclusive_244_29,2026-09-18,nan,nan,True,False
A10025181,exclusive_244_61,2026-09-18,nan,nan,True,False
A61203022,exclusive_59_6,2026-09-18,nan,nan,True,False
A61203022,exclusive_59_76,2026-09-18,nan,nan,True,False
A61203025,exclusive_59_73,2026-09-18,nan,nan,True,False
A61203025,exclusive_84_99,2026-09-18,nan,nan,True,False
A61203025,exclusive_101_78,2026-09-18,nan,nan,True,False
A61203025,exclusive_134_95,2026-09-18,nan,nan,True,False
A61203025,exclusive_164_74,2026-09-18,nan,nan,True,False
A61203029,exclusive_59_52,2026-09-18,nan,nan,True,False
A61203029,exclusive_59_52_22평S,2026-09-18,nan,nan,True,False
A61203029,exclusive_84_64,2026-09-18,nan,nan,True,False
A61203029,exclusive_84_84,2026-09-18,nan,nan,True,False
A61203033,exclusive_59_73,2026-09-18,nan,nan,True,False
A61203033,exclusive_84_99,2026-09-18,nan,nan,True,False
A61203033,exclusive_101_78,2026-09-18,nan,nan,True,False
A61203033,exclusive_134_95,2026-09-18,nan,nan,True,False
A61203033,exclusive_164_74,2026-09-18,nan,nan,True,False
A61203034,exclusive_50_57,2026-09-18,nan,nan,True,False
A61203034,exclusive_59_95,2026-09-18,nan,nan,True,False
A61203034,exclusive_84_88,2026-09-18,nan,nan,True,False
A61203034,exclusive_115_64,2026-09-18,nan,nan,True,False
A61203034,exclusive_134_01,2026-09-18,nan,nan,True,False
A60402003,exclusive_59_67,2026-09-18,nan,nan,True,False
A60402003,exclusive_74_2,2026-09-18,nan,nan,True,False
A60402003,exclusive_84_77,2026-09-18,nan,nan,True,False
A60402003,exclusive_84_77_32평B,2026-09-18,nan,nan,True,False
A60402003,exclusive_84_98,2026-09-18,nan,nan,True,False
A60402003,exclusive_124_23,2026-09-18,nan,nan,True,False
A60474002,exclusive_59_99,2026-09-18,nan,nan,True,False
A60474002,exclusive_84_99,2026-09-18,nan,nan,True,False
A60474516,exclusive_49_14,2026-09-18,nan,nan,True,False
A60474516,exclusive_59_07,2026-09-18,nan,nan,True,False
A60405001,exclusive_59_91,2026-09-18,nan,nan,True,False
A60405001,exclusive_84_97,2026-09-18,nan,nan,True,False
A60405001,exclusive_84_99,2026-09-18,nan,nan,True,False
A60405001,exclusive_106_06,2026-09-18,nan,nan,True,False
A60405001,exclusive_117_59,2026-09-18,nan,nan,True,False
A60405001,exclusive_140_43,2026-09-18,nan,nan,True,False
A60405001,exclusive_183_54,2026-09-18,nan,nan,True,False
A10027306,exclusive_59_92,2026-09-18,nan,nan,True,False
A10027306,exclusive_59_71,2026-09-18,nan,nan,True,False
A10027306,exclusive_72_96,2026-09-18,nan,nan,True,False
A10027306,exclusive_72_97,2026-09-18,nan,nan,True,False
A10027306,exclusive_84_14,2026-09-18,nan,nan,True,False
A10027306,exclusive_84_99,2026-09-18,nan,nan,True,False
A10027306,exclusive_84_88,2026-09-18,nan,nan,True,False
A10027306,exclusive_84_86,2026-09-18,nan,nan,True,False
A10027306,exclusive_84_97,2026-09-18,nan,nan,True,False
A10027306,exclusive_84_85,2026-09-18,nan,nan,True,False
A10027325,exclusive_64_77,2026-09-18,nan,nan,True,False
A10027325,exclusive_64_82,2026-09-18,nan,nan,True,False
A10027325,exclusive_84_84,2026-09-18,nan,nan,True,False
A10027325,exclusive_84_74,2026-09-18,nan,nan,True,False
A10027325,exclusive_84_95,2026-09-18,nan,nan,True,False
A10027325,exclusive_100_98,2026-09-18,nan,nan,True,False
A10027325,exclusive_100_49,2026-09-18,nan,nan,True,False
A10027325,exclusive_101_65,2026-09-18,nan,nan,True,False
A10027325,exclusive_101_65_41평B,2026-09-18,nan,nan,True,False
A10027325,exclusive_114_16,2026-09-18,nan,nan,True,False
A10027325,exclusive_114,2026-09-18,nan,nan,True,False
A10020264,exclusive_84_42,2026-09-18,nan,nan,True,False
A10020264,exclusive_84_95,2026-09-18,nan,nan,True,False
A10020264,exclusive_84_95_33평AP,2026-09-18,nan,nan,True,False
A10020264,exclusive_84_95_33평A-1,2026-09-18,nan,nan,True,False
A10020264,exclusive_84_98,2026-09-18,nan,nan,True,False
A10020264,exclusive_106_42,2026-09-18,nan,nan,True,False
A10020264,exclusive_106_42_39평P,2026-09-18,nan,nan,True,False
A10022696,exclusive_84_93,2026-09-18,nan,nan,True,False
A10022696,exclusive_84_88,2026-09-18,nan,nan,True,False
A10022696,exclusive_84_91,2026-09-18,nan,nan,True,False
A10025776,exclusive_91_63,2026-09-18,nan,nan,True,False
A10025776,exclusive_135_3,2026-09-18,nan,nan,True,False
A10025776,exclusive_135_8,2026-09-18,nan,nan,True,False
A10025776,exclusive_135_55,2026-09-18,nan,nan,True,False
A10027953,exclusive_66_93,2026-09-18,nan,nan,True,False
A10027953,exclusive_75_7,2026-09-18,nan,nan,True,False
A10027953,exclusive_75_28,2026-09-18,nan,nan,True,False
A10027953,exclusive_84_99,2026-09-18,nan,nan,True,False
A10027953,exclusive_84_98,2026-09-18,nan,nan,True,False
A61881402,exclusive_84_97,2026-09-18,nan,nan,True,False
A61881402,exclusive_84_97_34평C,2026-09-18,nan,nan,True,False
A61881402,exclusive_84_99,2026-09-18,nan,nan,True,False
A61881402,exclusive_101_96,2026-09-18,nan,nan,True,False
A61881402,exclusive_101_99,2026-09-18,nan,nan,True,False
A61881402,exclusive_101_92,2026-09-18,nan,nan,True,False
A61881402,exclusive_114_49,2026-09-18,nan,nan,True,False
A61881402,exclusive_133_77,2026-09-18,nan,nan,True,False
A61881402,exclusive_149_87,2026-09-18,nan,nan,True,False
A61881402,exclusive_202_34,2026-09-18,nan,nan,True,False
A61176709,exclusive_59_99,2026-09-18,nan,nan,True,False
A61176709,exclusive_59_99_27평B,2026-09-18,nan,nan,True,False
A61176709,exclusive_84_97,2026-09-18,nan,nan,True,False
A61176709,exclusive_122_45,2026-09-18,nan,nan,True,False
A61176709,exclusive_147_4,2026-09-18,nan,nan,True,False
A10026902,exclusive_31_73,2026-09-18,nan,nan,True,False
A10026902,exclusive_39_2,2026-09-18,nan,nan,True,False
A10026902,exclusive_70_99,2026-09-18,nan,nan,True,False
A10026902,exclusive_77_35,2026-09-18,nan,nan,True,False
A10026902,exclusive_77_86,2026-09-18,nan,nan,True,False
A10027085,exclusive_64_01,2026-09-18,nan,nan,True,False
A10027085,exclusive_84_99,2026-09-18,nan,nan,True,False
A10027085,exclusive_84_95,2026-09-18,nan,nan,True,False
A61313002,exclusive_84_98,2026-09-18,nan,nan,True,False
A61313002,exclusive_101_81,2026-09-18,nan,nan,True,False
A61313002,exclusive_117_61,2026-09-18,nan,nan,True,False
A61313002,exclusive_127_38,2026-09-18,nan,nan,True,False
A61313002,exclusive_129_34,2026-09-18,nan,nan,True,False
A61313002,exclusive_149_85,2026-09-18,nan,nan,True,False
A61313002,exclusive_179_49,2026-09-18,nan,nan,True,False
A61377204,exclusive_84_93,2026-09-18,nan,nan,True,False
A61377204,exclusive_121_19,2026-09-18,nan,nan,True,False
A61377204,exclusive_141_81,2026-09-18,nan,nan,True,False
A61377204,exclusive_170_03,2026-09-18,nan,nan,True,False
A61381805,exclusive_84_97,2026-09-18,nan,nan,True,False
A61381805,exclusive_101_97,2026-09-18,nan,nan,True,False
A61381805,exclusive_118_56,2026-09-18,nan,nan,True,False
A61381805,exclusive_126_23,2026-09-18,nan,nan,True,False
A61381805,exclusive_129_64,2026-09-18,nan,nan,True,False
A61381805,exclusive_125_5,2026-09-18,nan,nan,True,False
A61381805,exclusive_147_58,2026-09-18,nan,nan,True,False
A61381805,exclusive_170_8,2026-09-18,nan,nan,True,False
A61381805,exclusive_236_87,2026-09-18,nan,nan,True,False
A61381805,exclusive_269_68,2026-09-18,nan,nan,True,False
A61381903,exclusive_41_46,2026-09-18,nan,nan,True,False
A61381903,exclusive_42_93,2026-09-18,nan,nan,True,False
A61381903,exclusive_75_42,2026-09-18,nan,nan,True,False
A61381903,exclusive_84_96,2026-09-18,nan,nan,True,False
A61381903,exclusive_102_52,2026-09-18,nan,nan,True,False
A61381903,exclusive_123_19,2026-09-18,nan,nan,True,False
A61381903,exclusive_145_05,2026-09-18,nan,nan,True,False
A61381903,exclusive_182_67,2026-09-18,nan,nan,True,False
A61381903,exclusive_209_76,2026-09-18,nan,nan,True,False
A61775401,exclusive_41_3,2026-09-18,nan,nan,True,False
A61775401,exclusive_41_16,2026-09-18,nan,nan,True,False
A61775401,exclusive_41_66,2026-09-18,nan,nan,True,False
A61775401,exclusive_49_94,2026-09-18,nan,nan,True,False
A61775401,exclusive_49_94_22평,2026-09-18,nan,nan,True,False
A61776003,exclusive_59_84,2026-09-18,nan,nan,True,False
A61776003,exclusive_73_4,2026-09-18,nan,nan,True,False
A61776003,exclusive_84_96,2026-09-18,nan,nan,True,False
A61776003,exclusive_115_02,2026-09-18,nan,nan,True,False
A61783202,exclusive_59_97,2026-09-18,nan,nan,True,False
A61783202,exclusive_84_97,2026-09-18,nan,nan,True,False
A61783202,exclusive_134_94,2026-09-18,nan,nan,True,False
A61783202,exclusive_164_85,2026-09-18,nan,nan,True,False
A61783203,exclusive_59_97,2026-09-18,nan,nan,True,False
A61783203,exclusive_84_97,2026-09-18,nan,nan,True,False
A61783203,exclusive_134_94,2026-09-18,nan,nan,True,False
A61783203,exclusive_164_85,2026-09-18,nan,nan,True,False
A61783402,exclusive_76_51,2026-09-18,nan,nan,True,False
A61783402,exclusive_84_99,2026-09-18,nan,nan,True,False
A61783402,exclusive_105_24,2026-09-18,nan,nan,True,False
A61783402,exclusive_109_64,2026-09-18,nan,nan,True,False
A61783402,exclusive_114_62,2026-09-18,nan,nan,True,False
A61778507,exclusive_59_93,2026-09-18,nan,nan,True,False
A61778507,exclusive_84_96,2026-09-18,nan,nan,True,False
A61778507,exclusive_116_96,2026-09-18,nan,nan,True,False
A61996303,exclusive_107_83,2026-09-18,nan,nan,True,False
A61996303,exclusive_110_33,2026-09-18,nan,nan,True,False
A61996303,exclusive_116_69,2026-09-18,nan,nan,True,False
A61996303,exclusive_138_22,2026-09-18,nan,nan,True,False
A61996303,exclusive_140_11,2026-09-18,nan,nan,True,False
A61996303,exclusive_139_93,2026-09-18,nan,nan,True,False
A61996303,exclusive_152_64,2026-09-18,nan,nan,True,False
A61996306,exclusive_110_13,2026-09-18,nan,nan,True,False
A61996306,exclusive_109_63,2026-09-18,nan,nan,True,False
A61996306,exclusive_109_3,2026-09-18,nan,nan,True,False
A61996306,exclusive_122_91,2026-09-18,nan,nan,True,False
A61996306,exclusive_123_48,2026-09-18,nan,nan,True,False
A61996306,exclusive_135_61,2026-09-18,nan,nan,True,False
A61996306,exclusive_147_13,2026-09-18,nan,nan,True,False
A10024875,exclusive_59_92,2026-09-18,nan,nan,True,False
A10024875,exclusive_59_96,2026-09-18,nan,nan,True,False
A10024875,exclusive_74_44,2026-09-18,nan,nan,True,False
A10024875,exclusive_74_9,2026-09-18,nan,nan,True,False
A10024875,exclusive_74_43,2026-09-18,nan,nan,True,False
A10024875,exclusive_84_95,2026-09-18,nan,nan,True,False
A10024875,exclusive_84_94,2026-09-18,nan,nan,True,False
A10026034,exclusive_39_93,2026-09-18,nan,nan,True,False
A10026034,exclusive_39_93_17평A,2026-09-18,nan,nan,True,False
A10026034,exclusive_59_87,2026-09-18,nan,nan,True,False
A10026034,exclusive_74_61,2026-09-18,nan,nan,True,False
A10026034,exclusive_84_72,2026-09-18,nan,nan,True,False
A10026034,exclusive_84_65,2026-09-18,nan,nan,True,False
A10026034,exclusive_84_94,2026-09-18,nan,nan,True,False
A10026034,exclusive_84_65_34평A,2026-09-18,nan,nan,True,False
A10026034,exclusive_102_79,2026-09-18,nan,nan,True,False
A10026034,exclusive_115_82,2026-09-18,nan,nan,True,False
A10023704,exclusive_39_99,2026-09-18,nan,nan,True,False
A10023704,exclusive_49_83,2026-09-18,nan,nan,True,False
A10023704,exclusive_59_78,2026-09-18,nan,nan,True,False
A10023704,exclusive_67_67,2026-09-18,nan,nan,True,False
A10023704,exclusive_76_95,2026-09-18,nan,nan,True,False
A10023704,exclusive_76_52,2026-09-18,nan,nan,True,False
A10023704,exclusive_84_94,2026-09-18,nan,nan,True,False
A10023704,exclusive_83_89,2026-09-18,nan,nan,True,False
A10023704,exclusive_114_8,2026-09-18,nan,nan,True,False
A10024303,exclusive_39_9,2026-09-18,nan,nan,True,False
A10024303,exclusive_39_97,2026-09-18,nan,nan,True,False
A10024303,exclusive_49_95,2026-09-18,nan,nan,True,False
A10024303,exclusive_49_95_21평B,2026-09-18,nan,nan,True,False
A10024303,exclusive_59_97,2026-09-18,nan,nan,True,False
A10024303,exclusive_72_38,2026-09-18,nan,nan,True,False
A10024303,exclusive_72_9,2026-09-18,nan,nan,True,False
A10024303,exclusive_84_94,2026-09-18,nan,nan,True,False
A10024303,exclusive_84_88,2026-09-18,nan,nan,True,False
A10024303,exclusive_84_95,2026-09-18,nan,nan,True,False
A10024303,exclusive_84_97,2026-09-18,nan,nan,True,False
A10024303,exclusive_102_96,2026-09-18,nan,nan,True,False
A10023040,exclusive_59_93,2026-09-18,nan,nan,True,False
A10023040,exclusive_59_99,2026-09-18,nan,nan,True,False
A10023040,exclusive_73_84,2026-09-18,nan,nan,True,False
A10023040,exclusive_73_96,2026-09-18,nan,nan,True,False
A10023040,exclusive_84_99,2026-09-18,nan,nan,True,False
A10023040,exclusive_84_97,2026-09-18,nan,nan,True,False
A10023040,exclusive_102_93,2026-09-18,nan,nan,True,False
A10023040,exclusive_102_98,2026-09-18,nan,nan,True,False
A10023616,exclusive_51_95,2026-09-18,nan,nan,True,False
A10023616,exclusive_51_95_23평B,2026-09-18,nan,nan,True,False
A10023616,exclusive_51_93,2026-09-18,nan,nan,True,False
A10023616,exclusive_51_91,2026-09-18,nan,nan,True,False
A10023616,exclusive_59_76,2026-09-18,nan,nan,True,False
A10023616,exclusive_74_97,2026-09-18,nan,nan,True,False
A10023616,exclusive_84_94,2026-09-18,nan,nan,True,False
A10023616,exclusive_84_89,2026-09-18,nan,nan,True,False
A10023616,exclusive_84_85,2026-09-18,nan,nan,True,False
A10023616,exclusive_84_86,2026-09-18,nan,nan,True,False
A10023616,exclusive_91_36,2026-09-18,nan,nan,True,False
A10023616,exclusive_99_88,2026-09-18,nan,nan,True,False
A10023616,exclusive_99_64,2026-09-18,nan,nan,True,False
A10023616,exclusive_110_42,2026-09-18,nan,nan,True,False
A10023616,exclusive_111_53,2026-09-18,nan,nan,True,False
A10023616,exclusive_114_84,2026-09-18,nan,nan,True,False
A10023616,exclusive_117_92,2026-09-18,nan,nan,True,False
A10023616,exclusive_121_33,2026-09-18,nan,nan,True,False
A10023616,exclusive_121_61,2026-09-18,nan,nan,True,False
A10023616,exclusive_122_59,2026-09-18,nan,nan,True,False
A10023616,exclusive_123_74,2026-09-18,nan,nan,True,False
A10023616,exclusive_124_88,2026-09-18,nan,nan,True,False
A10023616,exclusive_125_8,2026-09-18,nan,nan,True,False
A10023616,exclusive_126_91,2026-09-18,nan,nan,True,False
A10023616,exclusive_132_96,2026-09-18,nan,nan,True,False
A10022574,exclusive_59_94,2026-09-18,nan,nan,True,False
A10022574,exclusive_59_99,2026-09-18,nan,nan,True,False
A10022574,exclusive_84_96,2026-09-18,nan,nan,True,False
A10024953,exclusive_39_16,2026-09-18,nan,nan,True,False
A10024953,exclusive_59_91,2026-09-18,nan,nan,True,False
A10024953,exclusive_72_9,2026-09-18,nan,nan,True,False
A10024953,exclusive_84_91,2026-09-18,nan,nan,True,False
A10024953,exclusive_84_95,2026-09-18,nan,nan,True,False
A10022844,exclusive_59_02,2026-09-18,nan,nan,True,False
A10022844,exclusive_59_2,2026-09-18,nan,nan,True,False
A10022844,exclusive_72_13,2026-09-18,nan,nan,True,False
A10022844,exclusive_84_8,2026-09-18,nan,nan,True,False
A10022844,exclusive_84_8_34평B,2026-09-18,nan,nan,True,False
A10022844,exclusive_101_89,2026-09-18,nan,nan,True,False
A10022844,exclusive_101_92,2026-09-18,nan,nan,True,False
A10023627,exclusive_39_97,2026-09-18,nan,nan,True,False
A10023627,exclusive_59_92,2026-09-18,nan,nan,True,False
A10023627,exclusive_59_99,2026-09-18,nan,nan,True,False
A10023627,exclusive_84_99,2026-09-18,nan,nan,True,False
A10023627,exclusive_84_96,2026-09-18,nan,nan,True,False
A10023627,exclusive_102_53,2026-09-18,nan,nan,True,False
A10025342,exclusive_37_83,2026-09-18,nan,nan,True,False
A10025342,exclusive_59_99,2026-09-18,nan,nan,True,False
A10025342,exclusive_59_99_24평C-1,2026-09-18,nan,nan,True,False
A10025342,exclusive_59_98,2026-09-18,nan,nan,True,False
A10025342,exclusive_65_23,2026-09-18,nan,nan,True,False
A10025342,exclusive_65_21,2026-09-18,nan,nan,True,False
A10025342,exclusive_76_33,2026-09-18,nan,nan,True,False
A10025342,exclusive_76_33_30평B-1,2026-09-18,nan,nan,True,False
A10025342,exclusive_76_22,2026-09-18,nan,nan,True,False
A10025342,exclusive_84_98,2026-09-18,nan,nan,True,False
A10025342,exclusive_84_68,2026-09-18,nan,nan,True,False
A10025342,exclusive_84_98_33평B-1,2026-09-18,nan,nan,True,False
A10025342,exclusive_84_9,2026-09-18,nan,nan,True,False
A10022002,exclusive_39_93,2026-09-18,nan,nan,True,False
A10022002,exclusive_49_97,2026-09-18,nan,nan,True,False
A10022002,exclusive_59_98,2026-09-18,nan,nan,True,False
A10022002,exclusive_59_98_26평C,2026-09-18,nan,nan,True,False
A10022002,exclusive_59_98_26평D,2026-09-18,nan,nan,True,False
A10022002,exclusive_59_98_26평B,2026-09-18,nan,nan,True,False
A10022002,exclusive_72_78,2026-09-18,nan,nan,True,False
A10022002,exclusive_72_72,2026-09-18,nan,nan,True,False
A10022002,exclusive_72_91,2026-09-18,nan,nan,True,False
A10022002,exclusive_72_97,2026-09-18,nan,nan,True,False
A10022002,exclusive_72_97_30평C,2026-09-18,nan,nan,True,False
A10022002,exclusive_84_99,2026-09-18,nan,nan,True,False
A10022002,exclusive_84_99_35평E,2026-09-18,nan,nan,True,False
A10022002,exclusive_84_98,2026-09-18,nan,nan,True,False
A10022002,exclusive_84_97,2026-09-18,nan,nan,True,False
A10022002,exclusive_84_98_35평B,2026-09-18,nan,nan,True,False
A10022002,exclusive_84_98_35평F,2026-09-18,nan,nan,True,False
A10022002,exclusive_97_73,2026-09-18,nan,nan,True,False
A10022002,exclusive_115_99,2026-09-18,nan,nan,True,False
A10022002,exclusive_120_87,2026-09-18,nan,nan,True,False
A10022002,exclusive_120_87_51평B,2026-09-18,nan,nan,True,False
A10022002,exclusive_135_09,2026-09-18,nan,nan,True,False
A10022002,exclusive_132_57,2026-09-18,nan,nan,True,False
A10022002,exclusive_145_77,2026-09-18,nan,nan,True,False
A10022002,exclusive_147_1,2026-09-18,nan,nan,True,False
A10027054,exclusive_59_9,2026-09-18,nan,nan,True,False
A10027054,exclusive_84_85,2026-09-18,nan,nan,True,False
A10027054,exclusive_84_97,2026-09-18,nan,nan,True,False
A10027054,exclusive_84_89,2026-09-18,nan,nan,True,False
A10027054,exclusive_112_78,2026-09-18,nan,nan,True,False
A10027054,exclusive_112_79,2026-09-18,nan,nan,True,False
A10027054,exclusive_123_93,2026-09-18,nan,nan,True,False
A10027054,exclusive_124_73,2026-09-18,nan,nan,True,False
A10022999,exclusive_59_96,2026-09-18,nan,nan,True,False
A10022999,exclusive_59_98,2026-09-18,nan,nan,True,False
A10022999,exclusive_74_97,2026-09-18,nan,nan,True,False
A10022999,exclusive_74_91,2026-09-18,nan,nan,True,False
A10022999,exclusive_84_96,2026-09-18,nan,nan,True,False
A10022999,exclusive_84_98,2026-09-18,nan,nan,True,False
A10022999,exclusive_84_99,2026-09-18,nan,nan,True,False
A10020289,exclusive_39_94,2026-09-18,nan,nan,True,False
A10020289,exclusive_59_78,2026-09-18,nan,nan,True,False
A10020289,exclusive_59_96,2026-09-18,nan,nan,True,False
