kapt_code,area_group_id,source,source_tier
A61486008,exclusive_134_93,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5531,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_59_94,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_59_95,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_59_94_23평C,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_65_09,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_65_09_25평B,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_84_98,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_84_9,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10020721,exclusive_84_98_33평C,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=429022,TIER_2_KB_OFFICIAL_API
A10026861,exclusive_39_86,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,TIER_2_KB_OFFICIAL_API
A10026861,exclusive_67_88,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,TIER_2_KB_OFFICIAL_API
A10026861,exclusive_79_93,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,TIER_2_KB_OFFICIAL_API
A10026861,exclusive_79_78,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,TIER_2_KB_OFFICIAL_API
A10026861,exclusive_84_97,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,TIER_2_KB_OFFICIAL_API
A10026861,exclusive_110_82,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=30157,TIER_2_KB_OFFICIAL_API
