kapt_code,area_group_id,exclusive_area_sqm,supply_area_sqm,type_name,households,source,verified_at,valid_from,valid_to,verification_status,scope,notes
A61274013,exclusive_139.44,139.44,208.94,63평B,4.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_137.97,137.97,210.48,63평A-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_142.61,142.61,214.33,64평C,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_146.03,146.03,217.92,65평B-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_146.2,146.2,218.13,65평G,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_154.62,154.62,,66평E | 68평E-1,38.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_146.27,146.27,220.53,66평D3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_150.53,150.53,222.85,67평D-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_156.5,156.5,,68평B-1 | 69평C | 70평B-2,16.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_157.51,157.51,228.19,69평B,46.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_150.11,150.11,228.73,69평A-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_154.77,154.77,228.77,69평F,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_154.65,154.65,232.45,70평D-2A,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_161.66,161.66,,70평E-1 | 71평E-2,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_158.98,158.98,234.7,70평D-2B,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_162.82,162.82,234.91,71평E,27.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_155.24,155.24,235.92,71평A,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_158.47,158.47,237.11,71평D-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_161.49,161.49,237.27,71평E-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_160.65,160.65,237.9,71평C,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_160.57,160.57,241.38,73평B-4,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_166.38,166.38,,73평B-1 | 75평B-2,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_164.47,164.47,242.58,73평D-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_161.6,161.6,243.35,73평A,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_163.14,163.14,243.61,73평D,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_168.5,168.5,245.21,74평B,46.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_165.03,165.03,246.72,74평F,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_165.66,165.66,247.63,74평B-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_165.76,165.76,248.92,75평SB,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_169.34,169.34,249.44,75평D,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_170.05,170.05,251.52,76평A-4,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_168.01,168.01,251.83,76평B-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_167.93,167.93,256.85,77평SA-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_179.7,179.7,,77평C-1 | 79평C-2,12.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_180.19,180.19,258.42,78평C,46.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_173.62,173.62,260.36,78평D,4.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_174.36,174.36,260.87,78평B-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_177.75,177.75,262.28,79평A-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_184.36,184.36,,79평E-1 | 80평E-2,6.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_184.62,184.62,263.23,79평E,27.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_172.42,172.42,264.58,80평SA,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_179.47,179.47,268.05,81평B-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_181.64,181.64,270.19,81평F,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_182.03,182.03,271.83,82평A,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_185.08,185.08,272.54,82평SD-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_183.17,183.17,273.24,82평B,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_185.54,185.54,273.56,82평A-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_190.24,190.24,275.54,83평E-4,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_191.18,191.18,277.06,83평E-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_191.6,191.6,282.86,85평SA-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_193.03,193.03,283.95,85평A-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_197.54,197.54,285.83,86평E-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_194.79,194.79,,87평B | 87평SC,6.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_196.83,196.83,288.9,87평SD,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_199.86,199.86,290.6,87평A,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_200.62,200.62,290.79,87평D,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_199.04,199.04,291.04,88평C-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_202.64,202.64,292.92,88평E-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_200.3,200.3,294.6,89평A,4.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_203.81,203.81,296.84,89평C-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_206.35,206.35,298.03,90평E,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_205.21,205.21,300.07,90평C-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_202.03,202.03,301.48,91평B-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_207.4,207.4,302.13,91평C,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_205.34,205.34,302.38,91평SA,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_201.04,201.04,303.64,91평SC-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_208.3,208.3,305.04,92평SE,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_205.53,205.53,311.17,94평SC,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_212.86,212.86,312.8,94평A-3,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_214.96,214.96,313.79,94평C-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_212.32,212.32,316.71,95평A-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_213.92,213.92,319.31,96평B-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_221.14,221.14,325.09,98평A-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_221.49,221.49,326.04,98평SA-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_223.77,223.77,326.12,98평C,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_219.01,219.01,326.27,98평B-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_221.44,221.44,329.14,99평A-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_219.94,219.94,331.11,100평SG-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_223.46,223.46,332.59,100평B,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_232.91,232.91,333.89,101평SC-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_229.85,229.85,337.16,101평A-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_229.37,229.37,337.76,102평C-2,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_224.26,224.26,338.41,102평SG,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_237.33,237.33,339.03,102평A,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_230.37,230.37,341.99,103평A,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_238.55,238.55,342.07,103평C-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_233.15,233.15,343.56,103평SF,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_231.36,231.36,343.89,104평SA-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_234.57,234.57,344.06,104평B,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_235.25,235.25,345.74,104평SA,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_240.22,240.22,345.77,104평SB-1,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_244.99,244.99,,105평SB | 105평A,10.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61274013,exclusive_243.54,243.54,348.56,105평SC,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_241.9,241.9,350.17,105평SA,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_244.79,244.79,350.32,105평C,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_250.75,250.75,360.92,109평SB,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274013,exclusive_285.86,285.86,411.1,124평SA,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,2026-09-18,,,verified,sale_apartment,
A61274114,exclusive_58.69,58.69,79.91,24평A,148.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6103,2026-09-18,,,verified,sale_apartment,
A61274114,exclusive_59.55,59.55,80.29,24평C,36.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6103,2026-09-18,,,verified,sale_apartment,
A61274114,exclusive_59.53,59.53,80.8,24평B,131.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6103,2026-09-18,,,verified,sale_apartment,
A61274114,exclusive_84.95,84.95,104.73,31평A,228.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6103,2026-09-18,,,verified,sale_apartment,
