kapt_code,kapt_name,legal_dong,kapt_address,kapt_households,kb_complex_id,kb_name,kb_address,kb_households,kb_url,match_score,match_confidence,match_method,verified_at
A61784213,구학마을아파트,학장동,부산광역시 사상구 학장동 168-8 구학마을아파트,1110.0,15573,구학마을아파트,,,https://kbland.kr/map?complex=15573,,high,playwright_search,2026-09-18T10:53:36.764574
A61776508,엄궁대림아파트,엄궁동,부산광역시 사상구 엄궁동 669-2 엄궁대림아파트,741.0,5707,엄궁대림,,,https://kbland.kr/map?complex=5707,,high,playwright_search,2026-09-18T10:53:38.942610
A61776509,엄궁롯데캐슬리버아파트,엄궁동,부산광역시 사상구 엄궁동 726 엄궁롯데캐슬리버아파트,1852.0,21574,엄궁롯데캐슬리버,,,https://kbland.kr/map?complex=21574,,high,playwright_search,2026-09-18T10:53:41.156124
A61776710,엄궁한신2차아파트,엄궁동,부산광역시 사상구 엄궁동 683-3 엄궁한신2차아파트,1016.0,5711,엄궁2차한신,,,https://kbland.kr/map?complex=5711,,high,playwright_search,2026-09-18T10:53:43.418678
A61776811,엄궁코오롱아파트,엄궁동,부산광역시 사상구 엄궁동 680-1 엄궁코오롱아파트,1158.0,5709,코오롱,,,https://kbland.kr/map?complex=5709,,high,playwright_search,2026-09-18T10:53:46.666576
A61990108,이진캐스빌블루1차,기장읍,부산광역시 기장군 기장읍 교리 2 이진캐스빌블루1차,620.0,22088,이진캐스빌블루1차,,,https://kbland.kr/map?complex=22088,,high,playwright_search,2026-09-18T10:54:02.351253
A61970112,기장현대아파트,기장읍,부산광역시 기장군 기장읍 청강리 18-2 기장현대아파트,930.0,6230,기장현대,,,https://kbland.kr/map?complex=6230,,high,playwright_search,2026-09-18T10:54:12.848734
A61970210,우신네오빌아파트,기장읍,부산광역시 기장군 기장읍 청강리 144 우신네오빌아파트,524.0,12117,기장우신네오빌,,,https://kbland.kr/map?complex=12117,,high,playwright_search,2026-09-18T10:54:15.093954
A10026865,동부산 삼정그린코아 더베스트,기장읍,부산광역시 기장군 기장읍 내리 792 동부산 삼정그린코아 더베스트,549.0,31050,동부산관광단지삼정그린코아더베스트,,,https://kbland.kr/map?complex=31050,,high,playwright_search,2026-09-18T10:54:23.626002
A10028142,가화만사성정관타운아파트,정관읍,부산광역시 기장군 정관읍 방곡리 380 가화만사성정관타운아파트,560.0,28940,가화만사성정관타운,,,https://kbland.kr/map?complex=28940,,high,playwright_search,2026-09-18T10:54:27.844849
A61996111,정관동원로얄듀크2차,정관읍,부산광역시 기장군 정관읍 매학리 723 정관동원로얄듀크2차,1249.0,25254,정관2차동원로얄듀크,,,https://kbland.kr/map?complex=25254,,high,playwright_search,2026-09-18T10:54:30.042925
A61996102,정관센트럴파크,정관읍,부산광역시 기장군 정관읍 달산리 1199 정관센트럴파크,588.0,22222,정관센트럴파크,,,https://kbland.kr/map?complex=22222,,high,playwright_search,2026-09-18T10:54:32.238976
A61996108,정관1차동원로얄듀크,정관읍,부산광역시 기장군 정관읍 달산리 1207 정관1차동원로얄듀크,1028.0,25049,정관1차동원로얄듀크,,,https://kbland.kr/map?complex=25049,,high,playwright_search,2026-09-18T10:54:36.469658
A61996109,정관롯데캐슬2차,정관읍,부산광역시 기장군 정관읍 모전리 759 정관롯데캐슬2차,911.0,21142,정관롯데캐슬2차,,,https://kbland.kr/map?complex=21142,,high,playwright_search,2026-09-18T10:55:03.459813
A61996110,정관동일스위트2차,정관읍,부산광역시 기장군 정관읍 모전리 776 정관동일스위트2차,1638.0,25048,정관동일스위트2차,,,https://kbland.kr/map?complex=25048,,high,playwright_search,2026-09-18T10:55:05.649612
A61996114,정관동일스위트3차,정관읍,부산광역시 기장군 정관읍 모전리 728 정관동일스위트3차,1500.0,25763,동일스위트3차,,,https://kbland.kr/map?complex=25763,,high,playwright_search,2026-09-18T10:55:07.854861
A61996204,정관신도시현진아파트,정관읍,부산광역시 기장군 정관읍 모전리 755 정관신도시현진아파트,690.0,15938,정관신도시현진에버빌,,,https://kbland.kr/map?complex=15938,,high,playwright_search,2026-09-18T10:55:10.079762
A10027503,정관양우내안애,정관읍,부산광역시 기장군 정관읍 용수리 1275 정관양우내안애,830.0,431758,정관양우내안애,,,https://kbland.kr/map?complex=431758,,high,playwright_search,2026-09-18T10:55:12.312404
A61996005,정관신도시롯데캐슬,정관읍,부산광역시 기장군 정관읍 용수리 1364 정관신도시롯데캐슬,761.0,15934,정관신도시롯데캐슬,,,https://kbland.kr/map?complex=15934,,high,playwright_search,2026-09-18T10:55:14.517626
A61996107,정관동일스위트1차,정관읍,부산광역시 기장군 정관읍 용수리 1387 정관동일스위트1차,1758.0,24325,동일스위트,,,https://kbland.kr/map?complex=24325,,high,playwright_search,2026-09-18T10:55:16.741400
A61996115,정관이진캐스빌,정관읍,부산광역시 기장군 정관읍 용수리 1336 정관이진캐스빌,539.0,32684,정관이진캐스빌2차,,,,,medium,playwright_search,2026-09-18T10:55:22.011541
A10023912,일광한신더휴센트럴포레,일광읍,부산광역시 기장군 일광읍 삼성리 792 일광한신더휴센트럴포레,1298.0,39641,일광한신더휴센트럴포레2단지,,,,,medium,playwright_search,2026-09-18T10:55:45.956232
A10024606,일광 대성베르힐,일광읍,부산광역시 기장군 일광읍 삼성리 589 일광 대성베르힐,518.0,42210,일광대성베르힐,,,https://kbland.kr/map?complex=42210,,high,playwright_search,2026-09-18T10:55:48.165019
A10024909,일광자이푸르지오 2단지,일광읍,부산광역시 기장군 일광읍 삼성리 785 일광자이푸르지오 2단지,1059.0,37605,일광자이푸르지오2단지,,,https://kbland.kr/map?complex=37605,,high,playwright_search,2026-09-18T10:55:50.390321
A10024919,일광신도시비스타동원1차아파트,일광읍,부산광역시 기장군 일광읍 삼성리 820 일광신도시비스타동원1차아파트,701.0,39543,일광신도시비스타동원1차,,,https://kbland.kr/map?complex=39543,,high,playwright_search,2026-09-18T10:55:52.575168
A10024933,일광 이지더원1차오션포레,일광읍,부산광역시 기장군 일광읍 삼성리 746 일광 이지더원1차오션포레,653.0,39023,이지더원1차오션포레,,,https://kbland.kr/map?complex=39023,,high,playwright_search,2026-09-18T10:55:54.780026
A10025042,e편한세상일광아파트,일광읍,부산광역시 기장군 일광읍 삼성리 773 e편한세상일광아파트,913.0,37602,e편한세상일광,,,https://kbland.kr/map?complex=37602,,high,playwright_search,2026-09-18T10:55:57.000928
A10024476,일광신도시 비스타동원2차아파트,일광읍,부산광역시 기장군 일광읍 이천리 944 일광신도시 비스타동원2차아파트,917.0,41423,일광신도시비스타동원2차,,,https://kbland.kr/map?complex=41423,,high,playwright_search,2026-09-18T10:55:59.310600
A61404203,서면대우디오빌2,,,,13556,서면대우디오빌투,,,https://kbland.kr/map?complex=13556,,high,phase2_exception_resolved,2026-09-18T11:20:47.625017
A10026391,W 아파트,,,,29506,더블유,,,https://kbland.kr/map?complex=29506,,high,phase2_exception_resolved,2026-09-18T11:20:47.625693
A61609206,구포유림노르웨이숲,,,,13367,유림노르웨이숲,,,https://kbland.kr/map?complex=13367,,high,phase2_exception_resolved,2026-09-18T11:20:47.625780
A61279804,센텀SK뷰,,,,6197,센텀에스케이뷰,,,https://kbland.kr/map?complex=6197,,high,phase2_exception_resolved,2026-09-18T11:20:47.625928
A61274213,해운대롯데아파트,,,,6104,롯데,,,https://kbland.kr/map?complex=6104,,high,phase2_exception_resolved,2026-09-18T11:20:47.626056
A10028117,명지삼정그린코아,,,,26489,명지오션시티삼정그린코아,,,https://kbland.kr/map?complex=26489,,high,phase2_exception_resolved,2026-09-18T11:20:47.626186
A61777409,구덕대림,,,,5701,학장대림(구덕),,,https://kbland.kr/map?complex=5701,,high,phase2_exception_resolved,2026-09-18T11:20:47.626256
A61996115,정관이진캐스빌,,,,26361,이진캐스빌,,,https://kbland.kr/map?complex=26361,,high,phase2_exception_resolved,2026-09-18T11:20:47.626316
A10024535,대신2차푸르지오,,,,38311,대신2차푸르지오,,,https://kbland.kr/map?complex=38311,,high,phase2_exception_resolved,2026-09-18T11:20:47.626401
A10028182,대신롯데캐슬아파트,,,,26187,대신롯데캐슬,,,https://kbland.kr/map?complex=26187,,high,phase2_exception_resolved,2026-09-18T11:20:47.626552
A61478901,연지자이2차,,,,16130,연지자이2차,,,https://kbland.kr/map?complex=16130,,high,phase2_exception_resolved,2026-09-18T11:20:47.626799
A10025593,대연자이 아파트,,,,34178,대연자이,,,https://kbland.kr/map?complex=34178,,high,phase2_exception_resolved,2026-09-18T11:20:47.626984
A10027989,신화명리버뷰자이아파트,,,,27681,신화명리버뷰자이,,,https://kbland.kr/map?complex=27681,,high,phase2_exception_resolved,2026-09-18T11:20:47.627030
A60471810,당리푸르지오,,,,24378,당리푸르지오,,,https://kbland.kr/map?complex=24378,,high,phase2_exception_resolved,2026-09-18T11:20:47.627091
A10027159,브라운스톤연제,,,,1061231,브라운스톤연제,,,https://kbland.kr/map?complex=1061231,,high,phase2_exception_resolved,2026-09-18T11:20:47.627145
A10020002,드파인 광안,,,,1849534,드파인광안,,,https://kbland.kr/map?complex=1849534,,high,phase2_exception_resolved,2026-09-18T11:20:47.627208
A10023104,사상 중흥S-클래스 그랜드센트럴,,,,49064,사상중흥S-클래스그랜드센트럴,,,https://kbland.kr/map?complex=49064,,high,phase2_exception_resolved,2026-09-18T11:20:47.627254
A60607004,청학영도신도브래뉴,,,,22295,영도신도브래뉴,,,https://kbland.kr/map?complex=22295,,high,phase2_exception_resolved,2026-09-18T11:20:47.627289
A61475403,양정현대1차아파트,,,,5523,현대(1차),,,https://kbland.kr/map?complex=5523,,high,phase2_exception_resolved,2026-09-18T11:20:47.627380
A61479104,양정현대2차아파트,,,,5524,현대(2차),,,https://kbland.kr/map?complex=5524,,high,phase2_exception_resolved,2026-09-18T11:20:47.627438
A61403001,서면센트럴스타,,,,20048,더샵센트럴스타(주상복합),,,https://kbland.kr/map?complex=20048,,high,phase2_exception_resolved,2026-09-18T11:20:47.627901
A61402003,서면베르빌2,,,,13166,서면베르빌Ⅱ,,,https://kbland.kr/map?complex=13166,,high,phase2_exception_resolved,2026-09-18T11:20:47.628012
A61409003,일성in4아파트,,,,5552,일성인포,,,https://kbland.kr/map?complex=5552,,high,phase2_exception_resolved,2026-09-18T11:20:47.628035
A60777205,안락1차SK아파트,,,,5490,안락SK,,,https://kbland.kr/map?complex=5490,,high,phase2_exception_resolved,2026-09-18T11:20:47.628101
A60701003,동래센트럴파크하이츠2단지,,,,21539,동래센트럴파크하이츠2차,,,https://kbland.kr/map?complex=21539,,high,phase2_exception_resolved,2026-09-18T11:20:47.628160
A10024982,쌍용 더 플래티넘 사직 아시아드,,,,29093,쌍용더플래티넘사직아시아드,,,https://kbland.kr/map?complex=29093,,high,phase2_exception_resolved,2026-09-18T11:20:47.628209
A60782005,사직삼정그린코아아파트,,,,5473,삼정그린코아,,,https://kbland.kr/map?complex=5473,,high,phase2_exception_resolved,2026-09-18T11:20:47.628260
A60809003,오륙도SK VIEW,,,,15692,오륙도SK뷰,,,https://kbland.kr/map?complex=15692,,high,phase2_exception_resolved,2026-09-18T11:20:47.628370
A60883203,일신-님Ⅱ아파트,,,,14046,일신님2,,,https://kbland.kr/map?complex=14046,,high,phase2_exception_resolved,2026-09-18T11:20:47.628416
A60871104,용당현대I-PARK,,,,5368,현대아이파크,,,https://kbland.kr/map?complex=5368,,high,phase2_exception_resolved,2026-09-18T11:20:47.628512
A61676814,금곡9단지주공,,,,36689,"금곡8,9단지주공",,,https://kbland.kr/map?complex=36689,,high,phase2_exception_resolved,2026-09-18T11:20:47.628605
A61681108,금곡조성협진아파트,,,,36335,"금곡협진태양,조성",,,https://kbland.kr/map?complex=36335,,high,phase2_exception_resolved,2026-09-18T11:20:47.628629
A61612011,화명대우이안아파트,,,,5657,대우이안,,,https://kbland.kr/map?complex=5657,,high,phase2_exception_resolved,2026-09-18T11:20:47.628712
A61612013,화명코오롱하늘채1차아파트,,,,5662,코오롱하늘채1차,,,https://kbland.kr/map?complex=5662,,high,phase2_exception_resolved,2026-09-18T11:20:47.628780
A61612016,화명수정강변타운,,,,5654,수정강변타운,,,https://kbland.kr/map?complex=5654,,high,phase2_exception_resolved,2026-09-18T11:20:47.628822
A61673304,화명동원로얄듀크,,,,13016,동원로얄듀크,,,https://kbland.kr/map?complex=13016,,high,phase2_exception_resolved,2026-09-18T11:20:47.628855
A61679208,화명경남아너스빌,,,,5653,경남아너스빌,,,https://kbland.kr/map?complex=5653,,high,phase2_exception_resolved,2026-09-18T11:20:47.628896
A61685214,화명코오롱하늘채2차,,,,5646,코오롱하늘채2차,,,https://kbland.kr/map?complex=5646,,high,phase2_exception_resolved,2026-09-18T11:20:47.628935
A61680705,구포삼정그린코아아파트,,,,5594,삼정그린코아,,,https://kbland.kr/map?complex=5594,,high,phase2_exception_resolved,2026-09-18T11:20:47.628988
A61273507,반송삼한2차,,,,6218,삼한그린타운2차,,,https://kbland.kr/map?complex=6218,,high,phase2_exception_resolved,2026-09-18T11:20:47.629040
A61282705,센텀센시빌구새한센시빌,,,,12309,센텀센시빌,,,https://kbland.kr/map?complex=12309,,high,phase2_exception_resolved,2026-09-18T11:20:47.629072
A10025181,해운대 LCT 더샵아파트,,,,31733,엘시티(주상복합),,,https://kbland.kr/map?complex=31733,,high,phase2_exception_resolved,2026-09-18T11:20:47.629115
A61203022,해운대롯데3차아파트,,,,6157,롯데(3차),,,https://kbland.kr/map?complex=6157,,high,phase2_exception_resolved,2026-09-18T11:20:47.629139
A61203025,해운대벽산1차아파트,,,,6133,벽산(1차),,,https://kbland.kr/map?complex=6133,,high,phase2_exception_resolved,2026-09-18T11:20:47.629179
A61203029,해운대건영2차아파트,,,,6156,건영(2차),,,https://kbland.kr/map?complex=6156,,high,phase2_exception_resolved,2026-09-18T11:20:47.629215
A61203033,해운대벽산2차아파트,,,,6134,벽산(2차),,,https://kbland.kr/map?complex=6134,,high,phase2_exception_resolved,2026-09-18T11:20:47.629254
A61203034,해운대대동타운아파트,,,,6130,대동타운,,,https://kbland.kr/map?complex=6130,,high,phase2_exception_resolved,2026-09-18T11:20:47.629296
A60402003,하단 SK VIEW 아파트,,,,12610,하단동SK뷰,,,https://kbland.kr/map?complex=12610,,high,phase2_exception_resolved,2026-09-18T11:20:47.629347
A60474002,장림동원로얄듀크,,,,13085,동원로얄듀크,,,https://kbland.kr/map?complex=13085,,high,phase2_exception_resolved,2026-09-18T11:20:47.629368
A60474516,장림신세대지큐빌아파트,,,,12187,신세대지큐빌,,,https://kbland.kr/map?complex=12187,,high,phase2_exception_resolved,2026-09-18T11:20:47.629386
A60405001,다대롯데캐슬몰운대,,,,343677,다대동롯데캐슬몰운대,,,https://kbland.kr/map?complex=343677,,high,phase2_exception_resolved,2026-09-18T11:20:47.629443
A10027306,대림e편한세상사하1차아파트,,,,29875,e편한세상사하(1차),,,https://kbland.kr/map?complex=29875,,high,phase2_exception_resolved,2026-09-18T11:20:47.629538
A10027325,구서 SK VIEW 1단지,,,,29346,구서SK뷰1단지,,,https://kbland.kr/map?complex=29346,,high,phase2_exception_resolved,2026-09-18T11:20:47.629645
A10020264,에코델타 더 베르힐 아파트,,,,804012,에코델타더베르힐,,,https://kbland.kr/map?complex=804012,,high,phase2_exception_resolved,2026-09-18T11:20:47.629703
A10022696,부산호반써밋스마트시티아파트,,,,433181,에코델타호반써밋스마트시티,,,https://kbland.kr/map?complex=433181,,high,phase2_exception_resolved,2026-09-18T11:20:47.629733
A10025776,더 힐 시그니처,,,,35316,더힐시그니처,,,https://kbland.kr/map?complex=35316,,high,phase2_exception_resolved,2026-09-18T11:20:47.629781
A10027953,명지에일린의뜰아파트,,,,27117,에일린의뜰,,,https://kbland.kr/map?complex=27117,,high,phase2_exception_resolved,2026-09-18T11:20:47.629828
A61881402,명지극동스타클래스,,,,15913,극동스타클래스,,,https://kbland.kr/map?complex=15913,,high,phase2_exception_resolved,2026-09-18T11:20:47.629904
A61176709,거제쌍용스윗닷홈아파트,,,,5966,쌍용(인텔리전트),,,https://kbland.kr/map?complex=5966,,high,phase2_exception_resolved,2026-09-18T11:20:47.629944
A10026902,연산동 일동미라주 더 스타,,,,29064,연산동일동미라주더스타,,,https://kbland.kr/map?complex=29064,,high,phase2_exception_resolved,2026-09-18T11:20:47.629987
A10027085,센텀리버sk뷰,,,,29481,센텀리버SKVIEW,,,https://kbland.kr/map?complex=29481,,high,phase2_exception_resolved,2026-09-18T11:20:47.630013
A61313002,망미동the#파크리치,,,,15056,더샵파크리치,,,https://kbland.kr/map?complex=15056,,high,phase2_exception_resolved,2026-09-18T11:20:47.630144
A61377204,롯데캐슬자이안트아파트,,,,12359,롯데캐슬자이언트,,,https://kbland.kr/map?complex=12359,,high,phase2_exception_resolved,2026-09-18T11:20:47.630184
A61381805,남천코오롱하늘채골든비치,,,,15924,코오롱하늘채골든비치,,,https://kbland.kr/map?complex=15924,,high,phase2_exception_resolved,2026-09-18T11:20:47.630260
A61381903,남천뉴비치아파트,,,,5915,뉴비치(삼익),,,https://kbland.kr/map?complex=5915,,high,phase2_exception_resolved,2026-09-18T11:20:47.630331
A61775401,백양푸른숲입주자대표회의,,,,5728,모라주공(4단지),,,https://kbland.kr/map?complex=5728,,high,phase2_exception_resolved,2026-09-18T11:20:47.630374
A61776003,괘법2차한신아파트,,,,5726,괘법한신2차,,,https://kbland.kr/map?complex=5726,,high,phase2_exception_resolved,2026-09-18T11:20:47.630412
A61783202,신주례2차LG아파트,,,,5671,LG신주례(2차),,,https://kbland.kr/map?complex=5671,,high,phase2_exception_resolved,2026-09-18T11:20:47.630444
A61783203,LG신주례1단지아파트,,,,5571,LG신주례(1차),,,https://kbland.kr/map?complex=5571,,high,phase2_exception_resolved,2026-09-18T11:20:47.630478
A61783402,주례현대무지개아파트,,,,5672,현대무지개타운,,,https://kbland.kr/map?complex=5672,,high,phase2_exception_resolved,2026-09-18T11:20:47.630517
A61778507,엄궁쌍용스윗닷홈,,,,13777,엄궁동쌍용스윗닷홈,,,https://kbland.kr/map?complex=13777,,high,phase2_exception_resolved,2026-09-18T11:20:47.630544
A61996303,정관신도시 신동아파밀리에,,,,15935,정관신동아파밀리에,,,https://kbland.kr/map?complex=15935,,high,phase2_exception_resolved,2026-09-18T11:20:47.630608
A61996306,정관한진해모로,,,,15937,정관신도시한진해모로,,,https://kbland.kr/map?complex=15937,,high,phase2_exception_resolved,2026-09-18T11:20:47.630688
A10024875,동대신동 브라운스톤하이포레아파트,,,,37881,브라운스톤하이포레,,,https://kbland.kr/map?complex=37881,,high,phase2_exception_resolved,2026-09-18T11:20:47.630748
A10026034,대신푸르지오아파트,,,,30140,대신푸르지오,,,https://kbland.kr/map?complex=30140,,high,phase2_exception_resolved,2026-09-18T11:20:47.630824
A10023704,대신해모로센트럴아파트,,,,47314,대신해모로센트럴,,,https://kbland.kr/map?complex=47314,,high,phase2_exception_resolved,2026-09-18T11:20:47.630896
A10024303,영도 센트럴 에일린의뜰,,,,41388,영도센트럴에일린의뜰,,,https://kbland.kr/map?complex=41388,,high,phase2_exception_resolved,2026-09-18T11:20:47.630986
A10023040,양정 포레힐즈 스위첸,,,,49327,양정포레힐즈스위첸,,,https://kbland.kr/map?complex=49327,,high,phase2_exception_resolved,2026-09-18T11:20:47.631054
A10023616,래미안 어반파크,,,,46155,"래미안어반파크(1,2단지)",,,https://kbland.kr/map?complex=46155,,high,phase2_exception_resolved,2026-09-18T11:20:47.631357
A10022574,초읍하늘채포레스원아파트,,,,384466,초읍하늘채포레스원,,,https://kbland.kr/map?complex=384466,,high,phase2_exception_resolved,2026-09-18T11:20:47.631430
A10024953,포레나부산초읍,,,,36124,포레나부산초읍,,,https://kbland.kr/map?complex=36124,,high,phase2_exception_resolved,2026-09-18T11:20:47.631523
A10022844,롯데캐슬라센트,,,,296298,롯데캐슬라센트,,,https://kbland.kr/map?complex=296298,,high,phase2_exception_resolved,2026-09-18T11:20:47.631658
A10023627,가야롯데캐슬 골드아너,,,,46580,가야롯데캐슬골드아너,,,https://kbland.kr/map?complex=46580,,high,phase2_exception_resolved,2026-09-18T11:20:47.631801
A10025342,e편한세상동래명장,,,,434284,e편한세상동래명장,,,https://kbland.kr/map?complex=434284,,high,phase2_exception_resolved,2026-09-18T11:20:47.632107
A10022002,래미안포레스티지,,,,438934,래미안포레스티지,,,https://kbland.kr/map?complex=438934,,high,phase2_exception_resolved,2026-09-18T11:20:47.632636
A10027054,사직롯데캐슬더클래식,,,,28722,사직롯데캐슬더클래식,,,https://kbland.kr/map?complex=28722,,high,phase2_exception_resolved,2026-09-18T11:20:47.632807
A10022999,대연푸르지오클라센트,,,,50324,대연푸르지오클라센트,,,https://kbland.kr/map?complex=50324,,high,phase2_exception_resolved,2026-09-18T11:20:47.632938
A10020289,두산위브더제니스 오션시티,,,,1072481,두산위브더제니스오션시티,,,https://kbland.kr/map?complex=1072481,,high,phase2_exception_resolved,2026-09-18T11:20:47.633138
A10024341,화명푸르지오헤리센트,,,,42231,화명푸르지오헤리센트,,,https://kbland.kr/map?complex=42231,,high,phase2_exception_resolved,2026-09-18T11:20:47.633237
A10027790,e편한세상 화명힐스 아파트,,,,28225,이편한세상화명힐스,,,https://kbland.kr/map?complex=28225,,high,phase2_exception_resolved,2026-09-18T11:20:47.633298
A10022405,드파인센텀아파트,,,,503420,드파인센텀,,,https://kbland.kr/map?complex=503420,,high,phase2_exception_resolved,2026-09-18T11:20:47.633376
A10026484,해운대 자이2차,,,,31062,해운대자이2차,,,https://kbland.kr/map?complex=31062,,high,phase2_exception_resolved,2026-09-18T11:20:47.633436
A61202011,해운대센텀두산위브,,,,26554,해운대센텀두산위브,,,https://kbland.kr/map?complex=26554,,high,phase2_exception_resolved,2026-09-18T11:20:47.633504
A61288603,래미안해운대,,,,25695,래미안해운대,,,https://kbland.kr/map?complex=25695,,high,phase2_exception_resolved,2026-09-18T11:20:47.633566
A10023969,사하한신더휴아파트,,,,44308,사하한신더휴,,,https://kbland.kr/map?complex=44308,,high,phase2_exception_resolved,2026-09-18T11:20:47.633633
A10023526,힐스테이트연산 아파트,,,,43374,힐스테이트연산(2단지),,,https://kbland.kr/map?complex=43374,,high,phase2_exception_resolved,2026-09-18T11:20:47.633686
A61377106,부산더샵센텀포레,,,,23666,부산더샵센텀포레,,,https://kbland.kr/map?complex=23666,,high,phase2_exception_resolved,2026-09-18T11:20:47.633765
A10023607,더샵남천프레스티지아파트,,,,46846,더샵남천프레스티지,,,https://kbland.kr/map?complex=46846,,high,phase2_exception_resolved,2026-09-18T11:20:47.633875
A10023571,주례롯데캐슬골드스마트,,,,46964,주례롯데캐슬골드스마트,,,https://kbland.kr/map?complex=46964,,high,phase2_exception_resolved,2026-09-18T11:20:47.633927
A10023692,웨이브리즈아파트,,,,47703,웨이브리즈,,,https://kbland.kr/map?complex=47703,,high,phase2_exception_resolved,2026-09-18T11:20:47.634189
A10023975,동래래미안아이파크아파트,온천동,부산광역시 동래구 온천동 1853 동래래미안아이파크아파트,3853.0,960029+960030+956217,"동래래미안아이파크2단지+3단지+1,4단지",부산광역시 동래구 온천동,3853.0,https://kbland.kr/map?complex=960029,100.0,exact,multi_complex_split,2026-09-18
A60701004,명륜아이파크,,,1285,25211+25212,명륜아이파크,,1285,https://kbland.kr/map?complex=25211,100.0,exact,multi_complex_verified,2026-09-21
A10025154,명지화전지구우방아이유쉘아파트,,,699,319970,명지화전지구우방아이유쉘아파트,,699,https://kbland.kr/map?complex=319970,100.0,exact,multi_complex_verified,2026-09-21
